cmaaxdata2_id,date,wacif,usdrmb,australia,wacifrmb
2036,13-05-2019,424.6798372,6.7954,348,2885.869366
2037,14-05-2019,423.4613678,6.8365,347,2894.993641
2038,15-05-2019,423.4008546,6.8649,347,2906.604527
2039,16-05-2019,422.2625837,6.8688,346,2900.437235
2040,17-05-2019,439.1764299,6.8859,361,3024.124979
2041,20-05-2019,441.4092745,6.8988,363,3045.194303
2042,21-05-2019,444.7988543,6.899,366,3068.667296
2043,22-05-2019,443.6684341,6.8992,365,3060.957261
2044,23-05-2019,439.148014,6.8994,361,3029.857808
2045,24-05-2019,438.0182241,6.8993,360,3022.019133
2046,27-05-2019,438.0327343,6.8924,360,3019.096818
2047,28-05-2019,439.1524269,6.8973,361,3028.966034
2048,29-05-2019,440.2792745,6.8988,362,3037.398659
2049,30-05-2019,443.6688543,6.899,365,3060.871426
2050,31-05-2019,442.4254341,6.8992,363.9,3052.381555
2051,03-06-2019,441.9936307,6.8896,363.5,3045.159318
2052,04-06-2019,441.5572374,6.8822,363.1,3038.885219
2053,05-06-2019,441.8791562,6.8903,363.4,3044.67995
2054,06-06-2019,441.870315,6.8945,363.4,3046.474887
2055,07-06-2019,441.079315,6.8945,362.7,3041.021338
2056,10-06-2019,427.0715238,6.8925,350.3,2943.590478
2057,11-06-2019,426.7314713,6.893,350,2941.460032
2058,12-06-2019,423.6800504,6.8932,347.3,2920.511324
2059,13-06-2019,417.2386295,6.8934,341.6,2876.192769
2060,14-06-2019,415.0909982,6.8937,339.7,2861.512815
2061,17-06-2019,413.621367,6.894,338.4,2851.505704
2062,18-06-2019,413.6209462,6.8942,338.4,2851.585527
2063,19-06-2019,413.9702628,6.8893,338.7,2851.965332
2064,20-06-2019,406.8698275,6.8805,332.4,2799.467848
2065,21-06-2019,401.8555099,6.8472,327.9,2751.585047
2066,24-06-2019,403.8829008,6.8503,329.7,2766.719036
2067,25-06-2019,394.8265106,6.858,321.7,2707.72021
2068,26-06-2019,395.2528289,6.8701,322.1,2715.42646
2069,27-06-2019,401.225533,6.8778,327.4,2759.548971
2070,28-06-2019,396.5990893,6.8747,323.3,2726.499759
2071,01-07-2019,393.3286515,6.8716,321.1,2702.797162
2072,02-07-2019,392.1287701,6.8513,320,2686.591843
2073,03-07-2019,391.3107646,6.864,319.3,2685.957088
2074,04-07-2019,389.9409814,6.8705,318.1,2679.089513
2075,05-07-2019,389.1516764,6.8697,317.4,2673.355272
2076,08-07-2019,384.9317916,6.8881,313.7,2651.448673
2077,09-07-2019,381.0956954,6.8853,310.3,2623.958192
2078,10-07-2019,380.7560626,6.8856,310,2621.733945
2079,11-07-2019,379.8899156,6.8677,309.2,2608.969973
2080,12-07-2019,375.5990966,6.8662,305.4,2578.938517
2081,15-07-2019,367.3469156,6.8677,298.1,2522.828412
2082,16-07-2019,367.3399223,6.871,298.1,2523.992606
2083,17-07-2019,367.3151819,6.8827,298.1,2528.120202
2084,18-07-2019,371.1711276,6.8761,301.5,2552.209791
2085,19-07-2019,370.2938259,6.8635,300.7,2541.511674
2086,22-07-2019,370.0415507,6.8759,300.5,2544.368698
2087,23-07-2019,368.560082,6.8818,299.2,2536.356772
2088,24-07-2019,368.890219,6.886,299.5,2540.178048
2089,25-07-2019,372.9842055,6.8737,303.1,2563.781533
2090,26-07-2019,373.5367288,6.8796,303.6,2569.78328
2091,29-07-2019,372.2884486,6.8821,302.5,2562.126332
2092,30-07-2019,372.6187972,6.8862,302.8,2565.927561
2093,31-07-2019,371.3802271,6.8841,301.7,2556.618621
2094,01-08-2019,371.2467878,6.8938,301.6,2559.301106
2095,02-08-2019,370.3305938,6.8996,300.8,2555.132965
2096,05-08-2019,369.0396482,6.9225,299.7,2554.676965
2097,06-08-2019,369.1707025,6.9683,299.9,2572.492206
2098,07-08-2019,368.4285307,6.9996,299.3,2578.852343
2099,08-08-2019,368.0807595,7.0039,299,2578.000832
2100,09-08-2019,366.592013,7.0136,297.7,2571.129742
2101,12-08-2019,366.1247825,7.0211,297.3,2570.59871
2102,13-08-2019,366.1014921,7.0326,297.3,2574.645353
2103,14-08-2019,368.9293234,7.0312,299.8,2594.015858
2104,15-08-2019,364.983229,7.0268,296.3,2564.664154
2105,16-08-2019,364.7483234,7.0312,296.1,2564.618411
2106,19-08-2019,366.4326109,7.0365,297.6,2578.403067
2107,20-08-2019,367.2056583,7.0454,298.3,2587.110745
2108,21-08-2019,366.9838902,7.0433,298.1,2584.777634
2109,22-08-2019,367.8764094,7.049,298.9,2593.16081
2110,23-08-2019,366.2779257,7.0572,297.5,2584.896578
2111,26-08-2019,366.2783273,7.057,297.5,2584.826156
2112,27-08-2019,369.0552991,7.081,300,2613.280573
2113,28-08-2019,369.1633149,7.0835,300.1,2614.968341
2114,29-08-2019,369.3847325,7.0858,300.3,2617.386338
2115,30-08-2019,368.2505512,7.0879,299.3,2610.123082
2116,02-09-2019,368.362755,7.0883,299.4,2611.065717
2117,03-09-2019,368.588556,7.0884,299.6,2612.70312
2118,04-09-2019,367.9117502,7.0878,299,2607.684903
2119,05-09-2019,368.0299276,7.0852,299.1,2607.565643
2120,06-09-2019,367.80333,7.0855,298.9,2606.070495
2121,09-09-2019,364.6401268,7.0851,296.1,2583.511763
2122,10-09-2019,362.9461229,7.0846,294.6,2571.328103
2123,11-09-2019,362.6077207,7.0843,294.3,2568.821876
2124,12-09-2019,361.7031229,7.0846,293.5,2562.521945
2125,13-09-2019,362.2681229,7.0846,294,2566.524744
2126,16-09-2019,361.4018794,7.0657,293.2,2553.557259
2127,17-09-2019,360.5962723,7.073,292.5,2550.497434
2128,18-09-2019,360.5966721,7.0728,292.5,2550.428142
2129,19-09-2019,360.4828725,7.0732,292.4,2549.767454
2130,20-09-2019,360.1442723,7.073,292.1,2547.300438
2131,23-09-2019,359.6914728,7.0734,291.7,2544.241664
2132,24-09-2019,361.9524722,7.0729,293.7,2560.053641
2133,25-09-2019,359.8064717,7.0724,291.8,2544.695291
2134,26-09-2019,358.9014722,7.0729,291,2538.474223
2135,27-09-2019,358.2230724,7.0731,290.4,2533.747614
2136,07-10-2019,356.0764722,7.0729,288.5,2518.49328
2137,08-10-2019,351.3310719,7.0726,284.3,2484.824139
2138,09-10-2019,347.1496721,7.0728,280.6,2455.320201
2139,10-10-2019,345.6802723,7.073,279.3,2444.996566
2140,11-10-2019,347.036872,7.0727,280.5,2454.487685
2141,14-10-2019,344.4382718,7.0725,278.2,2436.039678
2142,15-10-2019,343.3116713,7.0708,277.2,2427.488165
2143,16-10-2019,343.3040748,7.0746,277.2,2428.739007
2144,17-10-2019,343.1824886,7.0789,277.1,2429.354518
2145,18-10-2019,344.5582725,7.069,278.3,2435.682428
2146,21-10-2019,345.6902739,7.068,279.3,2443.338856
2147,22-10-2019,345.8056764,7.0668,279.4,2443.739554
2148,23-10-2019,345.7888761,7.0752,279.4,2446.525456
2149,24-10-2019,345.002872,7.0727,278.7,2440.101813
2150,25-10-2019,346.0154754,7.0749,279.6,2448.024887
2151,28-10-2019,348.8378787,7.0762,282.1,2468.446597
2152,29-10-2019,349.2058961,7.0617,282.4,2465.987277
2153,30-10-2019,349.5519182,7.0582,282.7,2467.207349
2154,31-10-2019,352.6127608,7.0533,285.4,2487.083586
2155,01-11-2019,352.4060839,7.0437,285.2,2482.242733
2156,04-11-2019,356.0331782,7.0382,285.2,2505.832715
2157,05-11-2019,355.8065726,7.0385,285,2504.344562
2158,06-11-2019,354.5124064,7.008,283.8,2484.422944
2159,07-11-2019,354.3010818,7.0008,283.6,2480.391014
2160,08-11-2019,352.6189476,6.9945,282.1,2466.393229
2161,11-11-2019,350.2484009,6.9933,280,2449.392142
2162,12-11-2019,350.4631637,6.9988,280.2,2452.82159
2163,13-11-2019,349.8904101,7.0026,279.7,2450.142586
2164,14-11-2019,351.4607956,7.0083,281.1,2463.142694
2165,15-11-2019,348.860167,7.0091,278.8,2445.195796
2166,18-11-2019,348.0801673,7.0037,278.1,2437.849067
2167,19-11-2019,348.0815945,7.003,278.1,2437.615406
2168,20-11-2019,348.9676732,7.0118,278.9,2446.891531
2169,21-11-2019,348.7215654,7.0217,278.7,2448.618216
2170,22-11-2019,349.3815371,7.0306,279.3,2456.361835
2171,25-11-2019,349.3631508,7.0397,279.3,2459.411773
2172,26-11-2019,347.0008535,7.0344,277.2,2440.942804
2173,27-11-2019,344.2878431,7.0349,274.8,2422.030548
2174,28-11-2019,343.7386215,7.0271,274.3,2415.485667
2175,29-11-2019,343.5071558,7.0298,274.1,2414.786604
2176,02-12-2019,348.9384443,7.0262,278.9,2451.711297
2177,03-12-2019,346.9123486,7.0223,277.1,2436.122586
2178,04-12-2019,347.6711782,7.0382,277.8,2446.979287
2179,05-12-2019,346.9651733,7.0521,277.2,2446.833099
2180,06-12-2019,349.3659764,7.0383,279.3,2458.942551
2181,09-12-2019,349.3615367,7.0405,279.3,2459.679899
2182,10-12-2019,351.2835455,7.04,281,2473.03616
2183,11-12-2019,350.1565726,7.0385,280,2464.577037
2184,12-12-2019,349.6182676,7.0253,279.5,2456.173215
2185,13-12-2019,348.6209483,7.0156,278.6,2445.785125
2186,16-12-2019,348.2180823,6.9915,278.2,2434.566723
2187,17-12-2019,348.0936351,6.9971,278.1,2435.645974
2188,18-12-2019,348.5460436,6.9969,278.5,2438.741813
2189,19-12-2019,349.2126141,7.0025,279.1,2445.36133
2190,20-12-2019,349.2136338,7.002,279.1,2445.193864
2191,23-12-2019,349.1938766,7.0117,279.1,2448.442704
2192,24-12-2019,349.1934698,7.0119,279.1,2448.509691
2193,25-12-2019,349.2040539,7.0067,279.1,2446.768044
2194,26-12-2019,349.2584423,6.9801,279.1,2437.858853
2195,27-12-2019,349.2424509,6.9879,279.1,2440.471323
2196,30-12-2019,349.2576214,6.9805,279.1,2437.992826
2197,31-12-2019,349.2664514,6.9762,279.1,2436.552618
2198,01-01-2020,349.2969266,6.9614,279.1,2431.595625
2199,02-01-2020,349.2969266,6.9614,279.1,2431.595625
2200,03-01-2020,346.6841144,6.9681,276.8,2415.729577
2201,06-01-2020,347.5804981,6.9718,277.6,2423.261717
2202,07-01-2020,337.981261,6.969,269.1,2355.391408
2203,08-01-2020,337.1268481,6.945,268.3,2341.34596
2204,09-01-2020,347.4001103,6.9497,277.4,2414.326547
2205,10-01-2020,347.3174027,6.9351,277.3,2408.68092
2206,13-01-2020,348.0137229,6.9263,277.9,2410.447449
2207,14-01-2020,347.6264219,6.8954,277.5,2397.02323
2208,15-01-2020,346.9713831,6.8845,276.9,2388.724487
2209,16-01-2020,345.849405,6.8807,275.9,2379.686001
2210,17-01-2020,345.0434239,6.8878,275.2,2376.590095
2211,20-01-2020,345.0886724,6.8664,275.2,2369.51686
2212,21-01-2020,345.4399846,6.8606,275.5,2369.925558
2213,22-01-2020,347.5346954,6.8853,277.4,2392.880638
2214,23-01-2020,348.0948455,6.8876,277.9,2397.538058
2215,24-01-2020,347.7558455,6.8876,277.6,2395.203161
2216,27-01-2020,347.8688455,6.8876,277.7,2395.98146
2217,28-01-2020,347.8688455,6.8876,277.7,2395.98146
2218,29-01-2020,347.9818455,6.8876,277.8,2396.759759
2219,30-01-2020,347.7558455,6.8876,277.6,2395.203161
2220,31-01-2020,348.0948455,6.8876,277.9,2397.538058
2221,03-02-2020,348.0166417,6.9249,277.9,2409.980442
2222,04-02-2020,349.0369592,6.9779,278.9,2435.544997
2223,05-02-2020,349.3669283,6.9823,279.2,2439.384704
2224,06-02-2020,349.7857762,6.9985,279.6,2447.975755
2225,07-02-2020,352.5422187,6.9768,282,2459.616551
2226,10-02-2020,351.3927283,6.9863,281,2454.935018
2227,11-02-2020,351.9507657,6.9897,281.5,2460.030267
2228,12-02-2020,352.1004981,6.9718,281.6,2454.774253
2229,13-02-2020,352.199727,6.9785,281.7,2457.825795
2230,14-02-2020,352.1878271,6.9843,281.7,2459.785441
2231,17-02-2020,355.3616739,6.9795,284.5,2480.246803
2232,18-02-2020,355.355313,6.9826,284.5,2481.304008
2233,19-02-2020,355.3172657,7.0012,284.5,2487.647241
2234,20-02-2020,372.2644101,7.0026,299.5,2606.818758
2235,21-02-2020,372.2269853,7.021,299.5,2613.405664
2236,24-02-2020,372.219686,7.0246,299.5,2614.694406
2237,25-02-2020,372.2225237,7.0232,299.5,2614.193229
2238,26-02-2020,372.2440462,7.0126,299.5,2610.398598
2239,27-02-2020,372.2259711,7.0215,299.5,2613.584656
2240,28-02-2020,373.9512576,7.0066,301,2620.126881
2241,02-03-2020,374.0033901,6.9811,301,2610.955067
2242,03-03-2020,374.0641775,6.9516,301,2600.344536
2243,04-03-2020,374.0645914,6.9514,301,2600.272601
2244,05-03-2020,374.0875991,6.9403,301,2596.280164
2245,06-03-2020,374.1013142,6.9337,301,2593.906282
2246,09-03-2020,373.7783483,6.926,304,2588.78884
2247,10-03-2020,373.7515061,6.9389,304,2593.424326
2248,11-03-2020,373.7053393,6.9612,304,2601.437608
2249,12-03-2020,373.6993573,6.9641,304,2602.479694
2250,13-03-2020,373.6189828,7.0033,304,2616.565822
2251,16-03-2020,371.3620418,7.0018,302,2600.202744
2252,17-03-2020,365.6965563,7.0094,297,2563.313442
2253,18-03-2020,365.6490877,7.0328,297,2571.536904
2254,19-03-2020,365.6099722,7.0522,297,2578.354646
2255,20-03-2020,341.7741992,7.1052,276,2428.37404
2256,23-03-2020,337.7284195,7.094,272.4,2395.845408
2257,24-03-2020,335.1177054,7.0999,270.1,2379.302197
2258,25-03-2020,335.055874,7.0742,270,2370.252264
2259,26-03-2020,333.1448722,7.0692,268.3,2355.067731
2260,27-03-2020,322.4630998,7.0427,258.8,2271.010873
2261,30-03-2020,312.780274,7.0447,258.4,2203.443196
2262,31-03-2020,299.1917352,7.0854,246.4,2119.893121
2263,01-04-2020,293.6605285,7.0771,241.5,2078.264927
2264,02-04-2020,288.5599246,7.0995,237,2048.631185
2265,03-04-2020,283.2413672,7.1104,232.3,2013.959418
2266,06-04-2020,283.2413672,7.1104,232.3,2013.959418
2267,07-04-2020,281.5578164,7.0939,230.8,1997.342994
2268,08-04-2020,281.3637364,7.0483,230.6,1983.136023
2269,09-04-2020,276.7270052,7.0536,226.5,1951.921604
2270,10-04-2020,275.4968415,7.0354,225.4,1938.230479
2271,13-04-2020,275.5006629,7.03,225.4,1936.76966
2272,14-04-2020,274.8151672,7.0406,224.8,1934.863666
2273,15-04-2020,274.4764497,7.0402,224.5,1932.369101
2274,16-04-2020,275.0195149,7.0714,225,1944.772998
2275,17-04-2020,275.019235,7.0718,225,1944.881026
2276,20-04-2020,275.1365078,7.0657,225.1,1944.032023
2277,21-04-2020,275.0168566,7.0752,225,1945.799264
2278,22-04-2020,275.0063215,7.0903,225,1949.877321
2279,23-04-2020,275.0074356,7.0887,225,1949.445209
2280,24-04-2020,275.3522934,7.0803,225.3,1949.576843
2281,27-04-2020,275.359285,7.0703,225.3,1946.872753
2282,28-04-2020,275.3587949,7.071,225.3,1947.062039
2283,29-04-2020,283.834215,7.0704,232.8,2006.821434
2284,30-04-2020,285.0865443,7.0571,233.9,2011.884252
2285,01-05-2020,293.5615443,7.0571,241.4,2071.693174
2286,04-05-2020,293.4485443,7.0571,241.3,2070.895722
2287,05-05-2020,292.0925443,7.0571,240.1,2061.326294
2288,06-05-2020,293.8921954,7.069,241.7,2077.523929
2289,07-05-2020,293.0843728,7.0931,241,2078.876765
2290,08-05-2020,293.0943408,7.0788,241,2074.75622
2291,11-05-2020,293.0956683,7.0769,241,2074.208735
2292,12-05-2020,290.9382078,7.0919,239.1,2063.304676
2293,13-05-2020,291.0542716,7.0875,239.2,2062.84715
2294,14-05-2020,291.7271905,7.0948,239.8,2069.746071
2295,15-05-2020,291.163025,7.0936,239.3,2065.394034
2296,18-05-2020,295.1114954,7.103,242.8,2096.176952
2297,19-05-2020,299.9786949,7.0912,247.1,2127.208922
2298,20-05-2020,299.6366343,7.0956,246.8,2126.101702
2299,21-05-2020,295.4617594,7.0868,243.1,2093.878396
2300,22-05-2020,296.1348164,7.0939,243.7,2100.750774
2301,25-05-2020,296.116109,7.1209,243.7,2108.613201
2302,26-05-2020,296.5623179,7.1293,244.1,2114.281733
2303,27-05-2020,297.4801981,7.1092,244.9,2114.846224
2304,28-05-2020,297.5804199,7.1277,245,2121.063959
2305,29-05-2020,298.4817346,7.1316,245.8,2128.652338
2306,01-06-2020,303.5668034,7.1315,250.3,2164.886659
2307,02-06-2020,302.8990098,7.1167,249.7,2155.641383
2308,03-06-2020,303.8094449,7.1074,250.5,2159.295249
2309,04-06-2020,302.3447444,7.1012,249.2,2147.010499
2310,05-06-2020,302.2350087,7.0965,249.1,2144.81074
2311,08-06-2020,303.3707839,7.0882,250.1,2150.352791
2312,09-06-2020,306.8857249,7.0711,253.2,2170.01965
2313,10-06-2020,308.016285,7.0703,254.2,2177.76754
2314,11-06-2020,308.4749454,7.0608,254.6,2178.079894
2315,12-06-2020,308.0049685,7.0865,254.2,2182.677209
2316,15-06-2020,309.2453911,7.0902,255.3,2192.611672
2317,16-06-2020,309.7076469,7.0755,255.7,2191.336456
2318,17-06-2020,310.038411,7.0873,256,2197.33523
2319,18-06-2020,307.5503215,7.0903,253.8,2180.624044
2320,19-06-2020,307.4366253,7.0913,253.7,2180.125341
2321,22-06-2020,306.7619685,7.0865,253.1,2173.86869
2322,23-06-2020,306.7755265,7.0671,253.1,2168.013323
2323,24-06-2020,309.947669,7.0555,255.9,2186.835779
2324,25-06-2020,312.320669,7.0555,258,2203.57848
2325,26-06-2020,312.885669,7.0555,258.5,2207.564838
2326,29-06-2020,308.0089443,7.0808,258.2,2180.949733
2327,30-06-2020,308.235852,7.0795,258.4,2182.155714
2328,01-07-2020,306.5467949,7.071,256.9,2167.592387
2329,02-07-2020,307.7998957,7.0566,258,2172.020744
2330,03-07-2020,311.7498402,7.0638,261.5,2202.138521
2331,06-07-2020,312.3130872,7.0663,262,2206.897968
2332,07-07-2020,313.0159548,7.031,262.6,2200.815178
2333,08-07-2020,312.9102579,7.0207,262.5,2196.849048
2334,09-07-2020,312.3539359,7.0085,262,2189.13256
2335,10-07-2020,327.6190747,6.9943,275.5,2291.466095
2336,13-07-2020,329.6515013,6.9965,277.3,2306.406729
2337,14-07-2020,330.3272857,6.9996,277.9,2312.158869
2338,15-07-2020,329.989286,6.9982,277.6,2309.331022
2339,16-07-2020,330.107222,6.9913,277.7,2307.878621
2340,17-07-2020,330.0979305,7.0043,277.7,2312.104934
2341,20-07-2020,330.5581482,6.9928,278.1,2311.527018
2342,21-07-2020,330.6758766,6.9862,278.2,2310.167809
2343,22-07-2020,332.4942243,6.9718,279.8,2318.083233
2344,23-07-2020,332.2536492,6.9921,279.6,2323.150741
2345,24-07-2020,332.1394325,6.9938,279.5,2322.916763
2346,27-07-2020,331.4549294,7.0029,278.9,2321.145725
2347,28-07-2020,331.4645113,6.9895,278.9,2316.771202
2348,29-07-2020,327.5042153,6.9969,275.4,2291.514244
2349,30-07-2020,327.8480098,6.9902,275.7,2291.723158
2350,31-07-2020,324.9138808,6.9848,273.1,2269.458474
2351,03-08-2020,324.904429,6.998,273.1,2273.681194
2352,04-08-2020,323.7871111,6.9803,272.1,2260.131172
2353,05-08-2020,323.4517773,6.9752,271.8,2256.140837
2354,06-08-2020,322.7964678,6.9438,271.2,2241.434113
2355,07-08-2020,323.0246464,6.9408,271.4,2242.049466
2356,10-08-2020,322.3291978,6.9649,270.8,2244.99063
2357,11-08-2020,316.7877284,6.9711,265.9,2208.358934
2358,12-08-2020,316.9089524,6.9597,266,2205.591236
2359,13-08-2020,316.0171211,6.9429,265.2,2194.07527
2360,14-08-2020,317.0358643,6.9405,266.1,2200.387417
