,snapshot_id,model_id,output_set,output_id,output_label,output_row,output_value,override_value,actual_value
4767,22,18,Cost Curve Lines,37,line 1,213,0.0,,
4768,22,18,Cost Curve Lines,38,line 2,213,0.0,,
4769,22,18,Cost Curve Lines,39,line 3,213,52.31608248,,
4770,22,18,Cost Curve Lines,40,line 4,213,52.31608248,,
4771,22,18,Cost Curve Lines,41,line 5,213,52.31608248,,
4772,22,18,Cost Curve Lines,42,line 6,213,52.31608248,,
4773,22,18,Cost Curve Lines,43,line 7,213,52.31608248,,
4774,22,18,Cost Curve Lines,44,line 8,213,52.31608248,,
4775,22,18,Cost Curve Lines,45,line 9,213,52.31608248,,
4776,22,18,Cost Curve Lines,46,line 10,213,52.31608248,,
4777,22,18,Cost Curve Lines,47,labels for cc,213,0,,
4778,22,18,Cost Curve Lines,34,initialisation,214,bar 43an,,
4779,22,18,Cost Curve Lines,35,bar,214,43.0,,
4780,22,18,Cost Curve Lines,36,x,214,138.18892225699994,,
4781,22,18,Cost Curve Lines,37,line 1,214,0.0,,
4782,22,18,Cost Curve Lines,38,line 2,214,0.0,,
4783,22,18,Cost Curve Lines,39,line 3,214,52.31608248,,
4784,22,18,Cost Curve Lines,40,line 4,214,52.31608248,,
4785,22,18,Cost Curve Lines,41,line 5,214,52.31608248,,
4786,22,18,Cost Curve Lines,42,line 6,214,52.31608248,,
4787,22,18,Cost Curve Lines,43,line 7,214,52.31608248,,
4788,22,18,Cost Curve Lines,44,line 8,214,52.31608248,,
4789,22,18,Cost Curve Lines,45,line 9,214,52.31608248,,
4790,22,18,Cost Curve Lines,46,line 10,214,52.31608248,,
4791,22,18,Cost Curve Lines,47,labels for cc,214,,,
4792,22,18,Cost Curve Lines,34,initialisation,215,bar 43 end,,
4793,22,18,Cost Curve Lines,35,bar,215,43.0,,
4794,22,18,Cost Curve Lines,36,x,215,138.18893225699995,,
4795,22,18,Cost Curve Lines,37,line 1,215,0.0,,
4796,22,18,Cost Curve Lines,38,line 2,215,0.0,,
4797,22,18,Cost Curve Lines,39,line 3,215,52.31608248,,
4798,22,18,Cost Curve Lines,40,line 4,215,52.31608248,,
4799,22,18,Cost Curve Lines,41,line 5,215,52.31608248,,
4800,22,18,Cost Curve Lines,42,line 6,215,52.31608248,,
4801,22,18,Cost Curve Lines,43,line 7,215,52.31608248,,
4802,22,18,Cost Curve Lines,44,line 8,215,52.31608248,,
4803,22,18,Cost Curve Lines,45,line 9,215,52.31608248,,
4804,22,18,Cost Curve Lines,46,line 10,215,52.31608248,,
4805,22,18,Cost Curve Lines,47,labels for cc,215,,,
4806,22,18,Cost Curve Lines,34,initialisation,216,bar 44 start,,
4807,22,18,Cost Curve Lines,35,bar,216,44.0,,
4808,22,18,Cost Curve Lines,36,x,216,138.18893225699995,,
4809,22,18,Cost Curve Lines,37,line 1,216,0.0,,
4810,22,18,Cost Curve Lines,38,line 2,216,0.0,,
4811,22,18,Cost Curve Lines,39,line 3,216,52.31608248,,
4812,22,18,Cost Curve Lines,40,line 4,216,52.31608248,,
4813,22,18,Cost Curve Lines,41,line 5,216,52.31608248,,
4814,22,18,Cost Curve Lines,42,line 6,216,52.31608248,,
4815,22,18,Cost Curve Lines,43,line 7,216,52.31608248,,
4816,22,18,Cost Curve Lines,44,line 8,216,52.31608248,,
4817,22,18,Cost Curve Lines,45,line 9,216,52.31608248,,
4818,22,18,Cost Curve Lines,46,line 10,216,52.31608248,,
4819,22,18,Cost Curve Lines,47,labels for cc,216,,,
4820,22,18,Cost Curve Lines,34,initialisation,217,bar 44bn,,
4821,22,18,Cost Curve Lines,35,bar,217,44.0,,
4822,22,18,Cost Curve Lines,36,x,217,138.18894225699995,,
4823,22,18,Cost Curve Lines,37,line 1,217,0.0,,
4824,22,18,Cost Curve Lines,38,line 2,217,0.0,,
4825,22,18,Cost Curve Lines,39,line 3,217,52.31608248,,
4826,22,18,Cost Curve Lines,40,line 4,217,52.31608248,,
4827,22,18,Cost Curve Lines,41,line 5,217,52.31608248,,
4828,22,18,Cost Curve Lines,42,line 6,217,52.31608248,,
4829,22,18,Cost Curve Lines,43,line 7,217,52.31608248,,
4830,22,18,Cost Curve Lines,44,line 8,217,52.31608248,,
4831,22,18,Cost Curve Lines,45,line 9,217,52.31608248,,
4832,22,18,Cost Curve Lines,46,line 10,217,52.31608248,,
4833,22,18,Cost Curve Lines,47,labels for cc,217,,,
4834,22,18,Cost Curve Lines,34,initialisation,218,bar 44 naming,,
4835,22,18,Cost Curve Lines,35,bar,218,44.0,,
4836,22,18,Cost Curve Lines,36,x,218,138.18893225699995,,
4837,22,18,Cost Curve Lines,37,line 1,218,0.0,,
4838,22,18,Cost Curve Lines,38,line 2,218,0.0,,
4839,22,18,Cost Curve Lines,39,line 3,218,52.31608248,,
4840,22,18,Cost Curve Lines,40,line 4,218,52.31608248,,
4841,22,18,Cost Curve Lines,41,line 5,218,52.31608248,,
4842,22,18,Cost Curve Lines,42,line 6,218,52.31608248,,
4843,22,18,Cost Curve Lines,43,line 7,218,52.31608248,,
4844,22,18,Cost Curve Lines,44,line 8,218,52.31608248,,
4845,22,18,Cost Curve Lines,45,line 9,218,52.31608248,,
4846,22,18,Cost Curve Lines,46,line 10,218,52.31608248,,
4847,22,18,Cost Curve Lines,47,labels for cc,218,0,,
4848,22,18,Cost Curve Lines,34,initialisation,219,bar 44an,,
4849,22,18,Cost Curve Lines,35,bar,219,44.0,,
4850,22,18,Cost Curve Lines,36,x,219,138.18891225699994,,
4851,22,18,Cost Curve Lines,37,line 1,219,0.0,,
4852,22,18,Cost Curve Lines,38,line 2,219,0.0,,
4853,22,18,Cost Curve Lines,39,line 3,219,52.31608248,,
4854,22,18,Cost Curve Lines,40,line 4,219,52.31608248,,
4855,22,18,Cost Curve Lines,41,line 5,219,52.31608248,,
4856,22,18,Cost Curve Lines,42,line 6,219,52.31608248,,
4857,22,18,Cost Curve Lines,43,line 7,219,52.31608248,,
4858,22,18,Cost Curve Lines,44,line 8,219,52.31608248,,
4859,22,18,Cost Curve Lines,45,line 9,219,52.31608248,,
4860,22,18,Cost Curve Lines,46,line 10,219,52.31608248,,
4861,22,18,Cost Curve Lines,47,labels for cc,219,,,
4862,22,18,Cost Curve Lines,34,initialisation,220,bar 44 end,,
4863,22,18,Cost Curve Lines,35,bar,220,44.0,,
4864,22,18,Cost Curve Lines,36,x,220,138.18892225699994,,
4865,22,18,Cost Curve Lines,37,line 1,220,0.0,,
4866,22,18,Cost Curve Lines,38,line 2,220,0.0,,
4867,22,18,Cost Curve Lines,39,line 3,220,52.31608248,,
4868,22,18,Cost Curve Lines,40,line 4,220,52.31608248,,
4869,22,18,Cost Curve Lines,41,line 5,220,52.31608248,,
4870,22,18,Cost Curve Lines,42,line 6,220,52.31608248,,
4871,22,18,Cost Curve Lines,43,line 7,220,52.31608248,,
4872,22,18,Cost Curve Lines,44,line 8,220,52.31608248,,
4873,22,18,Cost Curve Lines,45,line 9,220,52.31608248,,
4874,22,18,Cost Curve Lines,46,line 10,220,52.31608248,,
4875,22,18,Cost Curve Lines,47,labels for cc,220,,,
4876,22,18,Cost Curve Lines,34,initialisation,221,bar 45 start,,
4877,22,18,Cost Curve Lines,35,bar,221,45.0,,
4878,22,18,Cost Curve Lines,36,x,221,138.18892225699994,,
4879,22,18,Cost Curve Lines,37,line 1,221,0.0,,
4880,22,18,Cost Curve Lines,38,line 2,221,0.0,,
4881,22,18,Cost Curve Lines,39,line 3,221,52.31608248,,
4882,22,18,Cost Curve Lines,40,line 4,221,52.31608248,,
4883,22,18,Cost Curve Lines,41,line 5,221,52.31608248,,
4884,22,18,Cost Curve Lines,42,line 6,221,52.31608248,,
4885,22,18,Cost Curve Lines,43,line 7,221,52.31608248,,
4886,22,18,Cost Curve Lines,44,line 8,221,52.31608248,,
4887,22,18,Cost Curve Lines,45,line 9,221,52.31608248,,
4888,22,18,Cost Curve Lines,46,line 10,221,52.31608248,,
4889,22,18,Cost Curve Lines,47,labels for cc,221,,,
4890,22,18,Cost Curve Lines,34,initialisation,222,bar 45bn,,
4891,22,18,Cost Curve Lines,35,bar,222,45.0,,
4892,22,18,Cost Curve Lines,36,x,222,138.18893225699995,,
4893,22,18,Cost Curve Lines,37,line 1,222,0.0,,
4894,22,18,Cost Curve Lines,38,line 2,222,0.0,,
4895,22,18,Cost Curve Lines,39,line 3,222,52.31608248,,
4896,22,18,Cost Curve Lines,40,line 4,222,52.31608248,,
4897,22,18,Cost Curve Lines,41,line 5,222,52.31608248,,
4898,22,18,Cost Curve Lines,42,line 6,222,52.31608248,,
4899,22,18,Cost Curve Lines,43,line 7,222,52.31608248,,
4900,22,18,Cost Curve Lines,44,line 8,222,52.31608248,,
4901,22,18,Cost Curve Lines,45,line 9,222,52.31608248,,
4902,22,18,Cost Curve Lines,46,line 10,222,52.31608248,,
4903,22,18,Cost Curve Lines,47,labels for cc,222,,,
4904,22,18,Cost Curve Lines,34,initialisation,223,bar 45 naming,,
4905,22,18,Cost Curve Lines,35,bar,223,45.0,,
4906,22,18,Cost Curve Lines,36,x,223,138.18892225699994,,
4907,22,18,Cost Curve Lines,37,line 1,223,0.0,,
4908,22,18,Cost Curve Lines,38,line 2,223,0.0,,
4909,22,18,Cost Curve Lines,39,line 3,223,52.31608248,,
4910,22,18,Cost Curve Lines,40,line 4,223,52.31608248,,
4911,22,18,Cost Curve Lines,41,line 5,223,52.31608248,,
4912,22,18,Cost Curve Lines,42,line 6,223,52.31608248,,
4913,22,18,Cost Curve Lines,43,line 7,223,52.31608248,,
4914,22,18,Cost Curve Lines,44,line 8,223,52.31608248,,
4915,22,18,Cost Curve Lines,45,line 9,223,52.31608248,,
4916,22,18,Cost Curve Lines,46,line 10,223,52.31608248,,
4917,22,18,Cost Curve Lines,47,labels for cc,223,0,,
4918,22,18,Cost Curve Lines,34,initialisation,224,bar 45an,,
4919,22,18,Cost Curve Lines,35,bar,224,45.0,,
4920,22,18,Cost Curve Lines,36,x,224,138.18890225699994,,
4921,22,18,Cost Curve Lines,37,line 1,224,0.0,,
4922,22,18,Cost Curve Lines,38,line 2,224,0.0,,
4923,22,18,Cost Curve Lines,39,line 3,224,52.31608248,,
4924,22,18,Cost Curve Lines,40,line 4,224,52.31608248,,
4925,22,18,Cost Curve Lines,41,line 5,224,52.31608248,,
4926,22,18,Cost Curve Lines,42,line 6,224,52.31608248,,
4927,22,18,Cost Curve Lines,43,line 7,224,52.31608248,,
4928,22,18,Cost Curve Lines,44,line 8,224,52.31608248,,
4929,22,18,Cost Curve Lines,45,line 9,224,52.31608248,,
4930,22,18,Cost Curve Lines,46,line 10,224,52.31608248,,
4931,22,18,Cost Curve Lines,47,labels for cc,224,,,
4932,22,18,Cost Curve Lines,34,initialisation,225,bar 45 end,,
4933,22,18,Cost Curve Lines,35,bar,225,45.0,,
4934,22,18,Cost Curve Lines,36,x,225,138.18891225699994,,
4935,22,18,Cost Curve Lines,37,line 1,225,0.0,,
4936,22,18,Cost Curve Lines,38,line 2,225,0.0,,
4937,22,18,Cost Curve Lines,39,line 3,225,52.31608248,,
4938,22,18,Cost Curve Lines,40,line 4,225,52.31608248,,
4939,22,18,Cost Curve Lines,41,line 5,225,52.31608248,,
4940,22,18,Cost Curve Lines,42,line 6,225,52.31608248,,
4941,22,18,Cost Curve Lines,43,line 7,225,52.31608248,,
4942,22,18,Cost Curve Lines,44,line 8,225,52.31608248,,
4943,22,18,Cost Curve Lines,45,line 9,225,52.31608248,,
4944,22,18,Cost Curve Lines,46,line 10,225,52.31608248,,
4945,22,18,Cost Curve Lines,47,labels for cc,225,,,
4946,22,18,Cost Curve Lines,34,initialisation,226,bar 46 start,,
4947,22,18,Cost Curve Lines,35,bar,226,46.0,,
4948,22,18,Cost Curve Lines,36,x,226,138.18891225699994,,
4949,22,18,Cost Curve Lines,37,line 1,226,0.0,,
4950,22,18,Cost Curve Lines,38,line 2,226,0.0,,
4951,22,18,Cost Curve Lines,39,line 3,226,52.31608248,,
4952,22,18,Cost Curve Lines,40,line 4,226,52.31608248,,
4953,22,18,Cost Curve Lines,41,line 5,226,52.31608248,,
4954,22,18,Cost Curve Lines,42,line 6,226,52.31608248,,
4955,22,18,Cost Curve Lines,43,line 7,226,52.31608248,,
4956,22,18,Cost Curve Lines,44,line 8,226,52.31608248,,
4957,22,18,Cost Curve Lines,45,line 9,226,52.31608248,,
4958,22,18,Cost Curve Lines,46,line 10,226,52.31608248,,
4959,22,18,Cost Curve Lines,47,labels for cc,226,,,
4960,22,18,Cost Curve Lines,34,initialisation,227,bar 46bn,,
4961,22,18,Cost Curve Lines,35,bar,227,46.0,,
4962,22,18,Cost Curve Lines,36,x,227,138.18892225699994,,
4963,22,18,Cost Curve Lines,37,line 1,227,0.0,,
4964,22,18,Cost Curve Lines,38,line 2,227,0.0,,
4965,22,18,Cost Curve Lines,39,line 3,227,52.31608248,,
4966,22,18,Cost Curve Lines,40,line 4,227,52.31608248,,
4967,22,18,Cost Curve Lines,41,line 5,227,52.31608248,,
4968,22,18,Cost Curve Lines,42,line 6,227,52.31608248,,
4969,22,18,Cost Curve Lines,43,line 7,227,52.31608248,,
4970,22,18,Cost Curve Lines,44,line 8,227,52.31608248,,
4971,22,18,Cost Curve Lines,45,line 9,227,52.31608248,,
4972,22,18,Cost Curve Lines,46,line 10,227,52.31608248,,
4973,22,18,Cost Curve Lines,47,labels for cc,227,,,
4974,22,18,Cost Curve Lines,34,initialisation,228,bar 46 naming,,
4975,22,18,Cost Curve Lines,35,bar,228,46.0,,
4976,22,18,Cost Curve Lines,36,x,228,138.18891225699994,,
4977,22,18,Cost Curve Lines,37,line 1,228,0.0,,
4978,22,18,Cost Curve Lines,38,line 2,228,0.0,,
4979,22,18,Cost Curve Lines,39,line 3,228,52.31608248,,
4980,22,18,Cost Curve Lines,40,line 4,228,52.31608248,,
4981,22,18,Cost Curve Lines,41,line 5,228,52.31608248,,
4982,22,18,Cost Curve Lines,42,line 6,228,52.31608248,,
4983,22,18,Cost Curve Lines,43,line 7,228,52.31608248,,
4984,22,18,Cost Curve Lines,44,line 8,228,52.31608248,,
4985,22,18,Cost Curve Lines,45,line 9,228,52.31608248,,
4986,22,18,Cost Curve Lines,46,line 10,228,52.31608248,,
4987,22,18,Cost Curve Lines,47,labels for cc,228,0,,
4988,22,18,Cost Curve Lines,34,initialisation,229,bar 46an,,
4989,22,18,Cost Curve Lines,35,bar,229,46.0,,
4990,22,18,Cost Curve Lines,36,x,229,138.18889225699994,,
4991,22,18,Cost Curve Lines,37,line 1,229,0.0,,
4992,22,18,Cost Curve Lines,38,line 2,229,0.0,,
4993,22,18,Cost Curve Lines,39,line 3,229,52.31608248,,
4994,22,18,Cost Curve Lines,40,line 4,229,52.31608248,,
4995,22,18,Cost Curve Lines,41,line 5,229,52.31608248,,
4996,22,18,Cost Curve Lines,42,line 6,229,52.31608248,,
4997,22,18,Cost Curve Lines,43,line 7,229,52.31608248,,
4998,22,18,Cost Curve Lines,44,line 8,229,52.31608248,,
4999,22,18,Cost Curve Lines,45,line 9,229,52.31608248,,
5000,22,18,Cost Curve Lines,46,line 10,229,52.31608248,,
5001,22,18,Cost Curve Lines,47,labels for cc,229,,,
5002,22,18,Cost Curve Lines,34,initialisation,230,bar 46 end,,
5003,22,18,Cost Curve Lines,35,bar,230,46.0,,
5004,22,18,Cost Curve Lines,36,x,230,138.18890225699994,,
5005,22,18,Cost Curve Lines,37,line 1,230,0.0,,
5006,22,18,Cost Curve Lines,38,line 2,230,0.0,,
5007,22,18,Cost Curve Lines,39,line 3,230,52.31608248,,
5008,22,18,Cost Curve Lines,40,line 4,230,52.31608248,,
5009,22,18,Cost Curve Lines,41,line 5,230,52.31608248,,
5010,22,18,Cost Curve Lines,42,line 6,230,52.31608248,,
5011,22,18,Cost Curve Lines,43,line 7,230,52.31608248,,
5012,22,18,Cost Curve Lines,44,line 8,230,52.31608248,,
5013,22,18,Cost Curve Lines,45,line 9,230,52.31608248,,
5014,22,18,Cost Curve Lines,46,line 10,230,52.31608248,,
5015,22,18,Cost Curve Lines,47,labels for cc,230,,,
5016,22,18,Cost Curve Lines,34,initialisation,231,bar 47 start,,
5017,22,18,Cost Curve Lines,35,bar,231,47.0,,
5018,22,18,Cost Curve Lines,36,x,231,138.18890225699994,,
5019,22,18,Cost Curve Lines,37,line 1,231,0.0,,
5020,22,18,Cost Curve Lines,38,line 2,231,0.0,,
5021,22,18,Cost Curve Lines,39,line 3,231,52.31608248,,
5022,22,18,Cost Curve Lines,40,line 4,231,52.31608248,,
5023,22,18,Cost Curve Lines,41,line 5,231,52.31608248,,
5024,22,18,Cost Curve Lines,42,line 6,231,52.31608248,,
5025,22,18,Cost Curve Lines,43,line 7,231,52.31608248,,
5026,22,18,Cost Curve Lines,44,line 8,231,52.31608248,,
5027,22,18,Cost Curve Lines,45,line 9,231,52.31608248,,
5028,22,18,Cost Curve Lines,46,line 10,231,52.31608248,,
5029,22,18,Cost Curve Lines,47,labels for cc,231,,,
5030,22,18,Cost Curve Lines,34,initialisation,232,bar 47bn,,
5031,22,18,Cost Curve Lines,35,bar,232,47.0,,
5032,22,18,Cost Curve Lines,36,x,232,138.18891225699994,,
5033,22,18,Cost Curve Lines,37,line 1,232,0.0,,
5034,22,18,Cost Curve Lines,38,line 2,232,0.0,,
5035,22,18,Cost Curve Lines,39,line 3,232,52.31608248,,
5036,22,18,Cost Curve Lines,40,line 4,232,52.31608248,,
5037,22,18,Cost Curve Lines,41,line 5,232,52.31608248,,
5038,22,18,Cost Curve Lines,42,line 6,232,52.31608248,,
5039,22,18,Cost Curve Lines,43,line 7,232,52.31608248,,
5040,22,18,Cost Curve Lines,44,line 8,232,52.31608248,,
5041,22,18,Cost Curve Lines,45,line 9,232,52.31608248,,
5042,22,18,Cost Curve Lines,46,line 10,232,52.31608248,,
5043,22,18,Cost Curve Lines,47,labels for cc,232,,,
5044,22,18,Cost Curve Lines,34,initialisation,233,bar 47 naming,,
5045,22,18,Cost Curve Lines,35,bar,233,47.0,,
5046,22,18,Cost Curve Lines,36,x,233,138.18890225699994,,
5047,22,18,Cost Curve Lines,37,line 1,233,0.0,,
5048,22,18,Cost Curve Lines,38,line 2,233,0.0,,
5049,22,18,Cost Curve Lines,39,line 3,233,52.31608248,,
5050,22,18,Cost Curve Lines,40,line 4,233,52.31608248,,
5051,22,18,Cost Curve Lines,41,line 5,233,52.31608248,,
5052,22,18,Cost Curve Lines,42,line 6,233,52.31608248,,
5053,22,18,Cost Curve Lines,43,line 7,233,52.31608248,,
5054,22,18,Cost Curve Lines,44,line 8,233,52.31608248,,
5055,22,18,Cost Curve Lines,45,line 9,233,52.31608248,,
5056,22,18,Cost Curve Lines,46,line 10,233,52.31608248,,
5057,22,18,Cost Curve Lines,47,labels for cc,233,0,,
5058,22,18,Cost Curve Lines,34,initialisation,234,bar 47an,,
5059,22,18,Cost Curve Lines,35,bar,234,47.0,,
5060,22,18,Cost Curve Lines,36,x,234,138.18888225699993,,
5061,22,18,Cost Curve Lines,37,line 1,234,0.0,,
5062,22,18,Cost Curve Lines,38,line 2,234,0.0,,
5063,22,18,Cost Curve Lines,39,line 3,234,52.31608248,,
5064,22,18,Cost Curve Lines,40,line 4,234,52.31608248,,
5065,22,18,Cost Curve Lines,41,line 5,234,52.31608248,,
5066,22,18,Cost Curve Lines,42,line 6,234,52.31608248,,
5067,22,18,Cost Curve Lines,43,line 7,234,52.31608248,,
5068,22,18,Cost Curve Lines,44,line 8,234,52.31608248,,
5069,22,18,Cost Curve Lines,45,line 9,234,52.31608248,,
5070,22,18,Cost Curve Lines,46,line 10,234,52.31608248,,
5071,22,18,Cost Curve Lines,47,labels for cc,234,,,
5072,22,18,Cost Curve Lines,34,initialisation,235,bar 47 end,,
5073,22,18,Cost Curve Lines,35,bar,235,47.0,,
5074,22,18,Cost Curve Lines,36,x,235,138.18889225699994,,
5075,22,18,Cost Curve Lines,37,line 1,235,0.0,,
5076,22,18,Cost Curve Lines,38,line 2,235,0.0,,
5077,22,18,Cost Curve Lines,39,line 3,235,52.31608248,,
5078,22,18,Cost Curve Lines,40,line 4,235,52.31608248,,
5079,22,18,Cost Curve Lines,41,line 5,235,52.31608248,,
5080,22,18,Cost Curve Lines,42,line 6,235,52.31608248,,
5081,22,18,Cost Curve Lines,43,line 7,235,52.31608248,,
5082,22,18,Cost Curve Lines,44,line 8,235,52.31608248,,
5083,22,18,Cost Curve Lines,45,line 9,235,52.31608248,,
5084,22,18,Cost Curve Lines,46,line 10,235,52.31608248,,
5085,22,18,Cost Curve Lines,47,labels for cc,235,,,
5086,22,18,Cost Curve Lines,34,initialisation,236,bar 48 start,,
5087,22,18,Cost Curve Lines,35,bar,236,48.0,,
5088,22,18,Cost Curve Lines,36,x,236,138.18889225699994,,
5089,22,18,Cost Curve Lines,37,line 1,236,0.0,,
5090,22,18,Cost Curve Lines,38,line 2,236,0.0,,
5091,22,18,Cost Curve Lines,39,line 3,236,52.31608248,,
5092,22,18,Cost Curve Lines,40,line 4,236,52.31608248,,
5093,22,18,Cost Curve Lines,41,line 5,236,52.31608248,,
5094,22,18,Cost Curve Lines,42,line 6,236,52.31608248,,
5095,22,18,Cost Curve Lines,43,line 7,236,52.31608248,,
5096,22,18,Cost Curve Lines,44,line 8,236,52.31608248,,
5097,22,18,Cost Curve Lines,45,line 9,236,52.31608248,,
5098,22,18,Cost Curve Lines,46,line 10,236,52.31608248,,
5099,22,18,Cost Curve Lines,47,labels for cc,236,,,
5100,22,18,Cost Curve Lines,34,initialisation,237,bar 48bn,,
5101,22,18,Cost Curve Lines,35,bar,237,48.0,,
5102,22,18,Cost Curve Lines,36,x,237,138.18890225699994,,
5103,22,18,Cost Curve Lines,37,line 1,237,0.0,,
5104,22,18,Cost Curve Lines,38,line 2,237,0.0,,
5105,22,18,Cost Curve Lines,39,line 3,237,52.31608248,,
5106,22,18,Cost Curve Lines,40,line 4,237,52.31608248,,
5107,22,18,Cost Curve Lines,41,line 5,237,52.31608248,,
5108,22,18,Cost Curve Lines,42,line 6,237,52.31608248,,
5109,22,18,Cost Curve Lines,43,line 7,237,52.31608248,,
5110,22,18,Cost Curve Lines,44,line 8,237,52.31608248,,
5111,22,18,Cost Curve Lines,45,line 9,237,52.31608248,,
5112,22,18,Cost Curve Lines,46,line 10,237,52.31608248,,
5113,22,18,Cost Curve Lines,47,labels for cc,237,,,
5114,22,18,Cost Curve Lines,34,initialisation,238,bar 48 naming,,
5115,22,18,Cost Curve Lines,35,bar,238,48.0,,
5116,22,18,Cost Curve Lines,36,x,238,138.18889225699994,,
5117,22,18,Cost Curve Lines,37,line 1,238,0.0,,
5118,22,18,Cost Curve Lines,38,line 2,238,0.0,,
5119,22,18,Cost Curve Lines,39,line 3,238,52.31608248,,
5120,22,18,Cost Curve Lines,40,line 4,238,52.31608248,,
5121,22,18,Cost Curve Lines,41,line 5,238,52.31608248,,
5122,22,18,Cost Curve Lines,42,line 6,238,52.31608248,,
5123,22,18,Cost Curve Lines,43,line 7,238,52.31608248,,
5124,22,18,Cost Curve Lines,44,line 8,238,52.31608248,,
5125,22,18,Cost Curve Lines,45,line 9,238,52.31608248,,
5126,22,18,Cost Curve Lines,46,line 10,238,52.31608248,,
5127,22,18,Cost Curve Lines,47,labels for cc,238,0,,
5128,22,18,Cost Curve Lines,34,initialisation,239,bar 48an,,
5129,22,18,Cost Curve Lines,35,bar,239,48.0,,
5130,22,18,Cost Curve Lines,36,x,239,138.18887225699993,,
5131,22,18,Cost Curve Lines,37,line 1,239,0.0,,
5132,22,18,Cost Curve Lines,38,line 2,239,0.0,,
5133,22,18,Cost Curve Lines,39,line 3,239,52.31608248,,
5134,22,18,Cost Curve Lines,40,line 4,239,52.31608248,,
5135,22,18,Cost Curve Lines,41,line 5,239,52.31608248,,
5136,22,18,Cost Curve Lines,42,line 6,239,52.31608248,,
5137,22,18,Cost Curve Lines,43,line 7,239,52.31608248,,
5138,22,18,Cost Curve Lines,44,line 8,239,52.31608248,,
5139,22,18,Cost Curve Lines,45,line 9,239,52.31608248,,
5140,22,18,Cost Curve Lines,46,line 10,239,52.31608248,,
5141,22,18,Cost Curve Lines,47,labels for cc,239,,,
5142,22,18,Cost Curve Lines,34,initialisation,240,bar 48 end,,
5143,22,18,Cost Curve Lines,35,bar,240,48.0,,
5144,22,18,Cost Curve Lines,36,x,240,138.18888225699993,,
5145,22,18,Cost Curve Lines,37,line 1,240,0.0,,
5146,22,18,Cost Curve Lines,38,line 2,240,0.0,,
5147,22,18,Cost Curve Lines,39,line 3,240,52.31608248,,
5148,22,18,Cost Curve Lines,40,line 4,240,52.31608248,,
5149,22,18,Cost Curve Lines,41,line 5,240,52.31608248,,
5150,22,18,Cost Curve Lines,42,line 6,240,52.31608248,,
5151,22,18,Cost Curve Lines,43,line 7,240,52.31608248,,
5152,22,18,Cost Curve Lines,44,line 8,240,52.31608248,,
5153,22,18,Cost Curve Lines,45,line 9,240,52.31608248,,
5154,22,18,Cost Curve Lines,46,line 10,240,52.31608248,,
5155,22,18,Cost Curve Lines,47,labels for cc,240,,,
5156,22,18,Cost Curve Lines,34,initialisation,241,bar 49 start,,
5157,22,18,Cost Curve Lines,35,bar,241,49.0,,
5158,22,18,Cost Curve Lines,36,x,241,138.18888225699993,,
5159,22,18,Cost Curve Lines,37,line 1,241,0.0,,
5160,22,18,Cost Curve Lines,38,line 2,241,0.0,,
5161,22,18,Cost Curve Lines,39,line 3,241,52.31608248,,
