,,Bx origin Prov,Bx Origin Cty,Refiney No.,Refiney Name,Refiney Prov,Allocation,Self Supply,Factored up allocation
,153,Shanxi,Wuxiang,34,Yima Yixiang,Henan,0,0,0
,154,Shanxi,Xia,34,Yima Yixiang,Henan,0,0,0
,155,Shanxi,Xiangyuan,34,Yima Yixiang,Henan,0,0,0
,156,Shanxi,Xiaoyi,34,Yima Yixiang,Henan,0,0,0
,157,Shanxi,Xing,34,Yima Yixiang,Henan,0,0,0
,158,Shanxi,Xiyang,34,Yima Yixiang,Henan,0,0,0
,159,Shanxi,Yuanping,34,Yima Yixiang,Henan,0,0,0
,160,Shanxi,Yangquan,34,Yima Yixiang,Henan,0,0,0
,161,Shanxi,Yuanqu,34,Yima Yixiang,Henan,0,0,0
,162,Shanxi,Zhongyang,34,Yima Yixiang,Henan,0,0,0
,163,Shanxi,Zuoquan,34,Yima Yixiang,Henan,0,0,0
,164,Shanxi,0,34,Yima Yixiang,Henan,0,0,0
,165,Sichuan,Guangyuan,34,Yima Yixiang,Henan,0,0,0
,166,Sichuan,Lushan,34,Yima Yixiang,Henan,0,0,0
,167,Sichuan,Miyi,34,Yima Yixiang,Henan,0,0,0
,168,Sichuan,Tianquan,34,Yima Yixiang,Henan,0,0,0
,169,Sichuan,0,34,Yima Yixiang,Henan,0,0,0
,170,Xinjiang,0,34,Yima Yixiang,Henan,0,0,0
,171,Yunnan,Annin,34,Yima Yixiang,Henan,0,0,0
,172,Yunnan,Chengong,34,Yima Yixiang,Henan,0,0,0
,173,Yunnan,Fumin,34,Yima Yixiang,Henan,0,0,0
,174,Yunnan,Guangnan,34,Yima Yixiang,Henan,0,0,0
,175,Yunnan,Gudu,34,Yima Yixiang,Henan,0,0,0
,176,Yunnan,Heqing,34,Yima Yixiang,Henan,0,0,0
,177,Yunnan,Hongta,34,Yima Yixiang,Henan,0,0,0
,178,Yunnan,Jinnin,34,Yima Yixiang,Henan,0,0,0
,179,Yunnan,Ludian,34,Yima Yixiang,Henan,0,0,0
,180,Yunnan,Malipo,34,Yima Yixiang,Henan,0,0,0
,181,Yunnan,Songming,34,Yima Yixiang,Henan,0,0,0
,182,Yunnan,Wenshan,34,Yima Yixiang,Henan,0,0,0
,183,Yunnan,Xichou,34,Yima Yixiang,Henan,0,0,0
,184,Yunnan,Xishan,34,Yima Yixiang,Henan,0,0,0
,185,Yunnan,Yanshan,34,Yima Yixiang,Henan,0,0,0
42,186,0,0,0,0,0,0,0,0
43,26,Beijing,0,35,Zhongmei,Henan,0,0,0
,27,Chongqing,Fengdu,35,Zhongmei,Henan,0,0,0
,28,Chongqing,Nanchuan,35,Zhongmei,Henan,0,0,0
,29,Chongqing,Qinjiang,35,Zhongmei,Henan,0,0,0
,30,Chongqing,Wulong,35,Zhongmei,Henan,0,0,0
,31,Chongqing,0,35,Zhongmei,Henan,0,0,0
,32,Fujian,0,35,Zhongmei,Henan,0,0,0
,33,Guangdong,0,35,Zhongmei,Henan,0,0,0
,34,Guangxi,Binyang,35,Zhongmei,Henan,0,0,0
,35,Guangxi,Chongzuo,35,Zhongmei,Henan,0,0,0
,36,Guangxi,Debao,35,Zhongmei,Henan,0,0,0
,37,Guangxi,Donglan,35,Zhongmei,Henan,0,0,0
,38,Guangxi,Guigang,35,Zhongmei,Henan,0,0,0
,39,Guangxi,Heng,35,Zhongmei,Henan,0,0,0
,40,Guangxi,Jingxi,35,Zhongmei,Henan,0,0,0
,41,Guangxi,Laibin,35,Zhongmei,Henan,0,0,0
,42,Guangxi,Lingyun,35,Zhongmei,Henan,0,0,0
,43,Guangxi,Long'an,35,Zhongmei,Henan,0,0,0
,44,Guangxi,Longzhou,35,Zhongmei,Henan,0,0,0
,45,Guangxi,Mashan,35,Zhongmei,Henan,0,0,0
,46,Guangxi,Napo,35,Zhongmei,Henan,0,0,0
,47,Guangxi,Ningming,35,Zhongmei,Henan,0,0,0
,48,Guangxi,Pingguo,35,Zhongmei,Henan,0,0,0
,49,Guangxi,Pingxiang,35,Zhongmei,Henan,0,0,0
,50,Guangxi,Shanglin,35,Zhongmei,Henan,0,0,0
,51,Guangxi,Tiandong,35,Zhongmei,Henan,0,0,0
,52,Guangxi,Tianyang,35,Zhongmei,Henan,0,0,0
,53,Guangxi,Tian'e,35,Zhongmei,Henan,0,0,0
,54,Guangxi,Tianlin,35,Zhongmei,Henan,0,0,0
,55,Guangxi,Yizhou,35,Zhongmei,Henan,0,0,0
,56,Guangxi,Yongning,35,Zhongmei,Henan,0,0,0
,57,Guangxi,0,35,Zhongmei,Henan,0,0,0
,58,Guizhou,Daozhen,35,Zhongmei,Henan,0,0,0
,59,Guizhou,Fuquan,35,Zhongmei,Henan,0,0,0
,60,Guizhou,Guiyang,35,Zhongmei,Henan,0,0,0
,61,Guizhou,Huangping,35,Zhongmei,Henan,0,0,0
,62,Guizhou,Kaili,35,Zhongmei,Henan,0,0,0
,63,Guizhou,Kaiyang,35,Zhongmei,Henan,0,0,0
,64,Guizhou,Jinsha,35,Zhongmei,Henan,0,0,0
,65,Guizhou,Longli,35,Zhongmei,Henan,0,0,0
,66,Guizhou,Qingzhen,35,Zhongmei,Henan,0,0,0
,67,Guizhou,Tongzi,35,Zhongmei,Henan,0,0,0
,68,Guizhou,Weng'an,35,Zhongmei,Henan,0,0,0
,69,Guizhou,Wuchuan,35,Zhongmei,Henan,0,0,0
,70,Guizhou,Xifeng,35,Zhongmei,Henan,0,0,0
,71,Guizhou,Xiuwen,35,Zhongmei,Henan,0,0,0
,72,Guizhou,Zheng'an,35,Zhongmei,Henan,0,0,0
,73,Guizhou,Zhijin,35,Zhongmei,Henan,0,0,0
,74,Guizhou,Zunyi,35,Zhongmei,Henan,0,0,0
,75,Guizhou,0,35,Zhongmei,Henan,0,0,0
,76,Hainan,Wenchang,35,Zhongmei,Henan,0,0,0
,77,Hainan,0,35,Zhongmei,Henan,0,0,0
,78,Hebei,Fengfeng,35,Zhongmei,Henan,0,0,0
,79,Hebei,Jingxing,35,Zhongmei,Henan,0,0,0
,80,Hebei,Tangshan,35,Zhongmei,Henan,0,0,0
,81,Hebei,Wu'an,35,Zhongmei,Henan,0,0,0
,82,Hebei,0,35,Zhongmei,Henan,0,0,0
,83,Henan,Baofeng,35,Zhongmei,Henan,1916.488353,0,0
,84,Henan,Dengfeng,35,Zhongmei,Henan,23864.64405,0.7,0
,85,Henan,Gongyi,35,Zhongmei,Henan,0,0,0
,86,Henan,Hubin,35,Zhongmei,Henan,0,0,0
,87,Henan,Jiaxian,35,Zhongmei,Henan,0,0,0
,88,Henan,Jiyuan,35,Zhongmei,Henan,0,0,0
,89,Henan,Lushan,35,Zhongmei,Henan,0,0,0
,90,Henan,Mianchi,35,Zhongmei,Henan,0,0,0
,91,Henan,Pingdingshan,35,Zhongmei,Henan,0,0,0
,92,Henan,Qinyang,35,Zhongmei,Henan,0,0,0
,93,Henan,Ruyang,35,Zhongmei,Henan,0,0,0
,94,Henan,Ruzhou,35,Zhongmei,Henan,381.0823146,0,0
,95,Henan,Sanmenxia,35,Zhongmei,Henan,0,0,0
,96,Henan,Shaan,35,Zhongmei,Henan,0,0,0
,97,Henan,Xin'an,35,Zhongmei,Henan,0,0,0
,98,Henan,Xingyang,35,Zhongmei,Henan,0,0,0
,99,Henan,Xinmi,35,Zhongmei,Henan,1426.559649,0,0
,100,Henan,Yanshi,35,Zhongmei,Henan,0,0,0
,101,Henan,Yichuan,35,Zhongmei,Henan,0,0,0
,102,Henan,Yiyang,35,Zhongmei,Henan,0,0,0
,103,Henan,Yuzhou,35,Zhongmei,Henan,3367.006378,0,0
,104,Henan,0,35,Zhongmei,Henan,0,0,0
,105,Hubei,Yicheng,35,Zhongmei,Henan,0,0,0
,106,Hubei,0,35,Zhongmei,Henan,0,0,0
,107,Hunan,Chenxi,35,Zhongmei,Henan,0,0,0
,108,Hunan,0,35,Zhongmei,Henan,0,0,0
,109,Inner Mongolia,Qingshuihe,35,Zhongmei,Henan,0,0,0
,110,Inner Mongolia,0,35,Zhongmei,Henan,0,0,0
,111,Jiangxi,0,35,Zhongmei,Henan,0,0,0
,112,Liaoning,0,35,Zhongmei,Henan,0,0,0
,113,Shandong,Tai'an,35,Zhongmei,Henan,0,0,0
,114,Shandong,Zhangqiu,35,Zhongmei,Henan,0,0,0
,115,Shandong,Zouwu,35,Zhongmei,Henan,0,0,0
,116,Shandong,Zibo,35,Zhongmei,Henan,0,0,0
,117,Shandong,0,35,Zhongmei,Henan,0,0,0
,118,Shaanxi,Chencheng,35,Zhongmei,Henan,0,0,0
,119,Shaanxi,Pucheng,35,Zhongmei,Henan,0,0,0
,120,Shaanxi,Fugu,35,Zhongmei,Henan,0,0,0
,121,Shaanxi,Hancheng,35,Zhongmei,Henan,0,0,0
,122,Shaanxi,Tongchuan,35,Zhongmei,Henan,0,0,0
,123,Shaanxi,Xixiang,35,Zhongmei,Henan,0,0,0
,124,Shaanxi,Zhenba,35,Zhongmei,Henan,0,0,0
,125,Shaanxi,0,35,Zhongmei,Henan,0,0,0
,126,Shanxi,Baode,35,Zhongmei,Henan,0,0,0
,127,Shanxi,Fangshan,35,Zhongmei,Henan,0,0,0
,128,Shanxi,Fenxi,35,Zhongmei,Henan,0,0,0
,129,Shanxi,Fenyang,35,Zhongmei,Henan,0,0,0
,130,Shanxi,Gujiao,35,Zhongmei,Henan,0,0,0
,131,Shanxi,Gu,35,Zhongmei,Henan,0,0,0
,132,Shanxi,Hequ,35,Zhongmei,Henan,0,0,0
,133,Shanxi,Heshun,35,Zhongmei,Henan,0,0,0
,134,Shanxi,Huairen,35,Zhongmei,Henan,0,0,0
,135,Shanxi,Huozhou,35,Zhongmei,Henan,0,0,0
,136,Shanxi,Jiaokou,35,Zhongmei,Henan,0,0,0
,137,Shanxi,Jiexiu,35,Zhongmei,Henan,0,0,0
,138,Shanxi,Jingle,35,Zhongmei,Henan,0,0,0
,139,Shanxi,Jincheng,35,Zhongmei,Henan,0,0,0
,140,Shanxi,Lin,35,Zhongmei,Henan,0,0,0
,141,Shanxi,Lingshi,35,Zhongmei,Henan,0,0,0
,142,Shanxi,Liulin,35,Zhongmei,Henan,0,0,0
,143,Shanxi,Lvliang,35,Zhongmei,Henan,0,0,0
,144,Shanxi,Loufan,35,Zhongmei,Henan,0,0,0
,145,Shanxi,Yingze,35,Zhongmei,Henan,0,0,0
,146,Shanxi,Yu,35,Zhongmei,Henan,0,0,0
,147,Shanxi,Ningwu,35,Zhongmei,Henan,0,0,0
,148,Shanxi,Pinglu,35,Zhongmei,Henan,0,0,0
,149,Shanxi,Qinyuan,35,Zhongmei,Henan,0,0,0
,150,Shanxi,Shenchi,35,Zhongmei,Henan,0,0,0
,151,Shanxi,Shuozhou,35,Zhongmei,Henan,0,0,0
,152,Shanxi,Wutai,35,Zhongmei,Henan,0,0,0
,153,Shanxi,Wuxiang,35,Zhongmei,Henan,0,0,0
,154,Shanxi,Xia,35,Zhongmei,Henan,0,0,0
,155,Shanxi,Xiangyuan,35,Zhongmei,Henan,0,0,0
,156,Shanxi,Xiaoyi,35,Zhongmei,Henan,0,0,0
,157,Shanxi,Xing,35,Zhongmei,Henan,0,0,0
,158,Shanxi,Xiyang,35,Zhongmei,Henan,0,0,0
,159,Shanxi,Yuanping,35,Zhongmei,Henan,0,0,0
,160,Shanxi,Yangquan,35,Zhongmei,Henan,0,0,0
,161,Shanxi,Yuanqu,35,Zhongmei,Henan,0,0,0
,162,Shanxi,Zhongyang,35,Zhongmei,Henan,0,0,0
,163,Shanxi,Zuoquan,35,Zhongmei,Henan,0,0,0
,164,Shanxi,0,35,Zhongmei,Henan,0,0,0
,165,Sichuan,Guangyuan,35,Zhongmei,Henan,0,0,0
,166,Sichuan,Lushan,35,Zhongmei,Henan,0,0,0
,167,Sichuan,Miyi,35,Zhongmei,Henan,0,0,0
,168,Sichuan,Tianquan,35,Zhongmei,Henan,0,0,0
,169,Sichuan,0,35,Zhongmei,Henan,0,0,0
,170,Xinjiang,0,35,Zhongmei,Henan,0,0,0
,171,Yunnan,Annin,35,Zhongmei,Henan,0,0,0
,172,Yunnan,Chengong,35,Zhongmei,Henan,0,0,0
,173,Yunnan,Fumin,35,Zhongmei,Henan,0,0,0
,174,Yunnan,Guangnan,35,Zhongmei,Henan,0,0,0
,175,Yunnan,Gudu,35,Zhongmei,Henan,0,0,0
,176,Yunnan,Heqing,35,Zhongmei,Henan,0,0,0
,177,Yunnan,Hongta,35,Zhongmei,Henan,0,0,0
,178,Yunnan,Jinnin,35,Zhongmei,Henan,0,0,0
,179,Yunnan,Ludian,35,Zhongmei,Henan,0,0,0
,180,Yunnan,Malipo,35,Zhongmei,Henan,0,0,0
,181,Yunnan,Songming,35,Zhongmei,Henan,0,0,0
,182,Yunnan,Wenshan,35,Zhongmei,Henan,0,0,0
,183,Yunnan,Xichou,35,Zhongmei,Henan,0,0,0
,184,Yunnan,Xishan,35,Zhongmei,Henan,0,0,0
,185,Yunnan,Yanshan,35,Zhongmei,Henan,0,0,0
43,186,0,0,0,0,0,0,0,0
44,26,Beijing,0,36,Shaoxing,Henan,0,0,0
,27,Chongqing,Fengdu,36,Shaoxing,Henan,0,0,0
,28,Chongqing,Nanchuan,36,Shaoxing,Henan,0,0,0
,29,Chongqing,Qinjiang,36,Shaoxing,Henan,0,0,0
,30,Chongqing,Wulong,36,Shaoxing,Henan,0,0,0
,31,Chongqing,0,36,Shaoxing,Henan,0,0,0
,32,Fujian,0,36,Shaoxing,Henan,0,0,0
,33,Guangdong,0,36,Shaoxing,Henan,0,0,0
,34,Guangxi,Binyang,36,Shaoxing,Henan,0,0,0
,35,Guangxi,Chongzuo,36,Shaoxing,Henan,0,0,0
,36,Guangxi,Debao,36,Shaoxing,Henan,0,0,0
,37,Guangxi,Donglan,36,Shaoxing,Henan,0,0,0
,38,Guangxi,Guigang,36,Shaoxing,Henan,0,0,0
,39,Guangxi,Heng,36,Shaoxing,Henan,0,0,0
,40,Guangxi,Jingxi,36,Shaoxing,Henan,0,0,0
,41,Guangxi,Laibin,36,Shaoxing,Henan,0,0,0
,42,Guangxi,Lingyun,36,Shaoxing,Henan,0,0,0
,43,Guangxi,Long'an,36,Shaoxing,Henan,0,0,0
,44,Guangxi,Longzhou,36,Shaoxing,Henan,0,0,0
,45,Guangxi,Mashan,36,Shaoxing,Henan,0,0,0
,46,Guangxi,Napo,36,Shaoxing,Henan,0,0,0
,47,Guangxi,Ningming,36,Shaoxing,Henan,0,0,0
,48,Guangxi,Pingguo,36,Shaoxing,Henan,0,0,0
,49,Guangxi,Pingxiang,36,Shaoxing,Henan,0,0,0
,50,Guangxi,Shanglin,36,Shaoxing,Henan,0,0,0
,51,Guangxi,Tiandong,36,Shaoxing,Henan,0,0,0
,52,Guangxi,Tianyang,36,Shaoxing,Henan,0,0,0
,53,Guangxi,Tian'e,36,Shaoxing,Henan,0,0,0
,54,Guangxi,Tianlin,36,Shaoxing,Henan,0,0,0
,55,Guangxi,Yizhou,36,Shaoxing,Henan,0,0,0
,56,Guangxi,Yongning,36,Shaoxing,Henan,0,0,0
,57,Guangxi,0,36,Shaoxing,Henan,0,0,0
,58,Guizhou,Daozhen,36,Shaoxing,Henan,0,0,0
,59,Guizhou,Fuquan,36,Shaoxing,Henan,0,0,0
,60,Guizhou,Guiyang,36,Shaoxing,Henan,0,0,0
,61,Guizhou,Huangping,36,Shaoxing,Henan,0,0,0
,62,Guizhou,Kaili,36,Shaoxing,Henan,0,0,0
,63,Guizhou,Kaiyang,36,Shaoxing,Henan,0,0,0
,64,Guizhou,Jinsha,36,Shaoxing,Henan,0,0,0
,65,Guizhou,Longli,36,Shaoxing,Henan,0,0,0
,66,Guizhou,Qingzhen,36,Shaoxing,Henan,0,0,0
,67,Guizhou,Tongzi,36,Shaoxing,Henan,0,0,0
,68,Guizhou,Weng'an,36,Shaoxing,Henan,0,0,0
,69,Guizhou,Wuchuan,36,Shaoxing,Henan,0,0,0
,70,Guizhou,Xifeng,36,Shaoxing,Henan,0,0,0
,71,Guizhou,Xiuwen,36,Shaoxing,Henan,0,0,0
,72,Guizhou,Zheng'an,36,Shaoxing,Henan,0,0,0
,73,Guizhou,Zhijin,36,Shaoxing,Henan,0,0,0
,74,Guizhou,Zunyi,36,Shaoxing,Henan,0,0,0
,75,Guizhou,0,36,Shaoxing,Henan,0,0,0
,76,Hainan,Wenchang,36,Shaoxing,Henan,0,0,0
,77,Hainan,0,36,Shaoxing,Henan,0,0,0
,78,Hebei,Fengfeng,36,Shaoxing,Henan,0,0,0
,79,Hebei,Jingxing,36,Shaoxing,Henan,0,0,0
,80,Hebei,Tangshan,36,Shaoxing,Henan,0,0,0
,81,Hebei,Wu'an,36,Shaoxing,Henan,0,0,0
,82,Hebei,0,36,Shaoxing,Henan,0,0,0
,83,Henan,Baofeng,36,Shaoxing,Henan,0,0,0
,84,Henan,Dengfeng,36,Shaoxing,Henan,0,0,0
,85,Henan,Gongyi,36,Shaoxing,Henan,0,0,0
,86,Henan,Hubin,36,Shaoxing,Henan,0,0,0
,87,Henan,Jiaxian,36,Shaoxing,Henan,0,0,0
,88,Henan,Jiyuan,36,Shaoxing,Henan,0,0,0
,89,Henan,Lushan,36,Shaoxing,Henan,0,0,0
,90,Henan,Mianchi,36,Shaoxing,Henan,128.979386,0.7,0
,91,Henan,Pingdingshan,36,Shaoxing,Henan,0,0,0
,92,Henan,Qinyang,36,Shaoxing,Henan,0,0,0
,93,Henan,Ruyang,36,Shaoxing,Henan,0,0,0
,94,Henan,Ruzhou,36,Shaoxing,Henan,0,0,0
,95,Henan,Sanmenxia,36,Shaoxing,Henan,0,0,0
,96,Henan,Shaan,36,Shaoxing,Henan,0,0,0
,97,Henan,Xin'an,36,Shaoxing,Henan,0,0,0
,98,Henan,Xingyang,36,Shaoxing,Henan,0,0,0
,99,Henan,Xinmi,36,Shaoxing,Henan,0,0,0
,100,Henan,Yanshi,36,Shaoxing,Henan,0,0,0
,101,Henan,Yichuan,36,Shaoxing,Henan,0,0,0
,102,Henan,Yiyang,36,Shaoxing,Henan,0,0,0
,103,Henan,Yuzhou,36,Shaoxing,Henan,0,0,0
,104,Henan,0,36,Shaoxing,Henan,0,0,0
,105,Hubei,Yicheng,36,Shaoxing,Henan,0,0,0
,106,Hubei,0,36,Shaoxing,Henan,0,0,0
,107,Hunan,Chenxi,36,Shaoxing,Henan,0,0,0
,108,Hunan,0,36,Shaoxing,Henan,0,0,0
,109,Inner Mongolia,Qingshuihe,36,Shaoxing,Henan,0,0,0
,110,Inner Mongolia,0,36,Shaoxing,Henan,0,0,0
,111,Jiangxi,0,36,Shaoxing,Henan,0,0,0
,112,Liaoning,0,36,Shaoxing,Henan,0,0,0
,113,Shandong,Tai'an,36,Shaoxing,Henan,0,0,0
,114,Shandong,Zhangqiu,36,Shaoxing,Henan,0,0,0
,115,Shandong,Zouwu,36,Shaoxing,Henan,0,0,0
,116,Shandong,Zibo,36,Shaoxing,Henan,0,0,0
,117,Shandong,0,36,Shaoxing,Henan,0,0,0
,118,Shaanxi,Chencheng,36,Shaoxing,Henan,0,0,0
,119,Shaanxi,Pucheng,36,Shaoxing,Henan,0,0,0
,120,Shaanxi,Fugu,36,Shaoxing,Henan,0,0,0
,121,Shaanxi,Hancheng,36,Shaoxing,Henan,0,0,0
,122,Shaanxi,Tongchuan,36,Shaoxing,Henan,0,0,0
,123,Shaanxi,Xixiang,36,Shaoxing,Henan,0,0,0
,124,Shaanxi,Zhenba,36,Shaoxing,Henan,0,0,0
,125,Shaanxi,0,36,Shaoxing,Henan,0,0,0
,126,Shanxi,Baode,36,Shaoxing,Henan,0,0,0
,127,Shanxi,Fangshan,36,Shaoxing,Henan,0,0,0
,128,Shanxi,Fenxi,36,Shaoxing,Henan,0,0,0
,129,Shanxi,Fenyang,36,Shaoxing,Henan,0,0,0
,130,Shanxi,Gujiao,36,Shaoxing,Henan,0,0,0
,131,Shanxi,Gu,36,Shaoxing,Henan,0,0,0
,132,Shanxi,Hequ,36,Shaoxing,Henan,0,0,0
,133,Shanxi,Heshun,36,Shaoxing,Henan,0,0,0
,134,Shanxi,Huairen,36,Shaoxing,Henan,0,0,0
,135,Shanxi,Huozhou,36,Shaoxing,Henan,0,0,0
,136,Shanxi,Jiaokou,36,Shaoxing,Henan,0,0,0
,137,Shanxi,Jiexiu,36,Shaoxing,Henan,0,0,0
,138,Shanxi,Jingle,36,Shaoxing,Henan,0,0,0
,139,Shanxi,Jincheng,36,Shaoxing,Henan,0,0,0
,140,Shanxi,Lin,36,Shaoxing,Henan,0,0,0
,141,Shanxi,Lingshi,36,Shaoxing,Henan,0,0,0
,142,Shanxi,Liulin,36,Shaoxing,Henan,0,0,0
,143,Shanxi,Lvliang,36,Shaoxing,Henan,0,0,0
,144,Shanxi,Loufan,36,Shaoxing,Henan,0,0,0
,145,Shanxi,Yingze,36,Shaoxing,Henan,0,0,0
,146,Shanxi,Yu,36,Shaoxing,Henan,0,0,0
,147,Shanxi,Ningwu,36,Shaoxing,Henan,0,0,0
,148,Shanxi,Pinglu,36,Shaoxing,Henan,0,0,0
,149,Shanxi,Qinyuan,36,Shaoxing,Henan,0,0,0
,150,Shanxi,Shenchi,36,Shaoxing,Henan,0,0,0
,151,Shanxi,Shuozhou,36,Shaoxing,Henan,0,0,0
,152,Shanxi,Wutai,36,Shaoxing,Henan,0,0,0
,153,Shanxi,Wuxiang,36,Shaoxing,Henan,0,0,0
,154,Shanxi,Xia,36,Shaoxing,Henan,0,0,0
,155,Shanxi,Xiangyuan,36,Shaoxing,Henan,0,0,0
,156,Shanxi,Xiaoyi,36,Shaoxing,Henan,0,0,0
,157,Shanxi,Xing,36,Shaoxing,Henan,0,0,0
,158,Shanxi,Xiyang,36,Shaoxing,Henan,0,0,0
,159,Shanxi,Yuanping,36,Shaoxing,Henan,0,0,0
,160,Shanxi,Yangquan,36,Shaoxing,Henan,0,0,0
,161,Shanxi,Yuanqu,36,Shaoxing,Henan,0,0,0
,162,Shanxi,Zhongyang,36,Shaoxing,Henan,0,0,0
,163,Shanxi,Zuoquan,36,Shaoxing,Henan,0,0,0
,164,Shanxi,0,36,Shaoxing,Henan,0,0,0
,165,Sichuan,Guangyuan,36,Shaoxing,Henan,0,0,0
,166,Sichuan,Lushan,36,Shaoxing,Henan,0,0,0
,167,Sichuan,Miyi,36,Shaoxing,Henan,0,0,0
,168,Sichuan,Tianquan,36,Shaoxing,Henan,0,0,0
,169,Sichuan,0,36,Shaoxing,Henan,0,0,0
,170,Xinjiang,0,36,Shaoxing,Henan,0,0,0
,171,Yunnan,Annin,36,Shaoxing,Henan,0,0,0
,172,Yunnan,Chengong,36,Shaoxing,Henan,0,0,0
,173,Yunnan,Fumin,36,Shaoxing,Henan,0,0,0
,174,Yunnan,Guangnan,36,Shaoxing,Henan,0,0,0
,175,Yunnan,Gudu,36,Shaoxing,Henan,0,0,0
,176,Yunnan,Heqing,36,Shaoxing,Henan,0,0,0
,177,Yunnan,Hongta,36,Shaoxing,Henan,0,0,0
,178,Yunnan,Jinnin,36,Shaoxing,Henan,0,0,0
,179,Yunnan,Ludian,36,Shaoxing,Henan,0,0,0
,180,Yunnan,Malipo,36,Shaoxing,Henan,0,0,0
,181,Yunnan,Songming,36,Shaoxing,Henan,0,0,0
,182,Yunnan,Wenshan,36,Shaoxing,Henan,0,0,0
,183,Yunnan,Xichou,36,Shaoxing,Henan,0,0,0
,184,Yunnan,Xishan,36,Shaoxing,Henan,0,0,0
,185,Yunnan,Yanshan,36,Shaoxing,Henan,0,0,0
44,186,0,0,0,0,0,0,0,0
45,26,Beijing,0,37,Zhongchao,Henan,0,0,0
,27,Chongqing,Fengdu,37,Zhongchao,Henan,0,0,0
,28,Chongqing,Nanchuan,37,Zhongchao,Henan,0,0,0
,29,Chongqing,Qinjiang,37,Zhongchao,Henan,0,0,0
,30,Chongqing,Wulong,37,Zhongchao,Henan,0,0,0
,31,Chongqing,0,37,Zhongchao,Henan,0,0,0
,32,Fujian,0,37,Zhongchao,Henan,0,0,0
,33,Guangdong,0,37,Zhongchao,Henan,0,0,0
,34,Guangxi,Binyang,37,Zhongchao,Henan,0,0,0
,35,Guangxi,Chongzuo,37,Zhongchao,Henan,0,0,0
,36,Guangxi,Debao,37,Zhongchao,Henan,0,0,0
,37,Guangxi,Donglan,37,Zhongchao,Henan,0,0,0
,38,Guangxi,Guigang,37,Zhongchao,Henan,0,0,0
,39,Guangxi,Heng,37,Zhongchao,Henan,0,0,0
,40,Guangxi,Jingxi,37,Zhongchao,Henan,0,0,0
,41,Guangxi,Laibin,37,Zhongchao,Henan,0,0,0
,42,Guangxi,Lingyun,37,Zhongchao,Henan,0,0,0
,43,Guangxi,Long'an,37,Zhongchao,Henan,0,0,0
,44,Guangxi,Longzhou,37,Zhongchao,Henan,0,0,0
,45,Guangxi,Mashan,37,Zhongchao,Henan,0,0,0
,46,Guangxi,Napo,37,Zhongchao,Henan,0,0,0
,47,Guangxi,Ningming,37,Zhongchao,Henan,0,0,0
,48,Guangxi,Pingguo,37,Zhongchao,Henan,0,0,0
,49,Guangxi,Pingxiang,37,Zhongchao,Henan,0,0,0
,50,Guangxi,Shanglin,37,Zhongchao,Henan,0,0,0
,51,Guangxi,Tiandong,37,Zhongchao,Henan,0,0,0
,52,Guangxi,Tianyang,37,Zhongchao,Henan,0,0,0
,53,Guangxi,Tian'e,37,Zhongchao,Henan,0,0,0
,54,Guangxi,Tianlin,37,Zhongchao,Henan,0,0,0
,55,Guangxi,Yizhou,37,Zhongchao,Henan,0,0,0
,56,Guangxi,Yongning,37,Zhongchao,Henan,0,0,0
,57,Guangxi,0,37,Zhongchao,Henan,0,0,0
,58,Guizhou,Daozhen,37,Zhongchao,Henan,0,0,0
,59,Guizhou,Fuquan,37,Zhongchao,Henan,0,0,0
,60,Guizhou,Guiyang,37,Zhongchao,Henan,0,0,0
,61,Guizhou,Huangping,37,Zhongchao,Henan,0,0,0
,62,Guizhou,Kaili,37,Zhongchao,Henan,0,0,0
,63,Guizhou,Kaiyang,37,Zhongchao,Henan,0,0,0
,64,Guizhou,Jinsha,37,Zhongchao,Henan,0,0,0
,65,Guizhou,Longli,37,Zhongchao,Henan,0,0,0
,66,Guizhou,Qingzhen,37,Zhongchao,Henan,0,0,0
,67,Guizhou,Tongzi,37,Zhongchao,Henan,0,0,0
,68,Guizhou,Weng'an,37,Zhongchao,Henan,0,0,0
,69,Guizhou,Wuchuan,37,Zhongchao,Henan,0,0,0
,70,Guizhou,Xifeng,37,Zhongchao,Henan,0,0,0
,71,Guizhou,Xiuwen,37,Zhongchao,Henan,0,0,0
,72,Guizhou,Zheng'an,37,Zhongchao,Henan,0,0,0
,73,Guizhou,Zhijin,37,Zhongchao,Henan,0,0,0
,74,Guizhou,Zunyi,37,Zhongchao,Henan,0,0,0
,75,Guizhou,0,37,Zhongchao,Henan,0,0,0
,76,Hainan,Wenchang,37,Zhongchao,Henan,0,0,0
,77,Hainan,0,37,Zhongchao,Henan,0,0,0
,78,Hebei,Fengfeng,37,Zhongchao,Henan,0,0,0
,79,Hebei,Jingxing,37,Zhongchao,Henan,0,0,0
,80,Hebei,Tangshan,37,Zhongchao,Henan,0,0,0
,81,Hebei,Wu'an,37,Zhongchao,Henan,0,0,0
,82,Hebei,0,37,Zhongchao,Henan,0,0,0
,83,Henan,Baofeng,37,Zhongchao,Henan,0,0,0
,84,Henan,Dengfeng,37,Zhongchao,Henan,0,0,0
,85,Henan,Gongyi,37,Zhongchao,Henan,0,0,0
,86,Henan,Hubin,37,Zhongchao,Henan,0,0,0
,87,Henan,Jiaxian,37,Zhongchao,Henan,0,0,0
,88,Henan,Jiyuan,37,Zhongchao,Henan,0,0,0
