Date 1,Low,High,Average,Date 2,Cash Buyer,Cash Seller & Settlement,Unnamed: 7,Date 3,USD:CNY
2017-09-01 00:00:00.000,16180.0,16220.0,16200.0,2014-08-12 00:00:00.000,2039.5,2040.0,,2013-06-03 00:00:00.000,6.1806
2017-09-04 00:00:00.000,16400.0,16440.0,16420.0,2014-08-13 00:00:00.000,2025.5,2026.0,,2013-06-04 00:00:00.000,6.1735
2017-09-05 00:00:00.000,16160.0,16200.0,16180.0,2014-08-14 00:00:00.000,2004.5,2005.0,,2013-06-05 00:00:00.000,6.1757
2017-09-06 00:00:00.000,16050.0,16090.0,16070.0,2014-08-15 00:00:00.000,1979.0,1980.0,,2013-06-06 00:00:00.000,6.1737
2017-09-07 00:00:00.000,16090.0,16130.0,16110.0,2014-08-18 00:00:00.000,1994.0,1995.0,,2013-06-07 00:00:00.000,6.162
2017-09-08 00:00:00.000,15930.0,15970.0,15950.0,2014-08-19 00:00:00.000,2027.5,2028.0,,2013-06-13 00:00:00.000,6.1612
2017-09-11 00:00:00.000,15830.0,15870.0,15850.0,2014-08-20 00:00:00.000,2036.5,2037.0,,2013-06-14 00:00:00.000,6.1607
2017-09-12 00:00:00.000,16150.0,16190.0,16170.0,2014-08-21 00:00:00.000,2058.0,2058.5,,2013-06-17 00:00:00.000,6.1598
2017-09-13 00:00:00.000,16320.0,16360.0,16340.0,2014-08-22 00:00:00.000,2055.0,2055.5,,2013-06-18 00:00:00.000,6.1651
2017-09-14 00:00:00.000,16230.0,16270.0,16250.0,2014-08-26 00:00:00.000,2081.5,2082.0,,2013-06-19 00:00:00.000,6.1677
2017-09-15 00:00:00.000,16170.0,16210.0,16190.0,2014-08-27 00:00:00.000,2082.0,2082.5,,2013-06-20 00:00:00.000,6.1698
2017-09-18 00:00:00.000,16110.0,16150.0,16130.0,2014-08-28 00:00:00.000,2107.5,2108.0,,2013-06-21 00:00:00.000,6.1766
2017-09-19 00:00:00.000,16250.0,16290.0,16270.0,2014-08-29 00:00:00.000,2113.5,2114.0,,2013-06-24 00:00:00.000,6.1807
2017-09-20 00:00:00.000,16350.0,16390.0,16370.0,2014-09-01 00:00:00.000,2081.5,2082.0,,2013-06-25 00:00:00.000,6.1767
2017-09-21 00:00:00.000,16590.0,16630.0,16610.0,2014-09-02 00:00:00.000,2082.5,2083.0,,2013-06-26 00:00:00.000,6.1779
2017-09-22 00:00:00.000,16220.0,16260.0,16240.0,2014-09-03 00:00:00.000,2077.0,2078.0,,2013-06-27 00:00:00.000,6.1797
2017-09-25 00:00:00.000,16160.0,16200.0,16180.0,2014-09-04 00:00:00.000,2085.0,2085.5,,2013-06-28 00:00:00.000,6.1787
2017-09-26 00:00:00.000,16210.0,16250.0,16230.0,2014-09-05 00:00:00.000,2074.0,2075.0,,2013-07-01 00:00:00.000,6.1805
2017-09-27 00:00:00.000,16140.0,16180.0,16160.0,2014-09-08 00:00:00.000,2080.0,2082.0,,2013-07-02 00:00:00.000,6.1773
2017-09-28 00:00:00.000,16110.0,16150.0,16130.0,2014-09-09 00:00:00.000,2044.5,2045.0,,2013-07-03 00:00:00.000,6.1803
2017-09-29 00:00:00.000,16130.0,16170.0,16150.0,2014-09-10 00:00:00.000,2011.5,2012.0,,2013-07-04 00:00:00.000,6.1755
2017-10-09 00:00:00.000,16180.0,16220.0,16200.0,2014-09-11 00:00:00.000,2001.5,2002.0,,2013-07-05 00:00:00.000,6.179
2017-10-10 00:00:00.000,16230.0,16270.0,16250.0,2014-09-12 00:00:00.000,2008.0,2008.5,,2013-07-08 00:00:00.000,6.1807
2017-10-11 00:00:00.000,16120.0,16160.0,16140.0,2014-09-15 00:00:00.000,1957.5,1958.5,,2013-07-09 00:00:00.000,6.172999999999999
2017-10-12 00:00:00.000,16050.0,16090.0,16070.0,2014-09-16 00:00:00.000,1969.0,1969.5,,2013-07-10 00:00:00.000,6.1652
2017-10-13 00:00:00.000,16240.0,16280.0,16260.0,2014-09-17 00:00:00.000,1966.0,1966.5,,2013-07-11 00:00:00.000,6.1599
2017-10-16 00:00:00.000,16240.0,16280.0,16260.0,2014-09-18 00:00:00.000,1949.5,1950.0,,2013-07-12 00:00:00.000,6.1631
2017-10-17 00:00:00.000,16040.0,16080.0,16060.0,2014-09-19 00:00:00.000,1948.5,1949.5,,2013-07-15 00:00:00.000,6.1663
2017-10-18 00:00:00.000,16000.0,16040.0,16020.0,2014-09-22 00:00:00.000,1924.5,1925.0,,2013-07-16 00:00:00.000,6.1692
2017-10-19 00:00:00.000,15960.0,16000.0,15980.0,2014-09-23 00:00:00.000,1939.0,1939.5,,2013-07-17 00:00:00.000,6.1652
2017-10-20 00:00:00.000,16090.0,16130.0,16110.0,2014-09-24 00:00:00.000,1922.0,1922.5,,2013-07-18 00:00:00.000,6.172
2017-10-23 00:00:00.000,16120.0,16160.0,16140.0,2014-09-25 00:00:00.000,1926.5,1927.0,,2013-07-19 00:00:00.000,6.1751
2017-10-24 00:00:00.000,16140.0,16180.0,16160.0,2014-09-26 00:00:00.000,1924.0,1924.5,,2013-07-22 00:00:00.000,6.1721
2017-10-25 00:00:00.000,16200.0,16240.0,16220.0,2014-09-29 00:00:00.000,1913.0,1914.0,,2013-07-23 00:00:00.000,6.1702
2017-10-26 00:00:00.000,16230.0,16270.0,16250.0,2014-09-30 00:00:00.000,1934.0,1935.0,,2013-07-24 00:00:00.000,6.1695
2017-10-27 00:00:00.000,16180.0,16220.0,16200.0,2014-10-01 00:00:00.000,1898.0,1898.5,,2013-07-25 00:00:00.000,6.1759
2017-10-30 00:00:00.000,16080.0,16120.0,16100.0,2014-10-02 00:00:00.000,1869.0,1869.5,,2013-07-26 00:00:00.000,6.172
2017-10-31 00:00:00.000,16070.0,16110.0,16090.0,2014-10-03 00:00:00.000,1882.5,1883.0,,2013-07-29 00:00:00.000,6.1705
2017-11-01 00:00:00.000,16100.0,16140.0,16120.0,2014-10-06 00:00:00.000,1897.5,1898.0,,2013-07-30 00:00:00.000,6.177
2017-11-02 00:00:00.000,15900.0,15940.0,15920.0,2014-10-07 00:00:00.000,1885.5,1886.0,,2013-07-31 00:00:00.000,6.1788
2017-11-03 00:00:00.000,15980.0,16020.0,16000.0,2014-10-08 00:00:00.000,1920.0,1920.5,,2013-08-01 00:00:00.000,6.1778
2017-11-06 00:00:00.000,15860.0,15900.0,15880.0,2014-10-09 00:00:00.000,1923.0,1924.0,,2013-08-02 00:00:00.000,6.1817
2017-11-07 00:00:00.000,15910.0,15950.0,15930.0,2014-10-10 00:00:00.000,1891.0,1891.5,,2013-08-05 00:00:00.000,6.1767
2017-11-08 00:00:00.000,15680.0,15720.0,15700.0,2014-10-13 00:00:00.000,1903.0,1903.5,,2013-08-06 00:00:00.000,6.1753
2017-11-09 00:00:00.000,15420.0,15460.0,15440.0,2014-10-14 00:00:00.000,1908.5,1909.0,,2013-08-07 00:00:00.000,6.1726
2017-11-10 00:00:00.000,15280.0,15320.0,15300.0,2014-10-15 00:00:00.000,1912.0,1912.5,,2013-08-08 00:00:00.000,6.1703
2017-11-13 00:00:00.000,15350.0,15390.0,15370.0,2014-10-16 00:00:00.000,1872.5,1873.0,,2013-08-09 00:00:00.000,6.1668
2017-11-14 00:00:00.000,15300.0,15340.0,15320.0,2014-10-17 00:00:00.000,1929.0,1929.5,,2013-08-12 00:00:00.000,6.1665
2017-11-15 00:00:00.000,15150.0,15190.0,15170.0,2014-10-20 00:00:00.000,1954.0,1954.5,,2013-08-13 00:00:00.000,6.1705
2017-11-16 00:00:00.000,15350.0,15390.0,15370.0,2014-10-21 00:00:00.000,1971.0,1972.0,,2013-08-14 00:00:00.000,6.172
2017-11-17 00:00:00.000,15230.0,15270.0,15250.0,2014-10-22 00:00:00.000,1979.5,1980.0,,2013-08-15 00:00:00.000,6.1696
2017-11-20 00:00:00.000,15100.0,15140.0,15120.0,2014-10-23 00:00:00.000,1984.0,1984.5,,2013-08-16 00:00:00.000,6.1666
2017-11-21 00:00:00.000,14850.0,14890.0,14870.0,2014-10-24 00:00:00.000,1950.0,1950.5,,2013-08-19 00:00:00.000,6.169
2017-11-22 00:00:00.000,14750.0,14790.0,14770.0,2014-10-27 00:00:00.000,1963.0,1963.5,,2013-08-20 00:00:00.000,6.1697
2017-11-23 00:00:00.000,14780.0,14820.0,14800.0,2014-10-28 00:00:00.000,1990.0,1990.5,,2013-08-21 00:00:00.000,6.1675
2017-11-24 00:00:00.000,14760.0,14800.0,14780.0,2014-10-29 00:00:00.000,2011.5,2012.0,,2013-08-22 00:00:00.000,6.1698
2017-11-27 00:00:00.000,14750.0,14790.0,14770.0,2014-10-30 00:00:00.000,2015.0,2015.5,,2013-08-23 00:00:00.000,6.171
2017-11-28 00:00:00.000,14570.0,14610.0,14590.0,2014-10-31 00:00:00.000,2056.5,2057.0,,2013-08-26 00:00:00.000,6.168
2017-11-29 00:00:00.000,14400.0,14440.0,14420.0,2014-11-03 00:00:00.000,2055.5,2056.0,,2013-08-27 00:00:00.000,6.1688
2017-11-30 00:00:00.000,14150.0,14190.0,14170.0,2014-11-04 00:00:00.000,2050.0,2050.5,,2013-08-28 00:00:00.000,6.1667
2017-12-01 00:00:00.000,14270.0,14310.0,14290.0,2014-11-05 00:00:00.000,2037.0,2038.0,,2013-08-29 00:00:00.000,6.169
2017-12-04 00:00:00.000,14190.0,14230.0,14210.0,2014-11-06 00:00:00.000,2052.0,2052.5,,2013-08-30 00:00:00.000,6.1709
2017-12-05 00:00:00.000,14400.0,14440.0,14420.0,2014-11-07 00:00:00.000,2076.5,2077.0,,2013-09-02 00:00:00.000,6.1702
2017-12-06 00:00:00.000,14030.0,14070.0,14050.0,2014-11-10 00:00:00.000,2040.5,2041.0,,2013-09-03 00:00:00.000,6.1718
2017-12-07 00:00:00.000,13930.0,13970.0,13950.0,2014-11-11 00:00:00.000,2017.0,2018.0,,2013-09-04 00:00:00.000,6.1729
2017-12-08 00:00:00.000,13910.0,13950.0,13930.0,2014-11-12 00:00:00.000,2061.5,2062.0,,2013-09-05 00:00:00.000,6.1696
2017-12-11 00:00:00.000,13950.0,13990.0,13970.0,2014-11-13 00:00:00.000,2064.0,2065.0,,2013-09-06 00:00:00.000,6.1728
2017-12-12 00:00:00.000,13900.0,13940.0,13920.0,2014-11-14 00:00:00.000,2020.0,2020.5,,2013-09-09 00:00:00.000,6.1642
2017-12-13 00:00:00.000,13920.0,13960.0,13940.0,2014-11-17 00:00:00.000,2049.0,2049.5,,2013-09-10 00:00:00.000,6.1612
2017-12-14 00:00:00.000,13970.0,14010.0,13990.0,2014-11-18 00:00:00.000,2015.0,2015.5,,2013-09-11 00:00:00.000,6.1601
2017-12-15 00:00:00.000,14040.0,14080.0,14060.0,2014-11-19 00:00:00.000,2024.5,2025.0,,2013-09-12 00:00:00.000,6.1575
2017-12-18 00:00:00.000,14160.0,14200.0,14180.0,2014-11-20 00:00:00.000,2016.5,2017.0,,2013-09-13 00:00:00.000,6.1578
2017-12-19 00:00:00.000,14170.0,14210.0,14190.0,2014-11-21 00:00:00.000,2076.5,2077.5,,2013-09-16 00:00:00.000,6.1554
2017-12-20 00:00:00.000,14320.0,14360.0,14340.0,2014-11-24 00:00:00.000,2059.5,2060.0,,2013-09-17 00:00:00.000,6.1571
2017-12-21 00:00:00.000,14270.0,14310.0,14290.0,2014-11-25 00:00:00.000,2083.0,2084.0,,2013-09-18 00:00:00.000,6.1557
2017-12-22 00:00:00.000,14260.0,14300.0,14280.0,2014-11-26 00:00:00.000,2098.5,2099.0,,2013-09-23 00:00:00.000,6.1475
2017-12-25 00:00:00.000,14410.0,14450.0,14430.0,2014-11-27 00:00:00.000,2098.0,2099.0,,2013-09-24 00:00:00.000,6.1485
2017-12-26 00:00:00.000,14100.0,14140.0,14120.0,2014-11-28 00:00:00.000,2071.0,2071.5,,2013-09-25 00:00:00.000,6.1497
2017-12-27 00:00:00.000,14220.0,14260.0,14240.0,2014-12-01 00:00:00.000,2020.5,2021.0,,2013-09-26 00:00:00.000,6.1477
2017-12-28 00:00:00.000,14370.0,14410.0,14390.0,2014-12-02 00:00:00.000,2014.5,2015.0,,2013-09-27 00:00:00.000,6.1495
2017-12-29 00:00:00.000,14690.0,14730.0,14710.0,2014-12-03 00:00:00.000,1966.0,1967.0,,2013-09-30 00:00:00.000,6.148
2018-01-02 00:00:00.000,14600.0,14640.0,14620.0,2014-12-04 00:00:00.000,1974.5,1975.0,,2013-10-08 00:00:00.000,6.1415
2018-01-03 00:00:00.000,14650.0,14690.0,14670.0,2014-12-05 00:00:00.000,2001.5,2002.0,,2013-10-09 00:00:00.000,6.143
2018-01-04 00:00:00.000,14570.0,14610.0,14590.0,2014-12-08 00:00:00.000,1959.5,1960.0,,2013-10-10 00:00:00.000,6.1452
2018-01-05 00:00:00.000,14760.0,14800.0,14780.0,2014-12-09 00:00:00.000,1944.5,1945.0,,2013-10-11 00:00:00.000,6.1458
2018-01-08 00:00:00.000,14700.0,14740.0,14720.0,2014-12-10 00:00:00.000,1949.5,1950.0,,2013-10-14 00:00:00.000,6.1406
2018-01-09 00:00:00.000,14690.0,14730.0,14710.0,2014-12-11 00:00:00.000,1935.0,1935.5,,2013-10-15 00:00:00.000,6.1412
2018-01-10 00:00:00.000,14710.0,14750.0,14730.0,2014-12-12 00:00:00.000,1917.5,1918.0,,2013-10-16 00:00:00.000,6.1408
2018-01-11 00:00:00.000,14900.0,14940.0,14920.0,2014-12-15 00:00:00.000,1916.0,1916.5,,2013-10-17 00:00:00.000,6.1431
2018-01-12 00:00:00.000,14810.0,14850.0,14830.0,2014-12-16 00:00:00.000,1874.5,1875.0,,2013-10-18 00:00:00.000,6.1372
2018-01-15 00:00:00.000,14920.0,14960.0,14940.0,2014-12-17 00:00:00.000,1863.0,1863.5,,2013-10-21 00:00:00.000,6.1352
2018-01-16 00:00:00.000,14690.0,14730.0,14710.0,2014-12-18 00:00:00.000,1888.0,1888.5,,2013-10-22 00:00:00.000,6.1395
2018-01-17 00:00:00.000,14430.0,14470.0,14450.0,2014-12-19 00:00:00.000,1887.5,1888.0,,2013-10-23 00:00:00.000,6.132999999999999
2018-01-18 00:00:00.000,14410.0,14450.0,14430.0,2014-12-22 00:00:00.000,1877.0,1878.0,,2013-10-24 00:00:00.000,6.1335
2018-01-19 00:00:00.000,14440.0,14480.0,14460.0,2014-12-23 00:00:00.000,1851.5,1852.0,,2013-10-25 00:00:00.000,6.1333
2018-01-22 00:00:00.000,14350.0,14390.0,14370.0,2014-12-24 00:00:00.000,1833.0,1834.0,,2013-10-28 00:00:00.000,6.1336
2018-01-23 00:00:00.000,14360.0,14400.0,14380.0,2014-12-29 00:00:00.000,1827.0,1827.5,,2013-10-29 00:00:00.000,6.1373
2018-01-24 00:00:00.000,14410.0,14450.0,14430.0,2014-12-30 00:00:00.000,1833.0,1835.0,,2013-10-30 00:00:00.000,6.1412
2018-01-25 00:00:00.000,14550.0,14590.0,14570.0,2014-12-31 00:00:00.000,1831.0,1831.5,,2013-10-31 00:00:00.000,6.1425
2018-01-26 00:00:00.000,14460.0,14500.0,14480.0,2015-01-02 00:00:00.000,1821.0,1821.5,,2013-11-01 00:00:00.000,6.1452
2018-01-29 00:00:00.000,14490.0,14530.0,14510.0,2015-01-05 00:00:00.000,1792.5,1793.0,,2013-11-04 00:00:00.000,6.1482
2018-01-30 00:00:00.000,14370.0,14410.0,14390.0,2015-01-06 00:00:00.000,1772.0,1772.5,,2013-11-05 00:00:00.000,6.1447
2018-01-31 00:00:00.000,14230.0,14270.0,14250.0,2015-01-07 00:00:00.000,1761.5,1762.0,,2013-11-06 00:00:00.000,6.1475
2018-02-01 00:00:00.000,14150.0,14190.0,14170.0,2015-01-08 00:00:00.000,1776.0,1776.5,,2013-11-07 00:00:00.000,6.145
2018-02-02 00:00:00.000,14200.0,14240.0,14220.0,2015-01-09 00:00:00.000,1797.5,1798.0,,2013-11-08 00:00:00.000,6.1355
2018-02-05 00:00:00.000,14110.0,14150.0,14130.0,2015-01-12 00:00:00.000,1778.0,1779.0,,2013-11-11 00:00:00.000,6.139
2018-02-06 00:00:00.000,14080.0,14120.0,14100.0,2015-01-13 00:00:00.000,1766.0,1766.5,,2013-11-12 00:00:00.000,6.136
2018-02-07 00:00:00.000,14060.0,14100.0,14080.0,2015-01-14 00:00:00.000,1767.0,1767.5,,2013-11-13 00:00:00.000,6.1342
2018-02-08 00:00:00.000,14060.0,14100.0,14080.0,2015-01-15 00:00:00.000,1782.0,1782.5,,2013-11-14 00:00:00.000,6.1315
2018-02-09 00:00:00.000,13930.0,13970.0,13950.0,2015-01-16 00:00:00.000,1798.0,1798.5,,2013-11-15 00:00:00.000,6.1351
2018-02-12 00:00:00.000,13840.0,13880.0,13860.0,2015-01-19 00:00:00.000,1825.0,1825.5,,2013-11-18 00:00:00.000,6.1332
2018-02-13 00:00:00.000,14130.0,14170.0,14150.0,2015-01-20 00:00:00.000,1829.0,1830.0,,2013-11-19 00:00:00.000,6.1317
2018-02-14 00:00:00.000,14010.0,14050.0,14030.0,2015-01-21 00:00:00.000,1830.5,1831.0,,2013-11-20 00:00:00.000,6.1305
2018-02-22 00:00:00.000,13670.0,13710.0,13690.0,2015-01-22 00:00:00.000,1866.0,1867.0,,2013-11-21 00:00:00.000,6.1366
2018-02-23 00:00:00.000,13930.0,13970.0,13950.0,2015-01-23 00:00:00.000,1830.0,1830.5,,2013-11-22 00:00:00.000,6.138
2018-02-26 00:00:00.000,13890.0,13930.0,13910.0,2015-01-26 00:00:00.000,1817.5,1818.0,,2013-11-25 00:00:00.000,6.1342
2018-02-27 00:00:00.000,13930.0,13970.0,13950.0,2015-01-27 00:00:00.000,1846.5,1847.0,,2013-11-26 00:00:00.000,6.1357
2018-02-28 00:00:00.000,14010.0,14050.0,14030.0,2015-01-28 00:00:00.000,1849.0,1849.5,,2013-11-27 00:00:00.000,6.132999999999999
2018-03-01 00:00:00.000,14130.0,14170.0,14150.0,2015-01-29 00:00:00.000,1822.0,1822.5,,2013-11-28 00:00:00.000,6.1343
2018-03-02 00:00:00.000,14100.0,14140.0,14120.0,2015-01-30 00:00:00.000,1837.0,1837.5,,2013-11-29 00:00:00.000,6.1325
2018-03-05 00:00:00.000,13930.0,13970.0,13950.0,2015-02-02 00:00:00.000,1851.0,1852.0,,2013-12-02 00:00:00.000,6.1329
2018-03-06 00:00:00.000,14050.0,14090.0,14070.0,2015-02-03 00:00:00.000,1869.5,1870.0,,2013-12-03 00:00:00.000,6.1352
2018-03-07 00:00:00.000,14050.0,14090.0,14070.0,2015-02-04 00:00:00.000,1861.5,1862.5,,2013-12-04 00:00:00.000,6.13
2018-03-08 00:00:00.000,13910.0,13950.0,13930.0,2015-02-05 00:00:00.000,1848.5,1849.0,,2013-12-05 00:00:00.000,6.131
2018-03-09 00:00:00.000,13970.0,14010.0,13990.0,2015-02-06 00:00:00.000,1871.0,1871.5,,2013-12-06 00:00:00.000,6.1232
2018-03-12 00:00:00.000,13800.0,13840.0,13820.0,2015-02-09 00:00:00.000,1854.5,1855.0,,2013-12-09 00:00:00.000,6.113
2018-03-13 00:00:00.000,13700.0,13740.0,13720.0,2015-02-10 00:00:00.000,1842.0,1843.0,,2013-12-10 00:00:00.000,6.1114
2018-03-14 00:00:00.000,13710.0,13750.0,13730.0,2015-02-11 00:00:00.000,1811.0,1811.5,,2013-12-11 00:00:00.000,6.11
2018-03-15 00:00:00.000,13730.0,13770.0,13750.0,2015-02-12 00:00:00.000,1817.0,1818.0,,2013-12-12 00:00:00.000,6.1115
2018-03-16 00:00:00.000,13730.0,13770.0,13750.0,2015-02-13 00:00:00.000,1831.0,1831.5,,2013-12-13 00:00:00.000,6.1148
2018-03-19 00:00:00.000,13720.0,13760.0,13740.0,2015-02-16 00:00:00.000,1814.0,1814.5,,2013-12-16 00:00:00.000,6.1124
2018-03-20 00:00:00.000,13780.0,13820.0,13800.0,2015-02-17 00:00:00.000,1800.0,1800.5,,2013-12-17 00:00:00.000,6.1108
2018-03-21 00:00:00.000,13690.0,13730.0,13710.0,2015-02-18 00:00:00.000,1795.0,1797.0,,2013-12-18 00:00:00.000,6.1105
2018-03-22 00:00:00.000,13720.0,13760.0,13740.0,2015-02-19 00:00:00.000,1801.5,1802.0,,2013-12-19 00:00:00.000,6.1183
2018-03-23 00:00:00.000,13530.0,13570.0,13550.0,2015-02-20 00:00:00.000,1796.0,1796.5,,2013-12-20 00:00:00.000,6.1196
2018-03-26 00:00:00.000,13530.0,13570.0,13550.0,2015-02-23 00:00:00.000,1772.0,1772.5,,2013-12-23 00:00:00.000,6.1161
2018-03-27 00:00:00.000,13650.0,13690.0,13670.0,2015-02-24 00:00:00.000,1791.0,1792.0,,2013-12-24 00:00:00.000,6.1145
2018-03-28 00:00:00.000,13620.0,13660.0,13640.0,2015-02-25 00:00:00.000,1783.0,1783.5,,2013-12-25 00:00:00.000,6.116
2018-03-29 00:00:00.000,13700.0,13740.0,13720.0,2015-02-26 00:00:00.000,1798.0,1798.5,,2013-12-26 00:00:00.000,6.1156
2018-03-30 00:00:00.000,13620.0,13660.0,13640.0,2015-02-27 00:00:00.000,1794.0,1794.5,,2013-12-27 00:00:00.000,6.105
2018-04-02 00:00:00.000,13710.0,13750.0,13730.0,2015-03-02 00:00:00.000,1796.5,1797.0,,2013-12-30 00:00:00.000,6.1024
2018-04-03 00:00:00.000,13980.0,14020.0,14000.0,2015-03-03 00:00:00.000,1783.0,1783.5,,2013-12-31 00:00:00.000,6.0969
2018-04-04 00:00:00.000,13960.0,14000.0,13980.0,2015-03-04 00:00:00.000,1786.0,1787.0,,2014-01-02 00:00:00.000,6.099
2018-04-09 00:00:00.000,14040.0,14080.0,14060.0,2015-03-05 00:00:00.000,1787.0,1788.0,,2014-01-03 00:00:00.000,6.1039
2018-04-10 00:00:00.000,14160.0,14200.0,14180.0,2015-03-06 00:00:00.000,1784.0,1785.0,,2014-01-06 00:00:00.000,6.1059
2018-04-11 00:00:00.000,14210.0,14250.0,14230.0,2015-03-09 00:00:00.000,1760.0,1760.5,,2014-01-07 00:00:00.000,6.1042
2018-04-12 00:00:00.000,14160.0,14200.0,14180.0,2015-03-10 00:00:00.000,1749.0,1749.5,,2014-01-08 00:00:00.000,6.1079
2018-04-13 00:00:00.000,14440.0,14480.0,14460.0,2015-03-11 00:00:00.000,1753.5,1754.0,,2014-01-09 00:00:00.000,6.1109
2018-04-16 00:00:00.000,14430.0,14470.0,14450.0,2015-03-12 00:00:00.000,1741.5,1742.0,,2014-01-10 00:00:00.000,6.1008
2018-04-17 00:00:00.000,14710.0,14750.0,14730.0,2015-03-13 00:00:00.000,1743.5,1744.0,,2014-01-13 00:00:00.000,6.095
2018-04-18 00:00:00.000,14710.0,14750.0,14730.0,2015-03-16 00:00:00.000,1760.0,1761.0,,2014-01-14 00:00:00.000,6.093
2018-04-19 00:00:00.000,15070.0,15110.0,15090.0,2015-03-17 00:00:00.000,1769.5,1770.0,,2014-01-15 00:00:00.000,6.1005
2018-04-20 00:00:00.000,14860.0,14900.0,14880.0,2015-03-18 00:00:00.000,1771.0,1771.5,,2014-01-16 00:00:00.000,6.1065
2018-04-23 00:00:00.000,14930.0,14970.0,14950.0,2015-03-19 00:00:00.000,1782.0,1782.5,,2014-01-17 00:00:00.000,6.1041
2018-04-24 00:00:00.000,14470.0,14510.0,14490.0,2015-03-20 00:00:00.000,1762.0,1763.0,,2014-01-20 00:00:00.000,6.1083
2018-04-25 00:00:00.000,14420.0,14460.0,14440.0,2015-03-23 00:00:00.000,1786.5,1787.0,,2014-01-21 00:00:00.000,6.1066
2018-04-26 00:00:00.000,14350.0,14390.0,14370.0,2015-03-24 00:00:00.000,1785.5,1786.5,,2014-01-22 00:00:00.000,6.1087
2018-04-27 00:00:00.000,14420.0,14460.0,14440.0,2015-03-25 00:00:00.000,1763.0,1764.0,,2014-01-23 00:00:00.000,6.1107
2018-05-02 00:00:00.000,14320.0,14360.0,14340.0,2015-03-26 00:00:00.000,1783.0,1783.5,,2014-01-24 00:00:00.000,6.1035
2018-05-03 00:00:00.000,14360.0,14400.0,14380.0,2015-03-27 00:00:00.000,1771.5,1772.0,,2014-01-27 00:00:00.000,6.1022
2018-05-04 00:00:00.000,14420.0,14460.0,14440.0,2015-03-30 00:00:00.000,1776.0,1776.5,,2014-01-28 00:00:00.000,6.1053
2018-05-07 00:00:00.000,14500.0,14540.0,14520.0,2015-03-31 00:00:00.000,1788.5,1789.0,,2014-01-29 00:00:00.000,6.1073
2018-05-08 00:00:00.000,14620.0,14660.0,14640.0,2015-04-01 00:00:00.000,1765.0,1765.5,,2014-01-30 00:00:00.000,6.105
2018-05-09 00:00:00.000,14550.0,14590.0,14570.0,2015-04-02 00:00:00.000,1770.0,1770.5,,2014-02-07 00:00:00.000,6.1089
2018-05-10 00:00:00.000,14510.0,14550.0,14530.0,2015-04-07 00:00:00.000,1784.5,1785.0,,2014-02-10 00:00:00.000,6.1083
2018-05-11 00:00:00.000,14580.0,14620.0,14600.0,2015-04-08 00:00:00.000,1774.0,1775.0,,2014-02-11 00:00:00.000,6.1069
2018-05-14 00:00:00.000,14460.0,14500.0,14480.0,2015-04-09 00:00:00.000,1773.0,1773.5,,2014-02-12 00:00:00.000,6.1078
2018-05-15 00:00:00.000,14560.0,14600.0,14580.0,2015-04-10 00:00:00.000,1772.5,1773.0,,2014-02-13 00:00:00.000,6.11
2018-05-16 00:00:00.000,14630.0,14670.0,14650.0,2015-04-13 00:00:00.000,1781.0,1781.5,,2014-02-14 00:00:00.000,6.107
2018-05-17 00:00:00.000,14730.0,14770.0,14750.0,2015-04-14 00:00:00.000,1770.0,1770.5,,2014-02-17 00:00:00.000,6.1053
2018-05-18 00:00:00.000,14640.0,14680.0,14660.0,2015-04-15 00:00:00.000,1810.0,1811.0,,2014-02-18 00:00:00.000,6.1073
2018-05-21 00:00:00.000,14640.0,14680.0,14660.0,2015-04-16 00:00:00.000,1855.0,1857.0,,2014-02-19 00:00:00.000,6.1103
2018-05-22 00:00:00.000,14600.0,14640.0,14620.0,2015-04-17 00:00:00.000,1846.0,1846.5,,2014-02-20 00:00:00.000,6.1146
2018-05-23 00:00:00.000,14480.0,14520.0,14500.0,2015-04-20 00:00:00.000,1858.0,1858.5,,2014-02-21 00:00:00.000,6.1176
2018-05-24 00:00:00.000,14560.0,14600.0,14580.0,2015-04-21 00:00:00.000,1826.0,1826.5,,2014-02-24 00:00:00.000,6.1189
2018-05-25 00:00:00.000,14660.0,14700.0,14680.0,2015-04-22 00:00:00.000,1817.0,1817.5,,2014-02-25 00:00:00.000,6.1184
2018-05-28 00:00:00.000,14650.0,14690.0,14670.0,2015-04-23 00:00:00.000,1805.0,1805.5,,2014-02-26 00:00:00.000,6.1192
2018-05-29 00:00:00.000,14620.0,14660.0,14640.0,2015-04-24 00:00:00.000,1829.5,1830.0,,2014-02-27 00:00:00.000,6.1224
2018-05-30 00:00:00.000,14580.0,14620.0,14600.0,2015-04-27 00:00:00.000,1827.0,1827.5,,2014-02-28 00:00:00.000,6.1214
2018-05-31 00:00:00.000,14600.0,14640.0,14620.0,2015-04-28 00:00:00.000,1867.5,1868.0,,2014-03-03 00:00:00.000,6.119
2018-06-01 00:00:00.000,14480.0,14520.0,14500.0,2015-04-29 00:00:00.000,1889.5,1890.5,,2014-03-04 00:00:00.000,6.1236
2018-06-04 00:00:00.000,14510.0,14550.0,14530.0,2015-04-30 00:00:00.000,1909.0,1909.5,,2014-03-05 00:00:00.000,6.1257
2018-06-05 00:00:00.000,14490.0,14530.0,14510.0,2015-05-01 00:00:00.000,1918.0,1919.0,,2014-03-06 00:00:00.000,6.1249
