Year,Month,Date,Country of Origin,Regency,Province,Price Type,Declared Price USD/tonne,Aa%,SiO2%,Fe2O3%,H2O%,Contract Date,Tonnage,Customer,Importing Port,Freight Rate US$/dmt,Insurance Rate US$/dmt
2018,month_6,2018-06-21 00:00:00.000,Guinea,SMB,,FOB,57.5270693836286,45.0,3.0,,8.9,43164.0,154509.244,Weiqiao,Binzhou,22.502744237102103,0.024262421403355
2018,month_6,2018-06-21 00:00:00.000,Guinea,SMB,,FOB,57.651467874607896,45.0,3.0,,9.4,43164.0,44611.44,Weiqiao,Binzhou,22.626931567328896,0.0244796116052117
2018,month_6,2018-06-25 00:00:00.000,Guinea,SMB,,FOB,59.2252595519335,45.0,3.0,,8.689999999999998,43062.0,189650.87,Weiqiao,Binzhou,22.450991129120602,0.024209841996052
2018,month_6,2018-06-25 00:00:00.000,Guinea,SMB,,FOB,58.0064661564929,45.0,3.0,,8.0,43180.0,155084.4,Weiqiao,Binzhou,22.2826086956522,0.0237965399336575
2018,month_6,2018-06-25 00:00:00.000,Guinea,SMB,,FOB,57.6089782728193,45.0,3.0,,9.23,43164.0,181857.695,Weiqiao,Binzhou,22.5845543681833,0.0243638550321634
2018,month_6,2018-06-26 00:00:00.000,Guinea,SMB,,FOB,59.3045411322216,45.0,3.0,,9.00999992306568,43062.0,118269.712,Weiqiao,Binzhou,22.529948326922497,0.0245293241677427
2018,month_6,2018-06-11 00:00:00.000,India,Gujarat,,CIF,40.620003240965794,45.98,6.06,,6.5,43194.0,154275.0,Xinfa,Liaocheng,,
2018,month_6,2018-06-12 00:00:00.000,India,Gujarat,,CIF,38.8020054869787,45.26,6.05,,6.03,43203.0,56100.09,Xinfa,Liaocheng,,
2018,month_6,2018-06-04 00:00:00.000,Indonesia,W-Kalimantan,,CIF,48.31499630257421,49.15,12.0,,14.57,,46280.848,Chalco,Qingdao,,
2018,month_6,2018-06-11 00:00:00.000,Indonesia,W-Kalimantan,,CIF,59.914279646455405,47.97,3.75,,14.38,43195.0,47227.99,Xinfa,Liaocheng,,
2018,month_6,2018-06-26 00:00:00.000,Guinea,SMB,,FOB,59.304534843087104,45.0,3.0,,9.01,43062.0,42747.102,Weiqiao,Binzhou,22.529948345972105,0.024529345986719
2018,month_6,2018-06-12 00:00:00.000,Indonesia,W-Kalimantan,,CIF,59.229990991668394,48.12,4.01,,14.96,43195.0,52129.52,Xinfa,Liaocheng,,
2018,month_6,2018-06-14 00:00:00.000,Indonesia,W-Kalimantan,,CIF,47.0000047084264,47.97,-,,14.58,43229.0,46724.74,Chalco,Lianyungang,,
2018,month_6,2018-06-15 00:00:00.000,Indonesia,W-Kalimantan,,FOB,44.0396639354346,49.87,3.62,,14.13,43200.0,156350.194,Chalco,Qingdao,9.69106069673313,0.0185592656364561
2018,month_6,2018-06-19 00:00:00.000,Indonesia,W-Kalimantan,,CIF,47.0000053758072,47.98,3.74,,14.42,43229.0,47248.718,Chalco,Qingdao,,
2018,month_6,2018-06-22 00:00:00.000,Indonesia,W-Kalimantan,,CIF,61.1149905132889,49.3,3.54,,14.4,43195.0,47687.76,Xinfa,Liaocheng,,
2018,month_6,2018-06-25 00:00:00.000,Indonesia,W-Kalimantan,,CIF,61.1249944223604,49.28,3.52,,14.73,43195.0,46838.81,Xinfa,Liaocheng,,
2018,month_6,2018-06-25 00:00:00.000,Indonesia,W-Kalimantan,,CIF,62.5599952809586,51.22,2.18,,15.65,43132.0,66827.131,Xinfa,Liaocheng,,
2018,month_6,2018-06-27 00:00:00.000,Indonesia,W-Kalimantan,,CIF,48.5,50.12,5.56,,11.51,43229.0,46750.0,Lubei,Cangzhou,,
2018,month_6,2018-06-27 00:00:00.000,Indonesia,W-Kalimantan,,CIF,47.8,49.31,5.61,,11.78,43227.0,53890.0,Shandong Yellow River Industrial Ltd,Cangzhou,,
2018,month_6,2018-06-27 00:00:00.000,Indonesia,W-Kalimantan,,FOB,55.271432101731996,52.22,6.06,,16.66,43073.0,51537.456,Xinfa,Liaocheng,11.1591072714183,5.82100909288188e-08
2018,month_6,2018-06-08 00:00:00.000,Jamaica,Discovery Bay,,CIF,71.8799985887588,48.42,0.8299999999999998,,18.56,43129.0,47050.78,Yunnan Aluminium Co Ltd,Kunming,,
2018,month_6,2018-06-15 00:00:00.000,Jamaica,Discovery Bay,,CIF,67.129998654435,48.59,0.78,,18.84,43129.0,29281.38,Yunnan Aluminium Co Ltd,Kunming,,
2018,month_6,2018-06-15 00:00:00.000,Malaysia,Johor,,CIF,42.5800106462623,45.85,8.109999999999998,,13.26,43006.0,35129.7,Chalco,Longkou,,
2018,month_6,2018-06-01 00:00:00.000,Solomon Islands,Rennell Island,,C&F,46.1380100346494,48.05,0.23,,30.48,43171.0,48116.878,Tianjin MCC Xingchen International,Yantai,,
2018,month_6,2018-06-06 00:00:00.000,Solomon Islands,Rennell Island,,CIF,47.0,47.0,0.0,,25.0,43081.0,53925.0,Weiqiao,Binzhou,,
2018,month_6,2018-06-20 00:00:00.000,Solomon Islands,Rennell Island,,CIF,47.5,48.72,0.0,,25.0,43192.0,55200.0,Nanshan,Longkou,,
2018,month_7,2018-07-02 00:00:00.000,Australia,Gove,,CIF,45.9499979706969,49.2,5.4,,9.7,42370.0,86236.5,Chalco,Zibo,,
2018,month_7,2018-07-03 00:00:00.000,Australia,Gove,,CIF,43.0,49.4,5.2,,10.0,43213.0,86310.0,Weiqiao,Binzhou,,
2018,month_7,2018-07-04 00:00:00.000,Australia,Gove,,CIF,45.9500024780974,48.9,5.0,,9.89999785310977,42370.0,83935.36,Chalco,Zibo,,
2018,month_7,2018-07-07 00:00:00.000,Australia,Gove,,CIF,46.680003229029,49.5,4.6,,9.6,,79280.8,Nanshan,Longkou,,
2018,month_7,2018-07-17 00:00:00.000,Australia,Gove,,CIF,45.1599969245786,49.5,5.5,,9.40000424745683,42370.0,85321.64,Chalco,Zibo,,
2018,month_7,2018-07-23 00:00:00.000,Australia,Gove,,CIF,45.160004129773206,49.6,5.0,,9.8,42370.0,81360.39999999998,Chalco,Zibo,,
2018,month_7,2018-07-11 00:00:00.000,Australia,Kwinana,,CIF,47.00450274782761,33.6,0.98,,8.90000451141388,43026.0,40386.45,Xinfa,Liaocheng,18.331504749736602,7.42823397451373e-08
2018,month_7,2018-07-13 00:00:00.000,Australia,Kwinana,,CIF,44.572825909774195,32.4,1.02,,8.64,43026.0,44231.03,Xinfa,Liaocheng,17.8415062909455,6.782568707986228e-08
2018,month_7,2018-07-30 00:00:00.000,Australia,Kwinana,,CIF,46.2748790504922,33.7,1.1,,9.58,43026.0,41972.06,Xinfa,Liaocheng,17.916390093791,7.14761200665395e-08
2018,month_7,2018-07-04 00:00:00.000,Australia,Bauxite Hills,,CIF,54.291986366574704,51.8,9.0,,12.28,42655.0,53803.06,Xinfa,Liaocheng,,
2018,month_7,2018-07-13 00:00:00.000,Australia,Bauxite Hills,,CIF,60.842369787238596,51.52,9.16,,13.070131775857599,42655.0,53458.47,Xinfa,Liaocheng,,
2018,month_7,2018-07-19 00:00:00.000,Australia,Bauxite Hills,,CIF,60.8419811867967,52.05,8.75,,12.38,42655.0,54737.09,Xinfa,Liaocheng,,
2018,month_7,2018-07-25 00:00:00.000,Australia,Bauxite Hills,,CIF,36.9999986605206,51.98,10.0,,11.130008162710002,,52259.11,Nanshan,Longkou,,
2018,month_7,2018-07-02 00:00:00.000,Australia,Weipa,,CIF,45.150007812256206,54.65,9.79,,12.7,43157.0,54830.511,Weiqiao,Binzhou,,
2018,month_7,2018-07-03 00:00:00.000,Australia,Weipa,,CIF,60.0156460865133,54.86,10.0,,12.2,,64629.58,Nanshan,Longkou,,
2018,month_7,2018-07-06 00:00:00.000,Australia,Weipa,,CIF,44.9999978058422,54.7,9.19,,12.3,43157.0,66084.581,Weiqiao,Binzhou,,
2018,month_7,2018-07-08 00:00:00.000,Australia,Weipa,,CIF,59.5942395850422,54.2,9.41,,12.3,,52673.497,Nanshan,Longkou,,
2018,month_7,2018-07-11 00:00:00.000,Australia,Weipa,,CIF,42.000006717048095,51.29,6.24,,17.4,43213.0,63718.46599999999,Weiqiao,Binzhou,,
2018,month_7,2018-07-11 00:00:00.000,Australia,Weipa,,CIF,57.316675752709294,51.08,6.41,,16.7,43028.0,73759.651,Xinfa,Liaocheng,,
2018,month_7,2018-07-13 00:00:00.000,Australia,Weipa,,CIF,45.1460771543158,52.69,8.189999999999998,,14.1,43240.0,52869.732,Xinfa,Liaocheng,,
2018,month_7,2018-07-13 00:00:00.000,Australia,Weipa,,CIF,59.14025176718471,52.19,8.31,,13.5,43028.0,66602.405,Xinfa,Liaocheng,,
2018,month_7,2018-07-16 00:00:00.000,Australia,Weipa,,CIF,45.6699791718019,52.81,7.99,,13.3,43240.0,53052.597,Xinfa,Liaocheng,,
2018,month_7,2018-07-17 00:00:00.000,Australia,Weipa,,CIF,43.5000065012051,53.88,9.090000000000002,,12.4,43236.0,67679.76,Weiqiao,Binzhou,,
2018,month_7,2018-07-17 00:00:00.000,Australia,Weipa,,CIF,41.999998803526,51.39,6.29,,16.9,43213.0,63519.978,Weiqiao,Binzhou,,
2018,month_7,2018-07-17 00:00:00.000,Australia,Weipa,,CIF,43.500000294924,53.76,8.859999999999998,,12.4,43236.0,81376.89599999998,Weiqiao,Binzhou,,
2018,month_7,2018-07-17 00:00:00.000,Australia,Weipa,,CIF,45.4281778144049,52.71,8.06,,13.6,43240.0,75485.088,Xinfa,Liaocheng,,
2018,month_7,2018-07-17 00:00:00.000,Australia,Weipa,,CIF,43.5000060779776,50.9,6.3,,16.3,,63014.382,Nanshan,Longkou,,
2018,month_7,2018-07-18 00:00:00.000,Australia,Weipa,,CIF,43.5000018613309,54.19,9.31,,12.5,43236.0,67156.25,Weiqiao,Binzhou,,
2018,month_7,2018-07-19 00:00:00.000,Australia,Weipa,,CIF,43.5000063890127,54.17,9.16,,12.3,43270.0,66520.45,Minmetal Aluminium,Caofeidian,,
2018,month_7,2018-07-20 00:00:00.000,Australia,Weipa,,CIF,61.0160615357903,54.61,9.77,,13.3,,67084.992,Nanshan,Longkou,,
2018,month_7,2018-07-24 00:00:00.000,Australia,Weipa,,CIF,42.0000010141719,49.09,6.9,,17.0,43213.0,59161.57,Weiqiao,Binzhou,,
2018,month_7,2018-07-24 00:00:00.000,Australia,Weipa,,CIF,43.1500071419518,53.15,9.56,,12.5,43236.0,62132.875,Weiqiao,Binzhou,,
2018,month_7,2018-07-25 00:00:00.000,Australia,Weipa,,CIF,45.4684692963588,52.45,7.91,,13.1,43240.0,65606.893,Xinfa,Liaocheng,,
2018,month_7,2018-07-30 00:00:00.000,Australia,Weipa,,CIF,43.5000065571964,53.76,10.0,,11.6,43236.0,75947.092,Weiqiao,Binzhou,,
2018,month_7,2018-07-30 00:00:00.000,Australia,Weipa,,CIF,56.3399956356089,53.15,9.15,,12.4,43028.0,70241.184,Xinfa,Liaocheng,,
2018,month_7,2018-07-30 00:00:00.000,Australia,Weipa,,CIF,57.205844098940894,52.59,8.65,,13.0,43028.0,79538.00999999998,Xinfa,Liaocheng,,
2018,month_7,2018-07-17 00:00:00.000,Brazil,Juruti,,CIF,64.8326263422787,47.36,4.72,,13.7340537543374,43073.0,144690.421,Xinfa,Liaocheng,,
2018,month_7,2018-07-10 00:00:00.000,Ghana,Awaso,,CFR,68.1215051756453,51.16,1.89,,8.849999999999998,43245.0,51433.2,Chalco,Qingdao,,
2018,month_7,2018-07-16 00:00:00.000,Ghana,Awaso,,CFR,68.1217921967679,51.07,1.91,,8.9,43245.0,56074.2,Chalco,Qingdao,,
2018,month_7,2018-07-03 00:00:00.000,Guinea,SMB,,CIF,57.9820562152925,45.0,3.0,,8.5300000803258,43062.0,113873.74699999999,Weiqiao,Binzhou,22.9583470191773,0.0237076424858384
2018,month_7,2018-07-03 00:00:00.000,Guinea,SMB,,CIF,57.9820451624551,45.0,3.0,,8.529999999999998,43062.0,44930.064,Weiqiao,Binzhou,22.958346999016104,0.0237076458919485
2018,month_7,2018-07-04 00:00:00.000,Guinea,SMB,,CIF,58.5494418059502,45.0,3.0,,8.0,43180.0,154086.2,Weiqiao,Binzhou,22.826086956521696,0.0233572390116408
2018,month_7,2018-07-06 00:00:00.000,Guinea,SMB,,CIF,58.029847637440604,45.0,3.0,,8.71999977531498,43062.0,162503.046,Weiqiao,Binzhou,23.0061349126957,0.0236531430348794
2018,month_7,2018-07-10 00:00:00.000,Guinea,SMB,,CIF,59.901902433817995,45.0,3.0,,9.2,43062.0,116254.87199999999,Weiqiao,Binzhou,23.127753303964802,0.024083832113162004
2018,month_7,2018-07-16 00:00:00.000,Guinea,SMB,,CIF,58.143819483969494,45.0,3.0,,9.170000000000002,43062.0,111657.319,Weiqiao,Binzhou,23.1201144996147,0.0235077831439107
2018,month_7,2018-07-10 00:00:00.000,Guinea,SMB,,CIF,59.9018944338395,45.0,3.0,,9.2,43062.0,44800.72,Weiqiao,Binzhou,23.127753303964802,0.024083813878940496
2018,month_7,2018-07-11 00:00:00.000,Guinea,SMB,,CIF,58.162058001824896,45.0,3.0,,9.24000009702285,43062.0,187089.941,Weiqiao,Binzhou,23.137946256554798,0.0240490975806521
2018,month_7,2018-07-16 00:00:00.000,Guinea,SMB,,CIF,58.1438160436528,45.0,3.0,,9.170000000000002,43062.0,45233.34,Weiqiao,Binzhou,23.1201144996147,0.0235077860977877
2018,month_7,2018-07-16 00:00:00.000,Guinea,SMB,,CIF,57.3933768003442,45.0,3.0,,8.0,43180.0,189630.4,Weiqiao,Binzhou,23.3695652173913,0.023613202883594496
2018,month_7,2018-07-16 00:00:00.000,Guinea,SMB,,CIF,58.1289321357592,45.0,3.0,,9.11000005787405,43062.0,157047.922,Weiqiao,Binzhou,23.104852033635996,0.0238775131834325
2018,month_7,2018-07-16 00:00:00.000,Guinea,SMB,,CIF,56.849875545996,45.0,3.0,,8.0,43180.0,161457.24,Weiqiao,Binzhou,22.826086956521696,0.0235885041514874
2018,month_7,2018-07-18 00:00:00.000,Guinea,SMB,,CIF,58.203207227503206,45.0,3.0,,9.4,43062.0,184852.992,Weiqiao,Binzhou,23.178807947019905,0.0241929717339636
2018,month_7,2018-07-18 00:00:00.000,Guinea,SMB,,CIF,58.1852925223219,45.0,3.0,,9.329999717074548,43062.0,160236.558,Weiqiao,Binzhou,23.1609131294495,0.0241746695059542
2018,month_7,2018-07-23 00:00:00.000,Guinea,SMB,,CIF,58.1113181472451,45.0,3.0,,9.03999977415293,43062.0,161100.166,Weiqiao,Binzhou,23.087071182782,0.0237096514987131
2018,month_7,2018-07-25 00:00:00.000,Guinea,SMB,,CIF,60.1521407695041,45.0,3.0,,10.1699997644824,43062.0,114424.556,Weiqiao,Binzhou,23.3774907546943,0.0241031122035042
2018,month_7,2018-07-25 00:00:00.000,Guinea,SMB,,CIF,59.92000701548079,45.0,3.0,,9.269999846267368,43062.0,118036.101,Weiqiao,Binzhou,23.14559678652889,0.0238654663535306
2018,month_7,2018-07-25 00:00:00.000,Guinea,SMB,,CIF,59.9199939670625,45.0,3.0,,9.27,43062.0,43096.75,Weiqiao,Binzhou,23.145596825746697,0.0238654491704748
2018,month_7,2018-07-26 00:00:00.000,Guinea,SMB,,CIF,60.152136818833796,45.0,3.0,,10.17,43062.0,44313.139,Weiqiao,Binzhou,23.377490815985695,0.0241031287589527
2018,month_7,2018-07-27 00:00:00.000,Guinea,SMB,,CIF,58.319089309824705,45.0,3.0,,9.85,43062.0,186255.309,Weiqiao,Binzhou,23.2945091514143,0.0239358336431208
2018,month_7,2018-07-27 00:00:00.000,Guinea,SMB,,CIF,58.241654554903796,45.0,3.0,,9.55,43062.0,152339.508,Weiqiao,Binzhou,23.2172470978441,0.0237690374373604
2018,month_7,2018-07-30 00:00:00.000,Guinea,SMB,,CIF,58.6658274567408,45.0,3.0,,11.1699997101533,43062.0,153236.192,Weiqiao,Binzhou,23.6406618613963,0.024510532218903
2018,month_7,2018-07-30 00:00:00.000,Guinea,SMB,,CIF,58.7699669686875,45.0,3.0,,11.56,43062.0,152833.164,Weiqiao,Binzhou,23.744911804613295,0.0243978913081485
2018,month_8,2018-08-07 00:00:00.000,Australia,Gove,,CIF,45.2,49.1,5.1,,10.0,,87140.0,Chalco,Zibo,,
2018,month_8,2018-08-21 00:00:00.000,Australia,Gove,,CIF,44.9,49.3,5.9,,9.0,,79003.0,Chalco,Zibo,,
2018,month_8,2018-08-27 00:00:00.000,Australia,Gove,,CIF,44.9,48.5,5.9,,9.0,,85502.0,Chalco,Zibo,,
2018,month_7,2018-07-09 00:00:00.000,India,Gujarat,,CIF,39.546009206254794,44.85,5.02,,5.52,43203.0,48940.64,Xinfa,Liaocheng,,
2018,month_7,2018-07-13 00:00:00.000,India,Gujarat,,CIF,39.1140012766413,45.04,5.57,,6.41,43203.0,71966.966,Xinfa,Liaocheng,,
2018,month_7,2018-07-20 00:00:00.000,India,Gujarat,,CIF,39.6180087834913,44.92,5.03,,6.18,43203.0,51745.483,Xinfa,Liaocheng,,
2018,month_7,2018-07-04 00:00:00.000,Indonesia,W-Kalimantan,,CIF,57.9999930476859,50.92,4.92,,15.3902115244712,43132.0,57534.8,Xinfa,Liaocheng,,
2018,month_7,2018-07-05 00:00:00.000,Indonesia,W-Kalimantan,,CIF,46.999993292271206,47.93,-,,14.14,43270.0,48004.326,Chalco,Lianyungang,,
2018,month_7,2018-07-10 00:00:00.000,Indonesia,W-Kalimantan,,CIF,58.500008514059296,48.61,3.58,,12.15,,48449.275,Yunnan Aluminium Co Ltd,Kunming,,
2018,month_7,2018-07-12 00:00:00.000,Indonesia,W-Kalimantan,,CFR,46.3148361730738,45.0,3.0,,15.0,43221.0,56780.013,Chalco,Qingdao,,
2018,month_7,2018-07-23 00:00:00.000,Indonesia,W-Kalimantan,,CIF,47.0000105837659,47.95,3.84,,14.9699991089726,43270.0,47714.585,Chalco,Qingdao,,
2018,month_7,2018-07-23 00:00:00.000,Indonesia,W-Kalimantan,,CIF,48.499990827799394,49.63,5.27,,10.7199940444064,,47971.04,Lubei,Cangzhou,,
2018,month_7,2018-07-25 00:00:00.000,Indonesia,W-Kalimantan,,CIF,46.16500698056171,45.8,8.09,,15.669991079393402,43228.0,47266.97,Xinfa,Liaocheng,,
2018,month_7,2018-07-30 00:00:00.000,Indonesia,W-Kalimantan,,CIF,48.0390034535571,50.8,2.84,,14.369999802972,43272.0,157328.222,Chalco,Qingdao,9.92642763101969,0.0122443375315357
2018,month_7,2018-07-26 00:00:00.000,Jamaica,Discovery Bay,,CIF,66.0399968297507,48.59,1.16,,18.0,,46431.68,Yunnan Aluminium Co Ltd,Kunming,,
2018,month_7,2018-07-20 00:00:00.000,Malaysia,Johor,,CIF,56.5935846224224,54.05,6.07,,13.69,43258.0,52605.945,Xinfa,Liaocheng,10.4893087653876,5.7027775092719996e-08
2018,month_7,2018-07-24 00:00:00.000,Montenegro,Niksic,,CIF,86.2312314556466,-,-,,10.0,,57740.959,Tangshan Jinjie Industrial Ltd,Caofeidian,35.4346840688947,0.025960510875429495
2018,month_7,2018-07-10 00:00:00.000,Solomon Islands,Rennell Island,,CIF,49.34999582184339,48.0,0.0,,25.0,43081.0,59835.0,Weiqiao,Binzhou,,
2018,month_7,2018-07-20 00:00:00.000,Solomon Islands,Rennell Island,,CIF,47.5,48.72,0.0,,25.0,,53700.0,Nanshan,Longkou,,
2018,month_7,2018-07-06 00:00:00.000,Vietnam,CamPha,,CIF,45.571998916573,52.18,6.87,,6.07,42917.0,52274.863,Xinfa,Liaocheng,,
2018,month_8,2018-08-09 00:00:00.000,Australia,Bauxite Hills,,CIF,40.0,52.0,10.8,,11.0,,53872.0,SPIC,Tangshan,,
2018,month_8,2018-08-24 00:00:00.000,Australia,Bauxite Hills,,CIF,37.0,51.0,11.0,,12.0,,54257.0,Xiamen Xiangyu Lvsheng Ltd,Lianyungang,,
2018,month_8,2018-08-21 00:00:00.000,Australia,Bauxite Hills,,CIF,58.1,52.0,9.4,,11.0,,69449.0,Xinfa,Liaocheng,,
2018,month_8,2018-08-30 00:00:00.000,Australia,Bauxite Hills,,CIF,56.8,51.5,10.1,,11.0,,52880.0,Xinfa,Liaocheng,,
2018,month_8,2018-08-02 00:00:00.000,Australia,Gove,,CIF,45.2,49.8,4.9,,10.0,,101250.0,Chalco,Zibo,,
2018,month_7,2018-07-16 00:00:00.000,Vietnam,CamPha,,CIF,44.6240012213261,51.51,6.99,,9.43,42917.0,50397.677,Xinfa,Liaocheng,,
2018,month_8,2018-08-19 00:00:00.000,Australia,Gove,,CIF,45.5,48.9,5.6,,9.0,,82957.0,Nanshan,Yantai,,
2018,month_8,2018-08-31 00:00:00.000,Australia,Gove,,CIF,46.1,48.7,4.7,,10.0,,87185.0,Nanshan,Yantai,,
2018,month_8,2018-08-03 00:00:00.000,Australia,Gove,,CIF,43.0,48.5,5.3,,9.0,,77418.0,Weiqiao,Binzhou,,
2018,month_8,2018-08-14 00:00:00.000,Australia,Gove,,CIF,43.3,49.0,4.5,,9.0,,78871.0,Weiqiao,Binzhou,,
2018,month_8,2018-08-17 00:00:00.000,Australia,Gove,,CIF,43.7,49.5,6.5,,10.0,,81605.0,Xiamen xiangyu Lvsheng Ltd,Weihai,,
2018,month_8,2018-08-16 00:00:00.000,Australia,Kwinana,,CIF,47.0,33.0,20.0,,10.0,,43473.0,Xinfa,Liaocheng,,
2018,month_8,2018-08-24 00:00:00.000,Australia,Kwinana,,CIF,47.3,33.6,20.0,,10.0,,42837.0,Xinfa,Liaocheng,,
2018,month_8,2018-08-01 00:00:00.000,Australia,Weipa,,CIF,60.2,53.7,9.7,,12.0,,83741.0,Nanshan,Yantai,,
2018,month_8,2018-08-14 00:00:00.000,Australia,Weipa,,CIF,60.5,53.4,10.0,,13.0,,58308.0,Nanshan,Yantai,,
2018,month_8,2018-08-20 00:00:00.000,Australia,Weipa,,CIF,43.5,54.0,9.0,,12.0,,56443.0,Nanshan,Yantai,,
2018,month_8,2018-08-02 00:00:00.000,Australia,Weipa,,CIF,43.5,54.1,9.9,,13.0,,68345.0,Weiqiao,Binzhou,,
2018,month_8,2018-08-02 00:00:00.000,Australia,Weipa,,CIF,42.0,54.0,9.0,,12.0,,79868.0,Weiqiao,Binzhou,,
2018,month_8,2018-08-03 00:00:00.000,Australia,Weipa,,CIF,42.0,54.0,9.0,,12.0,,52192.0,Weiqiao,Binzhou,,
2018,month_8,2018-08-06 00:00:00.000,Australia,Weipa,,CIF,43.5,53.9,10.0,,13.0,,67102.0,Weiqiao,Binzhou,,
2018,month_8,2018-08-09 00:00:00.000,Australia,Weipa,,CIF,43.5,53.8,10.0,,12.0,,69759.0,Weiqiao,Binzhou,,
2018,month_8,2018-08-10 00:00:00.000,Australia,Weipa,,CIF,42.0,54.0,9.0,,12.0,,68183.0,Weiqiao,Binzhou,,
2018,month_8,2018-08-13 00:00:00.000,Australia,Weipa,,CIF,43.3,53.3,9.5,,13.0,,72964.0,Weiqiao,Binzhou,,
2018,month_8,2018-08-16 00:00:00.000,Australia,Weipa,,CIF,42.0,54.0,9.0,,12.0,,62722.0,Weiqiao,Binzhou,,
2018,month_8,2018-08-21 00:00:00.000,Australia,Weipa,,CIF,43.5,52.9,9.5,,13.0,,79040.0,Weiqiao,Binzhou,,
2018,month_8,2018-08-22 00:00:00.000,Australia,Weipa,,CIF,42.0,54.0,9.0,,12.0,,61308.0,Weiqiao,Binzhou,,
2018,month_8,2018-08-30 00:00:00.000,Australia,Weipa,,CIF,43.5,51.8,10.0,,13.0,,67049.0,Weiqiao,Binzhou,,
2018,month_8,2018-08-23 00:00:00.000,Australia,Weipa,,CIF,44.0,53.3,9.4,,13.0,,66465.0,Xiamen Xiangyu Lvsheng Ltd,Cangzhou,,
2018,month_8,2018-08-03 00:00:00.000,Australia,Weipa,,CIF,45.2,52.4,9.0,,13.0,,67608.0,Xinfa,Liaocheng,,
2018,month_8,2018-08-10 00:00:00.000,Australia,Weipa,,CIF,57.6,53.4,8.699999999999998,,13.0,,60254.0,Xinfa,Liaocheng,,
2018,month_8,2018-08-10 00:00:00.000,Australia,Weipa,,CIF,54.1,54.0,9.0,,12.0,,54265.0,Xinfa,Liaocheng,,
2018,month_8,2018-08-10 00:00:00.000,Australia,Weipa,,CIF,58.0,53.4,8.4,,12.0,,57378.0,Xinfa,Liaocheng,,
2018,month_8,2018-08-21 00:00:00.000,Australia,Weipa,,CIF,43.7,52.5,8.599999999999998,,14.0,,64846.0,Xinfa,Liaocheng,,
2018,month_8,2018-08-21 00:00:00.000,Australia,Weipa,,CIF,56.1,51.8,8.8,,12.0,,58672.0,Xinfa,Liaocheng,,
2018,month_8,2018-08-23 00:00:00.000,Australia,Weipa,,CIF,51.6,51.1,8.599999999999998,,12.0,,62825.0,Xinfa,Liaocheng,,
2018,month_8,2018-08-28 00:00:00.000,Australia,Weipa,,CIF,52.7,51.9,8.4,,12.0,,75636.0,Xinfa,Liaocheng,,
2018,month_8,2018-08-15 00:00:00.000,Greece,Elmin,,CIF,78.79999999999998,54.6,2.0,,3.0,,27609.0,Wanxiang Resource,Lianyungang,,
2018,month_8,2018-08-09 00:00:00.000,Guinea,SMB,,CIF,58.5,44.0,1.8,,13.0,,188634.0,SPIC,Tangshan,,
2018,month_8,2018-08-06 00:00:00.000,Guinea,SMB,,CIF,58.5,44.0,2.2,,10.0,,154220.0,Weiqiao,Binzhou,,
2018,month_8,2018-08-09 00:00:00.000,Guinea,SMB,,CIF,60.1,44.0,2.2,,10.0,,159347.0,Weiqiao,Binzhou,,
2018,month_8,2018-08-09 00:00:00.000,Guinea,SMB,,CIF,60.2,44.0,2.2,,11.0,,154824.0,Weiqiao,Binzhou,,
2018,month_8,2018-08-10 00:00:00.000,Guinea,SMB,,CIF,58.5,44.0,2.2,,11.0,,155113.0,Weiqiao,Binzhou,,
2018,month_8,2018-08-10 00:00:00.000,Guinea,SMB,,CIF,58.5,44.0,2.2,,11.0,,158376.0,Weiqiao,Binzhou,,
2018,month_8,2018-08-10 00:00:00.000,Guinea,SMB,,CIF,58.3,44.0,2.2,,10.0,,160067.0,Weiqiao,Binzhou,,
2018,month_8,2018-08-14 00:00:00.000,Guinea,SMB,,CIF,60.2,44.0,2.2,,10.0,,154068.0,Weiqiao,Binzhou,,
2018,month_8,2018-08-15 00:00:00.000,Guinea,SMB,,CIF,58.5,44.0,2.2,,11.0,,156368.0,Weiqiao,Binzhou,,
2018,month_8,2018-08-15 00:00:00.000,Guinea,SMB,,CIF,56.8,44.0,2.2,,8.0,,163652.0,Weiqiao,Binzhou,,
2018,month_8,2018-08-16 00:00:00.000,Guinea,SMB,,CIF,56.8,44.0,2.2,,8.0,,184081.0,Weiqiao,Binzhou,,
2018,month_8,2018-08-21 00:00:00.000,Guinea,SMB,,CIF,59.9,44.0,2.2,,9.0,,159441.0,Weiqiao,Binzhou,,
2018,month_8,2018-08-22 00:00:00.000,Guinea,SMB,,CIF,60.2,44.0,2.2,,10.0,,159307.0,Weiqiao,Binzhou,,
2018,month_8,2018-08-23 00:00:00.000,Guinea,SMB,,CIF,58.4,44.0,2.2,,10.0,,157082.0,Weiqiao,Binzhou,,
2018,month_8,2018-08-24 00:00:00.000,Guinea,SMB,,CIF,61.0,44.0,2.2,,11.0,,180318.0,Weiqiao,Binzhou,,
2018,month_8,2018-08-27 00:00:00.000,Guinea,SMB,,CIF,59.3,44.0,2.2,,11.0,,177150.0,Weiqiao,Binzhou,,
2018,month_8,2018-08-28 00:00:00.000,Guinea,SMB,,CIF,59.4,44.0,2.2,,12.0,,180309.0,Weiqiao,Binzhou,,
2018,month_8,2018-08-28 00:00:00.000,Guinea,SMB,,CIF,58.5,44.0,2.2,,9.0,,189843.0,Weiqiao,Binzhou,,
