cmaaxdata2_id,date,wacif,usdrmb,australia,wacifrmb,creation_date,updation_date
1536,26-04-2017,391.265,6.8845,-,2693.67,,
1537,27-04-2017,382.48,6.8896,-,2635.13,,
1538,28-04-2017,382.472,6.8931,-,2636.42,,
1539,02-05-2017,372.522,6.8956,-,2568.76,,
1540,03-05-2017,372.535,6.8892,-,2566.47,,
1541,04-05-2017,363.162,6.8957,-,2504.25,,
1542,05-05-2017,363.177,6.8884,-,2501.71,,
1543,08-05-2017,363.164,6.8947,-,2503.91,,
1544,09-05-2017,353.2,6.9037,-,2438.39,,
1545,10-05-2017,352.609,6.9066,-,2435.33,,
1546,11-05-2017,351.612,6.9051,-,2427.92,,
1547,12-05-2017,351.464,6.8948,-,2423.27,,
1548,15-05-2017,351.484,6.8852,-,2420.04,,
1549,16-05-2017,351.497,6.879,-,2417.95,,
1550,17-05-2017,352.7,6.8635,-,2420.76,,
1551,18-05-2017,352.705,6.8612,-,2419.98,,
1552,19-05-2017,352.668,6.8786,-,2425.86,,
1553,22-05-2017,352.692,6.8673,-,2422.04,,
1554,23-05-2017,352.694,6.8661,-,2421.63,,
1555,24-05-2017,353.844,6.8758,-,2432.96,,
1556,25-05-2017,356.197,6.8695,-,2446.9,,
1557,26-05-2017,359.706,6.8698,-,2471.11,,
1558,31-05-2017,363.23,6.8633,-,2492.96,,
1559,01-06-2017,366.856,6.809,-,2497.93,,
1560,02-06-2017,366.861,6.807,-,2497.22,,
1561,05-06-2017,380.345,6.7935,-,2583.87,,
1562,06-06-2017,380.345,6.7934,-,2583.84,,
1563,07-06-2017,380.362,6.7858,-,2581.06,,
1564,08-06-2017,380.346,6.793,-,2583.69,,
1565,09-06-2017,386.187,6.7971,-,2624.95,,
1566,12-06-2017,385.192,6.7948,-,2617.3,,
1567,13-06-2017,385.021,6.7954,-,2616.37,,
1568,14-06-2017,390.289,6.7939,-,2651.59,,
1569,15-06-2017,389.308,6.7852,-,2641.53,,
1570,16-06-2017,389.107,6.7995,-,2645.73,,
1571,19-06-2017,389.112,6.7972,-,2644.87,,
1572,20-06-2017,389.085,6.8096,-,2649.51,,
1573,21-06-2017,387.309,6.8193,-,2641.18,,
1574,22-06-2017,388.308,6.8197,-,2648.15,,
1575,23-06-2017,388.47,6.8238,-,2650.84,,
1576,26-06-2017,388.473,6.822,-,2650.17,,
1577,27-06-2017,388.458,6.8292,-,2652.86,,
1578,28-06-2017,388.509,6.8053,-,2643.92,,
1579,29-06-2017,389.119,6.794,-,2643.67,,
1580,30-06-2017,391.501,6.7744,-,2652.19,,
1581,03-07-2017,391.495,6.7772,-,2653.24,,
1582,04-07-2017,391.47,6.7889,-,2657.65,,
1583,05-07-2017,391.463,6.7922,-,2658.89,,
1584,06-07-2017,391.456,6.7953,-,2660.06,,
1585,07-07-2017,391.465,6.7914,-,2658.59,,
1586,10-07-2017,392.624,6.7964,-,2668.43,,
1587,11-07-2017,392.62,6.7983,-,2669.15,,
1588,12-07-2017,392.059,6.7868,-,2660.83,,
1589,13-07-2017,392.074,6.7802,-,2658.34,,
1590,14-07-2017,392.08,6.7774,-,2657.28,,
1591,17-07-2017,392.126,6.7562,-,2649.28,,
1592,18-07-2017,392.115,6.7611,-,2651.13,,
1593,19-07-2017,392.151,6.7451,-,2645.09,,
1594,20-07-2017,390.978,6.7464,-,2637.69,,
1595,21-07-2017,390.988,6.7415,-,2635.85,,
1596,24-07-2017,390.405,6.741,-,2631.72,,
1597,25-07-2017,390.388,6.7485,-,2634.53,,
1598,26-07-2017,390.378,6.7529,-,2636.19,,
1599,27-07-2017,390.427,6.73074,-,2627.86,,
1600,28-07-2017,390.998,6.7373,-,2634.27,,
1601,31-07-2017,392.018,6.7283,-,2637.61,,
1602,01-08-2017,392.217,6.7148,-,2633.66,,
1603,02-08-2017,392.205,6.7205,-,2635.81,,
1604,03-08-2017,392.204,6.7211,-,2636.04,,
1605,04-08-2017,391.636,6.7132,-,2629.13,,
1606,07-08-2017,391.615,6.7228,-,2632.75,,
1607,08-08-2017,391.624,6.7184,-,2631.09,,
1608,09-08-2017,391.649,6.7075,-,2626.98,,
1609,10-08-2017,394.642,6.677,-,2635.02,,
1610,11-08-2017,394.671,6.6642,-,2630.16,,
1611,14-08-2017,394.68,6.66,-,2628.57,,
1612,15-08-2017,394.66,6.6689,-,2631.95,,
1613,16-08-2017,394.64,6.6779,-,2635.36,,
1614,17-08-2017,394.655,6.6709,-,2632.71,,
1615,18-08-2017,395.233,6.6744,-,2637.94,,
1616,21-08-2017,395.41,6.6709,-,2637.74,,
1617,22-08-2017,399.946,6.6597,-,2663.52,,
1618,23-08-2017,401.693,6.6633,-,2676.6,,
1619,24-08-2017,403.887,6.6525,-,2686.86,,
1620,25-08-2017,404.045,6.6579,-,2690.09,,
1621,28-08-2017,408.191,6.6353,-,2708.47,,
1622,29-08-2017,410.715,6.6293,-,2722.75,,
1623,30-08-2017,436.913,6.6102,-,2888.08,,
1624,31-08-2017,437.934,6.601,-,2890.8,,
1625,01-09-2017,438.127,6.5909,-,2887.65,,
1626,04-09-2017,438.183,6.5668,-,2877.46,,
1627,05-09-2017,449.368,6.537,-,2937.52,,
1628,06-09-2017,449.381,6.5311,-,2934.95,,
1629,07-09-2017,449.391,6.5269,-,2933.13,,
1630,08-09-2017,451.787,6.5032,-,2938.06,,
1631,11-09-2017,457.645,6.4997,-,2974.56,,
1632,12-09-2017,471.449,6.5277,-,3077.48,,
1633,13-09-2017,471.595,6.5382,-,3083.38,,
1634,14-09-2017,475.085,6.5465,-,3110.15,,
1635,15-09-2017,475.095,6.5423,-,3108.21,,
1636,18-09-2017,475.096,6.5419,-,3108.03,,
1637,19-09-2017,475.07,6.553,-,3113.13,,
1638,20-09-2017,485.568,6.567,-,3188.72,,
1639,21-09-2017,490.202,6.5867,-,3228.81,,
1640,22-09-2017,495.883,6.5861,-,3265.94,,
1641,25-09-2017,500.714,6.5945,-,3301.96,,
1642,26-09-2017,503.024,6.6076,-,3323.78,,
1643,27-09-2017,511.018,6.6192,-,3382.53,,
1644,28-09-2017,515.846,6.6285,-,3419.29,,
1645,29-09-2017,528.697,6.6369,-,3508.91,,
1646,09-10-2017,552.069,6.6493,-,3670.87,,
1647,10-10-2017,563.819,6.6273,-,3736.6,,
1648,11-10-2017,563.918,6.5841,-,3712.89,,
1649,12-10-2017,566.266,6.5808,-,3726.48,,
1650,13-10-2017,566.252,6.5866,-,3729.68,,
1651,16-10-2017,598.434,6.5839,-,3940.03,,
1652,17-10-2017,599.423,6.5883,-,3949.18,,
1653,18-10-2017,599.569,6.5991,-,3956.61,,
1654,19-10-2017,599.545,6.6093,-,3962.57,,
1655,20-10-2017,599.545,6.6092,-,3962.52,,
1656,23-10-2017,599.52,6.6205,-,3969.12,,
1657,24-10-2017,599.505,6.6268,-,3972.8,,
1658,25-10-2017,599.493,6.6322,-,3975.96,,
1659,26-10-2017,599.501,6.6288,-,3973.97,,
1660,27-10-2017,599.459,6.6473,-,3984.78,,
1661,30-10-2017,604.721,6.6487,-,4020.61,,
1662,31-10-2017,604.741,6.6397,-,4015.3,,
1663,01-11-2017,604.763,6.63,-,4009.58,,
1664,02-11-2017,604.787,6.6196,-,4003.45,,
1665,03-11-2017,604.815,6.6072,-,3996.13,,
1666,06-11-2017,602.435,6.6247,-,3990.95,,
1667,07-11-2017,602.442,6.6216,-,3989.13,,
1668,08-11-2017,602.428,6.6277,-,3992.71,,
1669,09-11-2017,602.417,6.6325,-,3995.53,,
1670,10-11-2017,572.592,6.6282,-,3795.25,,
1671,13-11-2017,575.672,6.6347,-,3819.41,,
1672,14-11-2017,575.49,6.6399,-,3821.2,,
1673,15-11-2017,575.521,6.6263,-,3813.58,,
1674,16-11-2017,575.516,6.6286,-,3814.87,,
1675,17-11-2017,575.518,6.6277,-,3814.36,,
1676,20-11-2017,573.765,6.6271,-,3802.4,,
1677,21-11-2017,572.575,6.6356,-,3799.38,,
1678,22-11-2017,572.59,6.629,-,3795.7,,
1679,23-11-2017,572.067,6.6021,-,3776.84,,
1680,24-11-2017,569.775,6.581,-,3749.69,,
1681,27-11-2017,569.761,6.587,-,3753.02,,
1682,28-11-2017,569.745,6.594,-,3756.9,,
1683,29-11-2017,568.559,6.601,-,3753.06,,
1684,30-11-2017,556.27,6.603,-,3673.05,,
1685,01-12-2017,556.263,6.606,-,3674.67,,
1686,04-12-2017,553.912,6.6105,-,3661.64,,
1687,05-12-2017,553.911,6.6113,-,3662.07,,
1688,06-12-2017,553.899,6.6163,-,3664.76,,
1689,07-12-2017,527.567,6.6195,-,3492.23,,
1690,08-12-2017,527.562,6.6218,-,3493.41,,
1691,11-12-2017,522.897,6.6152,-,3459.07,,
1692,12-12-2017,522.894,6.6162,-,3459.57,,
1693,13-12-2017,513.514,6.6251,-,3402.08,,
1694,14-12-2017,505.374,6.6033,-,3337.14,,
1695,15-12-2017,505.356,6.6113,-,3341.06,,
1696,18-12-2017,505.344,6.6162,-,3343.46,,
1697,19-12-2017,505.359,6.6098,-,3340.32,,
1698,20-12-2017,505.366,6.6066,-,3338.75,,
1699,21-12-2017,505.429,6.5795,-,3325.47,,
1700,22-12-2017,498.403,6.5821,-,3280.54,,
1701,25-12-2017,497.435,6.5683,-,3267.3,,
1702,26-12-2017,497.327,6.5416,-,3253.31,,
1703,27-12-2017,497.326,6.5421,-,3253.55,,
1704,28-12-2017,497.328,6.5412,-,3253.12,,
1705,29-12-2017,497.344,6.5342,-,3249.75,,
1706,02-01-2018,491.556,6.5079,-,3199,,
1707,03-01-2018,491.641,6.472,-,3181.9,,
1708,04-01-2018,491.564,6.5043,-,3197.28,,
1709,05-01-2018,491.595,6.4915,-,3191.19,,
1710,08-01-2018,491.614,6.4832,-,3187.24,,
1711,09-01-2018,491.582,6.4968,-,3193.71,,
1712,10-01-2018,491.526,6.5207,-,3205.09,,
1713,11-01-2018,496.214,6.5174,-,3234.02,,
1714,12-01-2018,496.271,6.4932,-,3222.39,,
1715,15-01-2018,496.356,6.4574,-,3205.17,,
1716,16-01-2018,491.14,6.4372,-,3161.56,,
1717,17-01-2018,492.149,6.4335,-,3166.24,,
1718,18-01-2018,492.303,6.4401,-,3170.48,,
1719,19-01-2018,492.359,6.4169,-,3159.42,,
1720,22-01-2018,492.373,6.4112,-,3156.7,,
1721,23-01-2018,494.153,6.4009,-,3163.02,,
1722,24-01-2018,493.176,6.3916,-,3152.18,,
1723,25-01-2018,493.053,6.3724,-,3141.93,,
1724,26-01-2018,491.954,6.3436,-,3120.76,,
1725,29-01-2018,492.996,6.3267,-,3119.04,,
1726,30-01-2018,496.665,6.3312,-,3144.48,,
1727,31-01-2018,496.658,6.3339,-,3145.78,,
1728,01-02-2018,495.562,6.3045,-,3124.27,,
1729,02-02-2018,494.432,6.2885,-,3109.24,,
1730,05-02-2018,491.058,6.3019,-,3094.6,,
1731,06-02-2018,490.875,6.3072,-,3096.05,,
1732,07-02-2018,490.923,6.2882,-,3087.02,,
1733,08-02-2018,486.843,6.2822,-,3058.45,,
1734,09-02-2018,486.749,6.3194,-,3075.96,,
1735,12-02-2018,466.323,6.3001,-,2937.88,,
1736,13-02-2018,466.261,6.3247,-,2948.96,,
1737,14-02-2018,466.216,6.3428,-,2957.11,,
1738,26-02-2018,466.228,6.3378,-,2954.86,,
1739,27-02-2018,466.286,6.3146,-,2944.41,,
1740,28-02-2018,454.549,6.3294,-,2877.02,,
1741,01-03-2018,455.535,6.3352,-,2885.9,,
1742,02-03-2018,456.294,6.3334,-,2889.89,,
1743,05-03-2018,461.535,6.3431,-,2927.56,,
1744,06-03-2018,466.226,6.3386,-,2955.22,,
1745,07-03-2018,466.249,6.3294,-,2951.08,,
1746,08-03-2018,466.263,6.3239,-,2948.6,,
1747,09-03-2018,466.21,6.3451,-,2958.15,,
1748,12-03-2018,466.24,6.3333,-,2952.83,,
1749,13-03-2018,470.948,6.3218,-,2977.24,,
1750,14-03-2018,474.462,6.3205,-,2998.83,,
1751,15-03-2018,474.478,6.3141,-,2995.9,,
1752,16-03-2018,474.428,6.334,-,3005.03,,
1753,19-03-2018,476.773,6.332,-,3018.93,,
1754,20-03-2018,476.791,6.3246,-,3015.51,,
1755,21-03-2018,482.604,6.3396,-,3059.52,,
1756,22-03-2018,482.661,6.3167,-,3048.83,,
1757,23-03-2018,483.805,6.3272,-,3061.13,,
1758,26-03-2018,535.89,6.3193,-,3386.45,,
1759,27-03-2018,548.855,6.2816,-,3447.68,,
1760,28-03-2018,548.862,6.2785,-,3446.03,,
1761,29-03-2018,556.401,6.3046,-,3507.89,,
1762,30-03-2018,556.443,6.2881,-,3498.97,,
1763,02-04-2018,556.443,6.2881,-,3498.97,,
1764,03-04-2018,556.443,6.2881,-,3498.97,,
1765,04-04-2018,556.443,6.2881,-,3498.97,,
1766,09-04-2018,576.333,6.2881,-,3624.04,,
1767,10-04-2018,576.333,6.2881,-,3624.04,,
1768,11-04-2018,593.883,6.2881,-,3734.4,,
1769,12-04-2018,593.883,6.2881,-,3734.4,,
1770,13-04-2018,605.583,6.2881,-,3807.97,,
1771,16-04-2018,681.633,6.2881,-,4286.18,,
1772,17-04-2018,681.633,6.2881,-,4286.18,,
1773,18-04-2018,681.633,6.2881,-,4286.18,,
1774,19-04-2018,868.833,6.2881,-,5463.31,,
1775,20-04-2018,868.833,6.2881,-,5463.31,,
1776,23-04-2018,868.833,6.2881,-,5463.31,,
1777,24-04-2018,868.833,6.2881,-,5463.31,,
1778,25-04-2018,868.833,6.2881,-,5463.31,,
1779,26-04-2018,769.383,6.2881,-,4837.96,,
1780,27-04-2018,769.383,6.2881,-,4837.96,,
1781,02-05-2018,790.246,6.367,-,5031.5,,
1782,03-05-2018,790.233,6.3723,-,5035.6,,
1783,04-05-2018,790.283,6.3521,-,5019.96,,
1784,07-05-2018,790.267,6.3584,-,5024.84,,
1785,08-05-2018,710.685,6.3674,-,4525.22,,
1786,09-05-2018,710.67,6.3733,-,4529.32,,
1787,10-05-2018,710.662,6.3768,-,4531.75,,
1788,11-05-2018,710.722,6.3524,-,4514.79,,
1789,14-05-2018,710.767,6.3345,-,4502.35,,
1790,15-05-2018,667.442,6.3486,-,4237.32,,
1791,16-05-2018,667.378,6.3745,-,4254.2,,
1792,17-05-2018,667.394,6.3679,-,4249.9,,
1793,18-05-2018,667.373,6.3763,-,4255.37,,
1794,21-05-2018,667.351,6.3852,-,4261.17,,
1795,22-05-2018,611.204,6.3799,-,3899.42,,
1796,23-05-2018,611.211,6.3773,-,3897.87,,
1797,24-05-2018,593.65,6.3816,-,3788.44,,
1798,25-05-2018,593.638,6.3867,-,3791.38,,
1799,28-05-2018,593.614,6.3962,-,3796.88,,
1800,29-05-2018,590.09,6.4021,-,3777.81,,
1801,30-05-2018,590.045,6.4207,-,3788.5,,
1802,31-05-2018,578.468,6.4144,472,3710.53,,
1803,01-06-2018,578.484,6.4078,472,3706.81,,
1804,04-06-2018,578.453,6.4208,472,3714.13,,
1805,05-06-2018,568.025,6.4157,463,3644.28,,
1806,06-06-2018,568.054,6.404,463,3637.82,,
1807,07-06-2018,568.083,6.3919,463,3631.13,,
1808,08-06-2018,568.063,6.4003,463,3635.77,,
1809,11-06-2018,562.248,6.4064,458,3601.98,,
1810,12-06-2018,562.248,6.4064,458,3601.98,,
1811,13-06-2018,562.225,6.4156,458,3607.01,,
1812,14-06-2018,562.273,6.3962,458,3596.41,,
1813,15-06-2018,562.189,6.4306,458,3615.21,,
1814,19-06-2018,562.206,6.4235,458,3611.33,,
1815,20-06-2018,552.842,6.4586,450,3570.58,,
1816,21-06-2018,552.813,6.4706,450,3577.03,,
1817,22-06-2018,549.31,6.4804,447,3559.75,,
1818,25-06-2018,549.288,6.4893,447,3564.5,,
1819,26-06-2018,549.221,6.518,447,3579.82,,
1820,27-06-2018,541.01,6.5569,440,3547.35,,
1821,28-06-2018,540.919,6.596,440,3567.9,,
1822,29-06-2018,540.872,6.6166,440,3578.73,,
1823,02-07-2018,540.874,6.6157,440,3578.26,,
1824,03-07-2018,546.597,6.6497,445,3634.7,,
1825,04-07-2018,546.575,6.6595,445,3639.91,,
1826,05-07-2018,564.069,6.618,460,3733.01,,
1827,06-07-2018,564.033,6.6336,460,3741.57,,
1828,09-07-2018,564.02,6.6393,460,3744.7,,
1829,10-07-2018,564.051,6.6259,460,3737.34,,
1830,11-07-2018,564.056,6.62345,460,3736,,
1831,12-07-2018,573.225,6.6726,468,3824.9,,
1832,13-07-2018,573.225,6.6727,468,3824.96,,
1833,16-07-2018,573.218,6.6758,468,3826.69,,
1834,17-07-2018,573.204,6.6821,468,3830.2,,
1835,18-07-2018,573.183,6.6914,468,3835.4,,
1836,19-07-2018,604.469,6.7066,495,4053.93,,
1837,20-07-2018,604.336,6.7671,495,4089.6,,
1838,23-07-2018,604.353,6.7593,495,4085,,
1839,24-07-2018,604.288,6.7891,495,4102.57,,
1840,25-07-2018,604.256,6.804,495,4111.36,,
1841,26-07-2018,604.338,6.7662,495,4089.07,,
1842,27-07-2018,610.077,6.7942,500,4144.98,,
1843,30-07-2018,610.036,6.8131,500,4156.24,,
1844,31-07-2018,627.429,6.8165,515,4276.87,,
1845,01-08-2018,627.401,6.8293,515,4284.71,,
1846,02-08-2018,627.477,6.7942,515,4263.2,,
1847,03-08-2018,644.795,6.8322,530,4405.37,,
1848,06-08-2018,644.754,6.8513,530,4417.4,,
1849,07-08-2018,644.772,6.8431,530,4412.24,,
1850,08-08-2018,644.797,6.8313,530,4404.8,,
1851,09-08-2018,644.796,6.8317,530,4405.05,,
1852,10-08-2018,644.779,6.8395,530,4409.97,,
1853,13-08-2018,647.049,6.8629,532,4440.64,,
1854,14-08-2018,647.036,6.8695,532,4444.81,,
1855,15-08-2018,647.001,6.8856,532,4454.99,,
1856,16-08-2018,646.983,6.8946,532,4460.69,,
1857,17-08-2018,646.993,6.8894,532,4457.4,,
1858,20-08-2018,667.911,6.8718,550,4589.75,,
1859,21-08-2018,685.387,6.836,565,4685.3,,
1860,22-08-2018,685.406,6.8271,565,4679.33,,
1861,23-08-2018,685.385,6.8367,565,4685.77,,
1862,24-08-2018,685.312,6.871,565,4708.78,,
1863,27-08-2018,700.435,6.8508,578,4798.54,,
1864,28-08-2018,737.653,6.8052,610,5019.88,,
1865,29-08-2018,737.649,6.8072,610,5021.32,,
1866,30-08-2018,737.64,6.8113,610,5024.29,,
1867,31-08-2018,739.931,6.8246,612,5049.73,,
1868,03-09-2018,739.91,6.8347,612,5057.06,,
1869,04-09-2018,739.945,6.8183,612,5045.17,,
1870,05-09-2018,760.807,6.8266,630,5193.72,,
1871,06-09-2018,772.418,6.8217,640,5269.2,,
1872,07-09-2018,772.419,6.8212,640,5268.82,,
1873,10-09-2018,754.981,6.8389,625,5163.24,,
1874,11-09-2018,754.959,6.8488,625,5170.57,,
1875,12-09-2018,754.947,6.8546,625,5174.86,,
1876,13-09-2018,754.959,6.8488,625,5170.57,,
1877,14-09-2018,754.986,6.8362,625,5161.24,,
1878,17-09-2018,754.955,6.8509,625,5172.12,,
1879,18-09-2018,754.945,6.8554,625,5175.45,,
1880,19-09-2018,720.142,6.8569,595,4937.94,,
1881,20-09-2018,702.751,6.853,580,4815.95,,
1882,21-09-2018,697.567,6.8357,575.5,4768.36,,
1883,25-09-2018,678.41,6.844,559,4643.04,,
1884,26-09-2018,650.542,6.8571,535,4460.83,,
1885,27-09-2018,650.527,6.8642,535,4465.35,,
1886,28-09-2018,650.495,6.8792,535,4474.89,,
1887,08-10-2018,638.86,6.8957,525,4405.39,,
1888,09-10-2018,635.367,6.9019,522,4385.24,,
1889,10-10-2018,623.756,6.9072,512,4308.41,,
1890,11-10-2018,615.631,6.9098,505,4253.88,,
1891,12-10-2018,602.866,6.912,494,4167.01,,
1892,15-10-2018,608.659,6.9154,499,4209.12,,
1893,16-10-2018,605.186,6.9119,496,4182.99,,
1894,17-10-2018,605.19,6.9103,496,4182.04,,
1895,18-10-2018,586.588,6.93,480,4065.06,,
1896,19-10-2018,592.37,6.9387,485,4110.28,,
1897,22-10-2018,604.002,6.9236,495,4181.87,,
1898,23-10-2018,603.981,6.9338,495,4187.88,,
1899,24-10-2018,602.817,6.9357,494,4180.95,,
1900,25-10-2018,584.246,6.9409,478,4055.19,,
1901,26-10-2018,585.385,6.951,479,4069.01,,
1902,29-10-2018,581.932,6.9377,476,4037.27,,
1903,30-10-2018,577.252,6.9574,472,4016.17,,
1904,31-10-2018,577.237,6.9646,472,4020.22,,
1905,01-11-2018,559.832,6.967,457,3900.35,,
1906,02-11-2018,559.894,6.9371,457,3884.04,,
1907,05-11-2018,542.576,6.8976,442,3742.47,,
1908,06-11-2018,542.555,6.9075,442,3747.7,,
1909,07-11-2018,527.478,6.9065,429,3643.02,,
1910,08-11-2018,520.497,6.9163,423,3599.91,,
1911,09-11-2018,516.982,6.9329,420,3584.19,,
1912,12-11-2018,516.952,6.9476,420,3591.57,,
1913,13-11-2018,516.92,6.9629,420,3599.26,,
1914,14-11-2018,521.607,6.9402,424,3620.06,,
1915,15-11-2018,520.449,6.9392,423,3611.5,,
1916,16-11-2018,504.212,6.9377,409,3498.07,,
1917,19-11-2018,513.52,6.9245,415,3555.87,,
1918,20-11-2018,518.153,6.928,419,3589.76,,
1919,21-11-2018,514.637,6.9449,416,3574.11,,
1920,22-11-2018,510.009,6.9391,412,3539.01,,
1921,23-11-2018,503.067,6.9306,406,3486.56,,
1922,26-11-2018,507.282,6.9453,407,3523.23,,
1923,27-11-2018,501.48,6.9463,402,3483.43,,
1924,28-11-2018,503.792,6.95,404,3501.36,,
1925,29-11-2018,501.503,6.9353,402,3478.07,,
1926,30-11-2018,501.502,6.9357,402,3478.27,,
1927,03-12-2018,502.647,6.9431,403,3489.93,,
1928,04-12-2018,502.75,6.8939,403,3465.91,,
1929,05-12-2018,502.848,6.8476,403,3443.3,,
1930,06-12-2018,502.821,6.8599,403,3449.31,,
1931,07-12-2018,502.808,6.8664,403,3452.48,,
1932,10-12-2018,502.802,6.8693,403,3453.89,,
1933,11-12-2018,502.738,6.8996,403,3468.69,,
1934,12-12-2018,524.763,6.9064,422,3624.23,,
1935,13-12-2018,523.665,6.8769,421,3601.19,,
1936,14-12-2018,524.829,6.875,422,3608.2,,
1937,17-12-2018,509.716,6.8908,409,3512.35,,
1938,18-12-2018,514.367,6.8854,413,3541.63,,
1939,19-12-2018,513.204,6.8869,412,3534.39,,
1940,20-12-2018,513.19,6.8936,412,3537.73,,
1941,21-12-2018,513.214,6.8825,412,3532.19,,
1942,24-12-2018,513.175,6.9006,412,3541.22,,
1943,25-12-2018,513.194,6.8919,412,3536.88,,
1944,26-12-2018,513.209,6.8845,412,3533.19,,
1945,27-12-2018,513.199,6.8894,412,3535.63,,
1946,28-12-2018,513.254,6.8632,412,3522.57,,
1947,02-01-2019,513.286,6.8482,412,3515.09,,
1948,03-01-2019,493.535,6.8631,395,3387.18,,
1949,04-01-2019,493.544,6.8586,395,3385.02,,
1950,07-01-2019,493.559,6.8517,395,3381.72,,
1951,08-01-2019,492.423,6.8402,394,3368.27,,
1952,09-01-2019,492.397,6.8526,394,3374.2,,
1953,10-01-2019,491.315,6.816,393,3348.81,,
1954,11-01-2019,499.49,6.7909,400,3391.98,,
1955,14-01-2019,482.166,6.756,385,3257.51,,
1956,15-01-2019,481.01,6.7542,384,3248.84,,
1957,16-01-2019,479.833,6.7616,383,3244.44,,
1958,17-01-2019,478.679,6.7592,382,3235.48,,
1959,18-01-2019,474.023,6.7665,378,3207.47,,
1960,21-01-2019,471.685,6.7747,376,3195.52,,
1961,22-01-2019,470.502,6.7854,375,3192.54,,
1962,23-01-2019,466.997,6.7969,372,3174.13,,
1963,24-01-2019,469.353,6.7802,374,3182.31,,
1964,25-01-2019,460.043,6.7941,366,3125.58,,
1965,28-01-2019,457.825,6.7472,364,3089.04,,
1966,29-01-2019,460.17,6.7356,366,3099.52,,
1967,30-01-2019,461.333,6.7343,367,3106.76,,
1968,31-01-2019,456.764,6.7025,363,3061.46,,
1969,01-02-2019,456.751,6.7081,363,3063.93,,
1970,04-02-2019,459.071,6.7081,365,3079.5,,
1971,05-02-2019,460.231,6.7081,366,3087.28,,
1972,06-02-2019,459.071,6.7081,365,3079.5,,
1973,07-02-2019,459.071,6.7081,365,3079.5,,
1974,08-02-2019,472.991,6.7081,377,3172.87,,
1975,11-02-2019,469.42,6.7495,374,3168.35,,
1976,12-02-2019,469.361,6.7765,374,3180.62,,
1977,13-02-2019,469.381,6.7675,374,3176.53,,
1978,14-02-2019,485.605,6.7744,388,3289.69,,
1979,15-02-2019,486.792,6.7623,389,3291.83,,
1980,18-02-2019,485.624,6.7659,388,3285.68,,
1981,19-02-2019,484.468,6.7642,387,3277.04,,
1982,20-02-2019,482.166,6.7558,385,3257.42,,
1983,21-02-2019,481.081,6.722,384,3233.82,,
1984,22-02-2019,484.576,6.7151,387,3253.98,,
1985,25-02-2019,484.116,6.7131,388,3249.92,,
1986,26-02-2019,484.156,6.6952,388,3241.52,,
1987,27-02-2019,484.177,6.6857,388,3237.06,,
1988,28-02-2019,480.687,6.6901,385,3215.85,,
1989,01-03-2019,481.835,6.6957,386,3226.22,,
1990,04-03-2019,481.81,6.7069,386,3231.45,,
1991,05-03-2019,482.986,6.6998,387,3235.91,,
1992,06-03-2019,484.134,6.7053,388,3246.26,,
1993,07-03-2019,485.281,6.711,389,3256.72,,
1994,08-03-2019,487.573,6.7235,391,3278.2,,
1995,11-03-2019,491.061,6.7202,394,3300.02,,
1996,12-03-2019,491.077,6.7128,394,3296.5,,
1997,13-03-2019,494.56,6.7114,397,3319.19,,
1998,14-03-2019,500.383,6.7009,402,3353.02,,
1999,15-03-2019,501.508,6.7167,403,3368.48,,
2000,18-03-2019,501.526,6.7088,403,3364.64,,
2001,19-03-2019,502.692,6.7062,404,3371.15,,
2002,20-03-2019,502.683,6.7101,404,3373.05,,
2003,21-03-2019,502.739,6.685,404,3360.81,,
2004,22-03-2019,513.042,6.6944,412.9,3434.51,,
2005,25-03-2019,514.284,6.7098,414,3450.74,,
2006,26-03-2019,513.136,6.7042,413,3440.17,,
2007,27-03-2019,513.114,6.7141,413,3445.1,,
2008,28-03-2019,515.407,6.7263,415,3466.78,,
2009,29-03-2019,517.711,6.7335,417,3486.01,,
2010,01-04-2019,504.759,6.7098,417,3386.83,,
2011,02-04-2019,505.901,6.7042,418,3391.66,,
2012,03-04-2019,504.749,6.7141,417,3388.94,,
2013,04-04-2019,503.592,6.7263,416,3387.31,,
2014,08-04-2019,503.606,6.7201,416,3384.28,,
2015,09-04-2019,497.969,6.7142,411,3343.46,,
2016,10-04-2019,487.806,6.711,402,3273.67,,
2017,11-04-2019,470.861,6.7088,387,3158.91,,
2018,12-04-2019,466.312,6.722,383,3134.55,,
2019,15-04-2019,462.945,6.7112,380,3106.92,,
2020,16-04-2019,445.999,6.7097,365,2992.52,,
2021,17-04-2019,443.736,6.711,363,2977.91,,
2022,18-04-2019,443.78,6.6911,363,2969.38,,
2023,19-04-2019,443.751,6.7043,363,2975.04,,
2024,22-04-2019,443.753,6.7035,363,2974.7,,
2025,23-04-2019,443.704,6.7256,363,2984.17,,
2026,24-04-2019,443.715,6.7205,363,2981.99,,
2027,25-04-2019,443.692,6.7307,363,2986.36,,
2028,26-04-2019,442.562,6.7307,362,2978.75,,
2029,29-04-2019,436.573,6.731,356.7,2938.57,,
2030,30-04-2019,427.086,6.7286,350,2873.69,,
2031,06-05-2019,427.073,6.7344,350,2876.08,,
2032,07-05-2019,425.884,6.7614,349,2879.57,,
2033,08-05-2019,424.758,6.7596,348,2871.19,,
2034,09-05-2019,423.613,6.7665,347,2866.38,,
2035,10-05-2019,421.299,6.7912,345,2861.13,,
