Field,Unit,Kamsar,Rusal Nunez,GAC Kamsar,Rusal Conakry,Rusal Conakry.1,Alufer Cap Verga,Dapilon,Dapilon.1,Dapilon.2,Dapilon.3,Ashapura,Katougouma,Katougouma.1,Katougouma.2,AGB2A Pongo,Dynamic,AMC,Chalco,Dapilon.4,Rundi Boffa,SPIC
Owner,,CBG,Rusal,GAC,Rusal,Rusal,Alufer,GDM,Henan Chine,AMR,SMB,Ashapura,SMB,SMB,SMB,AGB2A,Dynamic,AMC,Chalco,SMB,Rundi Kimbo,SPIC
Project / units,,CBG,Dian Dian,GAC,Kindia,Friguia,Bel Air,GDM,Henan Chine,AMR,Malapouya,Ashapura,Kaboye,Dabiss (S),Dabiss (N),3rd Party Mines,Dynamic,AMC,Boffa,Santou-Houda,Rundi Kimbo,SPIC
TOTAL,US$/wmt,0.1671875,0.16695312499999998,0.16796875,0.16695312499999998,0.16695312499999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16624999999999998,0.0,0.0
Include in costs ? (switch) =>,,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
truck  size,wmt payload,82,82,82,50,30,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82
one way distance,km,125,97.5,90,115,160,125,125,125,125,125,125,125,125,125,125,125,125,125,135,125,125
Base Values,,,,,,,,,,,,,,,,,,,,,,
speed,km/h,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45
diesel,litres/wmt/km one way,0.014,0.014,0.014,0.021,0.021,0.014,0.014,0.014,0.014,0.014,0.014,0.014,0.014,0.014,0.014,0.014,0.014,0.014,0.014,0.014,0.014
"labour (incl. mtce, camp, etc)",person_hours per trip one way,4,4,4,12,12,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
maintenance (parts & consumables only),US$/wmt/hr,0.1,0.1,0.1,0.15,0.15,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
hours per trip one way,hrs,2.7777777777777777,2.1666666666666665,2.0,2.5555555555555554,3.5555555555555554,2.7777777777777777,2.7777777777777777,2.7777777777777777,2.7777777777777777,2.7777777777777777,2.7777777777777777,2.7777777777777777,2.7777777777777777,2.7777777777777777,2.7777777777777777,2.7777777777777777,2.7777777777777777,2.7777777777777777,3.0,2.7777777777777777,2.7777777777777777
truck capacity factor,-,0.7667244416014395,0.7667244416014395,0.7667244416014395,0.8946858906204109,1.0492703439738353,0.7667244416014395,0.7667244416014395,0.7667244416014395,0.7667244416014395,0.7667244416014395,0.7667244416014395,0.7667244416014395,0.7667244416014395,0.7667244416014395,0.7667244416014395,0.7667244416014395,0.7667244416014395,0.7667244416014395,0.7667244416014395,0.7667244416014395,0.7667244416014395
distance factor,-,0.8691532036607724,0.9134345085745728,0.9281749344070008,0.8837690124134574,0.8272834597481767,0.8691532036607724,0.8691532036607724,0.8691532036607724,0.8691532036607724,0.8691532036607724,0.8691532036607724,0.8691532036607724,0.8691532036607724,0.8691532036607724,0.8691532036607724,0.8691532036607724,0.8691532036607724,0.8691532036607724,0.8558774502557291,0.8691532036607724,0.8691532036607724
Values after efficiency factoring,,,,,,,,,,,,,,,,,,,,,,
diesel,litres/wmt/km one way,0.014,0.014,0.014,0.021,0.021,0.0126,0.014,0.014,0.014,0.014,0.014,0.014,0.014,0.014,0.014,0.014,0.0126,0.014,0.014,0.014,0.014
"labour (incl. mtce, camp, etc)",person_hours per trip one way,4.0,4.0,4.0,12.0,12.0,3.6,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.6,4.0,4.0,4.0,4.0
maintenance (parts & consumables only),US$/wmt/hr,0.1,0.1,0.1,0.15,0.15,0.09000000000000001,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.09000000000000001,0.1,0.1,0.1,0.1
Values after distance and truck capacity factoring,,,,,,,,,,,,,,,,,,,,,,
diesel,litres/wmt/km one way,0.009329614066400711,0.009804935889368543,0.009963161716083245,0.01660460898545096,0.018228924007850512,0.00839665265976064,0.009329614066400711,0.009329614066400711,0.009329614066400711,0.009329614066400711,0.009329614066400711,0.009329614066400711,0.009329614066400711,0.009329614066400711,0.009329614066400711,0.009329614066400711,0.00839665265976064,0.009329614066400711,0.009187110241772227,0.009329614066400711,0.009329614066400711
"labour (incl. mtce, camp, etc)",person_hours/wmt/km one way,0.0222133668247636,0.023345085450877486,0.023721813609722017,0.07906956659738551,0.08680440003738339,0.01999203014228724,0.0222133668247636,0.0222133668247636,0.0222133668247636,0.0222133668247636,0.0222133668247636,0.0222133668247636,0.0222133668247636,0.0222133668247636,0.0222133668247636,0.0222133668247636,0.01999203014228724,0.0222133668247636,0.02187407200421959,0.0222133668247636,0.0222133668247636
maintenance (parts & consumables only),US$/wmt/hr,0.06664010047429081,0.07003525635263247,0.07116544082916605,0.11860434989607825,0.1302066000560751,0.05997609042686173,0.06664010047429081,0.06664010047429081,0.06664010047429081,0.06664010047429081,0.06664010047429081,0.06664010047429081,0.06664010047429081,0.06664010047429081,0.06664010047429081,0.06664010047429081,0.05997609042686173,0.06664010047429081,0.06562221601265879,0.06664010047429081,0.06664010047429081
Cost per wmt (incl capacity & distance factoring),,,,,,,,,,,,,,,,,,,,,,
diesel,US$/wmt,2.332403516600178,1.911962498426866,1.7933691088949841,3.8190600666537207,5.8332556825121635,2.09916316494016,2.332403516600178,2.332403516600178,2.332403516600178,2.332403516600178,2.332403516600178,2.332403516600178,2.332403516600178,2.332403516600178,2.332403516600178,2.332403516600178,2.09916316494016,2.332403516600178,2.480519765278501,2.332403516600178,2.332403516600178
"labour (incl. mtce, camp, etc)",US$/wmt,0.15425949183863572,0.12012991888264007,0.13837724605671142,0.4799083417091302,0.7330149336490134,0.1538738431090391,0.12340759347090856,0.12340759347090856,0.12340759347090856,0.12340759347090856,0.12340759347090856,0.12340759347090856,0.12340759347090856,0.12340759347090856,0.12340759347090856,0.1465465172467039,0.13189186552203352,0.12340759347090856,0.13124443202531721,0.12340759347090856,0.12340759347090856
maintenance (parts & consumables only),US$/wmt,0.18511139020636336,0.15174305543070368,0.1423308816583321,0.3031000052899777,0.46295680019937807,0.16660025118572702,0.18511139020636336,0.18511139020636336,0.18511139020636336,0.18511139020636336,0.18511139020636336,0.18511139020636336,0.18511139020636336,0.18511139020636336,0.18511139020636336,0.18511139020636336,0.16660025118572702,0.18511139020636336,0.19686664803797638,0.18511139020636336,0.18511139020636336
Cost per wmt of ore,,,,,,,,,,,,,,,,,,,,,,
diesel,US$/wmt,2.332403516600178,1.911962498426866,1.7933691088949841,3.8190600666537207,5.8332556825121635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.480519765278501,0.0,0.0
"labour (incl. mtce, camp, etc)",US$/wmt,0.15425949183863572,0.12012991888264007,0.13837724605671142,0.4799083417091302,0.7330149336490134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13124443202531721,0.0,0.0
maintenance (parts & consumables only),US$/wmt,0.18511139020636336,0.15174305543070368,0.1423308816583321,0.3031000052899777,0.46295680019937807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19686664803797638,0.0,0.0
TOTAL,US$/wmt,2.671774398645177,2.18383547274021,2.0740772366100275,4.6020684136528285,7.029227416360555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8086308453417947,0.0,0.0
"Total Load, Haul & Dump rail 1 module - per wmt ore",,,,,,,,,,,,,,,,,,,,,,
diesel,US$/wmt,2.369903516600178,1.949462498426866,1.8308691088949842,3.8565600666537208,5.870755682512163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5180197652785012,0.0,0.0
"labour (incl. mtce, camp, etc)",US$/wmt,0.1589469918386357,0.12458304388264006,0.14384599605671142,0.4843614667091302,0.7374680586490133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13499443202531722,0.0,0.0
maintenance (parts & consumables only),US$/wmt,0.31011139020636336,0.27674305543070365,0.2673308816583321,0.4281000052899777,0.587956800199378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3218666480379764,0.0,0.0
TOTAL,US$/wmt,2.8389618986451772,2.35078859774021,2.2420459866100275,4.7690215386528285,7.196180541360555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9748808453417945,0.0,0.0
Total inland transport - per wmt ore,,,,,,,,,,,,,,,,,,,,,,
diesel,US$/wmt,2.369903516600178,1.949462498426866,1.8308691088949842,3.8565600666537208,5.870755682512163,0.47431292094585165,0.9876504751284211,1.315,1.0732856556714307,0.9848068211215009,1.7204786389263786,0.7995982277224039,1.3430329638595973,1.643967253251647,0.598456889897995,0.7896673005036255,0.9404165383381202,1.4078954181172014,2.5180197652785012,1.54952879337273,1.6112941374723646
"labour (incl. mtce, camp, etc)",US$/wmt,0.1589469918386357,0.12458304388264006,0.14384599605671142,0.4843614667091302,0.7374680586490133,2.5978033003379393,3.862049415439786,5.702406666666652,4.030709921280314,3.6243561271373372,7.003051562375862,2.7737547938530867,5.269569392019164,6.651660271767047,1.849979676338187,3.9065528179258253,4.76872056748394,5.567461023606253,0.13499443202531722,6.779519238363142,7.06318687536473
maintenance (parts & consumables only),US$/wmt,0.31011139020636336,0.27674305543070365,0.2673308816583321,0.4281000052899777,0.587956800199378,0.4510071783032509,0.9653613750713451,0.9388888888888889,1.151825364261906,1.1026704561786116,1.5113770216257656,0.9997767931791133,1.3016849799219985,1.468870696250915,0.888031605498886,0.6470373891686809,0.7099536324100668,1.3377196767317785,0.3218666480379764,1.06918266298485,1.1034967430402025
explosives,US$/wmt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contract haulage fee,US$/wmt,0,0,0,0,0,1,0,0.5,0.5,0.5,1,0.5,0.5,0.5,1,0,0,1,0,0,1
TOTAL,US$/wmt,2.8389618986451772,2.35078859774021,2.2420459866100275,4.7690215386528285,7.196180541360555,4.523123399587042,5.815061265639552,8.456295555555542,6.755820941213651,6.211833404437449,11.234907222928006,5.073129814754604,8.414287335800761,10.264498221269609,4.336468171735068,5.343257507598132,6.419090738232128,9.313076118455232,2.9748808453417945,9.398230694720723,10.777977755877298
Inland transport efficiency,,average efficiency,average efficiency,average efficiency,average efficiency,average efficiency,average efficiency,average efficiency,average efficiency,average efficiency,average efficiency,average efficiency,average efficiency,average efficiency,average efficiency,average efficiency,average efficiency,average efficiency,average efficiency,average efficiency,average efficiency,average efficiency
,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Include in costs ? (switch) =>,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
insitu  tph,tph,200,200,200,200,200,200,150,200,150,150,150,150,150,150,150,200,200,150,150,200,200
Base Values,,,,,,,,,,,,,,,,,,,,,,
diesel,litres/wmt,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075
"labour (incl. mtce, camp, etc)",person_hours/wmt,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075
maintenance (parts & consumables only),US$/wmt,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
Values after efficiency factoring,,,,,,,,,,,,,,,,,,,,,,
diesel,litres/wmt,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075
"labour (incl. mtce, camp, etc)",person_hours/wmt,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075
maintenance (parts & consumables only),US$/wmt,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
Cost per wmt,,,,,,,,,,,,,,,,,,,,,,
diesel,US$/wmt,0.075,0.075,0.075,0.075,0.075,0.075,0.1,0.075,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.075,0.075,0.1,0.1,0.075,0.075
"labour (incl. mtce, camp, etc)",US$/wmt,0.009374999999999977,0.008906249999999977,0.010937499999999972,0.008906249999999977,0.008906249999999977,0.010390624999999971,0.009999999999999974,0.0074999999999999815,0.009999999999999974,0.009999999999999974,0.009999999999999974,0.009999999999999974,0.009999999999999974,0.009999999999999974,0.009999999999999974,0.008906249999999977,0.008906249999999977,0.009999999999999974,0.009999999999999974,0.0074999999999999815,0.0074999999999999815
maintenance (parts & consumables only),US$/wmt,0.25,0.25,0.25,0.25,0.25,0.25,0.3333333333333333,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.25,0.25,0.3333333333333333,0.3333333333333333,0.25,0.25
Cost per wmt of ore,,,,,,,,,,,,,,,,,,,,,,
diesel,US$/wmt,0.075,0.075,0.075,0.075,0.075,0.075,0.1,0.075,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.075,0.075,0.1,0.1,0.075,0.075
"labour (incl. mtce, camp, etc)",US$/wmt,0.009374999999999977,0.008906249999999977,0.010937499999999972,0.008906249999999977,0.008906249999999977,0.010390624999999971,0.009999999999999974,0.0074999999999999815,0.009999999999999974,0.009999999999999974,0.009999999999999974,0.009999999999999974,0.009999999999999974,0.009999999999999974,0.009999999999999974,0.008906249999999977,0.008906249999999977,0.009999999999999974,0.009999999999999974,0.0074999999999999815,0.0074999999999999815
maintenance (parts & consumables only),US$/wmt,0.25,0.25,0.25,0.25,0.25,0.25,0.3333333333333333,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.25,0.25,0.3333333333333333,0.3333333333333333,0.25,0.25
TOTAL,US$/wmt,0.334375,0.33390624999999996,0.3359375,0.33390624999999996,0.33390624999999996,0.33539062499999994,0.4433333333333333,0.33249999999999996,0.4433333333333333,0.4433333333333333,0.4433333333333333,0.4433333333333333,0.4433333333333333,0.4433333333333333,0.4433333333333333,0.33390624999999996,0.33390624999999996,0.4433333333333333,0.4433333333333333,0.33249999999999996,0.33249999999999996
Include in costs ? (switch) =>,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
truck  size,wmt payload,100,100,100,100,100,40,35,35,35,35,35,35,35,35,35,40,90,35,35,60,60
one way distance,km,3,1,2,1.5,1.5,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Base Values,,,,,,,,,,,,,,,,,,,,,,
speed,km/h,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45
diesel,litres/wmt/km one way,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
"labour (incl. mtce, camp, etc)",person_hours per trip one way,2.0667,2.0667,2.0667,2.0667,2.0667,2.0667,2.0667,2.0667,2.0667,2.0667,2.0667,2.0667,2.0667,2.0667,2.0667,2.0667,2.0667,2.0667,2.0667,2.0667,2.0667
maintenance (parts & consumables only),US$/wmt/hr,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
hours per trip one way,hrs,0.06666666666666667,0.022222222222222223,0.044444444444444446,0.03333333333333333,0.03333333333333333,0.0044444444444444444,0.0044444444444444444,0.0044444444444444444,0.0044444444444444444,0.0044444444444444444,0.0044444444444444444,0.0044444444444444444,0.0044444444444444444,0.0044444444444444444,0.0044444444444444444,0.0044444444444444444,0.0044444444444444444,0.0044444444444444444,0.0044444444444444444,0.0044444444444444444,0.0044444444444444444
truck capacity factor,-,0.7206912177533262,0.7206912177533262,0.7206912177533262,0.7206912177533262,0.7206912177533262,0.9591941304525249,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9591941304525249,0.7447758175267755,1.0,1.0,0.845212749948002,0.845212749948002
distance factor,-,1.8325426326861642,2.282855055701629,1.9873407546644581,2.1050387076285326,2.1050387076285326,3.1497228331682314,3.1497228331682314,3.1497228331682314,3.1497228331682314,3.1497228331682314,3.1497228331682314,3.1497228331682314,3.1497228331682314,3.1497228331682314,3.1497228331682314,3.1497228331682314,3.1497228331682314,3.1497228331682314,3.1497228331682314,3.1497228331682314,3.1497228331682314
Values after efficiency factoring,,,,,,,,,,,,,,,,,,,,,,
diesel,litres/wmt/km one way,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
"labour (incl. mtce, camp, etc)",person_hours per trip one way,2.0667,2.0667,2.0667,2.0667,2.0667,2.0667,2.0667,2.0667,2.0667,2.0667,2.0667,2.0667,2.0667,2.0667,2.0667,2.0667,2.0667,2.0667,2.0667,2.0667,2.0667
maintenance (parts & consumables only),US$/wmt/hr,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Values after distance and truck capacity factoring,,,,,,,,,,,,,,,,,,,,,,
diesel,litres/wmt/km one way,0.013206973815354782,0.016452335900479446,0.014322590285699427,0.015170829096186953,0.015170829096186953,0.030211956541272646,0.031497228331682316,0.031497228331682316,0.031497228331682316,0.031497228331682316,0.031497228331682316,0.031497228331682316,0.031497228331682316,0.031497228331682316,0.031497228331682316,0.030211956541272646,0.02345837398055621,0.031497228331682316,0.031497228331682316,0.02662185897396133,0.02662185897396133
"labour (incl. mtce, camp, etc)",person_hours/wmt/km one way,2.729485278419373,3.400204260552087,2.9600497343455006,3.1353552493089576,3.1353552493089576,6.243905058384819,6.509532179308784,6.509532179308784,6.509532179308784,6.509532179308784,6.509532179308784,6.509532179308784,6.509532179308784,6.509532179308784,6.509532179308784,6.243905058384819,4.848142150561552,6.509532179308784,6.509532179308784,5.501939594148588,5.501939594148588
maintenance (parts & consumables only),US$/wmt/hr,0.660348690767739,0.8226167950239722,0.7161295142849713,0.7585414548093476,0.7585414548093476,1.5105978270636324,1.5748614165841157,1.5748614165841157,1.5748614165841157,1.5748614165841157,1.5748614165841157,1.5748614165841157,1.5748614165841157,1.5748614165841157,1.5748614165841157,1.5105978270636324,1.1729186990278104,1.5748614165841157,1.5748614165841157,1.3310929486980665,1.3310929486980665
Cost per wmt (incl capacity & distance factoring),,,,,,,,,,,,,,,,,,,,,,
diesel,US$/wmt,0.0792418428921287,0.03290467180095889,0.05729036114279771,0.04551248728856086,0.04551248728856086,0.01208478261650906,0.012598891332672927,0.012598891332672927,0.012598891332672927,0.012598891332672927,0.012598891332672927,0.012598891332672927,0.012598891332672927,0.012598891332672927,0.012598891332672927,0.01208478261650906,0.009383349592222485,0.012598891332672927,0.012598891332672927,0.010648743589584533,0.010648743589584533
"labour (incl. mtce, camp, etc)",US$/wmt,0.4549142130698944,0.17945522486247079,0.3837101507484899,0.24821562390362517,0.24821562390362517,0.07689253451529432,0.057862508260522375,0.057862508260522375,0.057862508260522375,0.057862508260522375,0.057862508260522375,0.057862508260522375,0.057862508260522375,0.057862508260522375,0.057862508260522375,0.06590788672739514,0.05117483381148291,0.057862508260522375,0.057862508260522375,0.04890612972576511,0.04890612972576511
maintenance (parts & consumables only),US$/wmt,0.0440232460511826,0.01828037322275494,0.031827978412665395,0.025284715160311586,0.025284715160311586,0.006713768120282811,0.006999384073707181,0.006999384073707181,0.006999384073707181,0.006999384073707181,0.006999384073707181,0.006999384073707181,0.006999384073707181,0.006999384073707181,0.006999384073707181,0.006713768120282811,0.0052129719956791574,0.006999384073707181,0.006999384073707181,0.0059159686608802955,0.0059159686608802955
Cost per wmt of ore,,,,,,,,,,,,,,,,,,,,,,
diesel,US$/wmt,0.0792418428921287,0.03290467180095889,0.05729036114279771,0.04551248728856086,0.04551248728856086,0.01208478261650906,0.012598891332672927,0.012598891332672927,0.012598891332672927,0.012598891332672927,0.012598891332672927,0.012598891332672927,0.012598891332672927,0.012598891332672927,0.012598891332672927,0.01208478261650906,0.009383349592222485,0.012598891332672927,0.012598891332672927,0.010648743589584533,0.010648743589584533
"labour (incl. mtce, camp, etc)",US$/wmt,0.4549142130698944,0.17945522486247079,0.3837101507484899,0.24821562390362517,0.24821562390362517,0.07689253451529432,0.057862508260522375,0.057862508260522375,0.057862508260522375,0.057862508260522375,0.057862508260522375,0.057862508260522375,0.057862508260522375,0.057862508260522375,0.057862508260522375,0.06590788672739514,0.05117483381148291,0.057862508260522375,0.057862508260522375,0.04890612972576511,0.04890612972576511
maintenance (parts & consumables only),US$/wmt,0.0440232460511826,0.01828037322275494,0.031827978412665395,0.025284715160311586,0.025284715160311586,0.006713768120282811,0.006999384073707181,0.006999384073707181,0.006999384073707181,0.006999384073707181,0.006999384073707181,0.006999384073707181,0.006999384073707181,0.006999384073707181,0.006999384073707181,0.006713768120282811,0.0052129719956791574,0.006999384073707181,0.006999384073707181,0.0059159686608802955,0.0059159686608802955
TOTAL,US$/wmt,0.5781793020132057,0.23064026988618463,0.472828490303953,0.3190128263524976,0.3190128263524976,0.09569108525208618,0.07746078366690248,0.07746078366690248,0.07746078366690248,0.07746078366690248,0.07746078366690248,0.07746078366690248,0.07746078366690248,0.07746078366690248,0.07746078366690248,0.084706437464187,0.06577115539938455,0.07746078366690248,0.07746078366690248,0.06547084197622993,0.06547084197622993
"Total Load, Haul & Dump 1 module - per wmt ore",,,,,,,,,,,,,,,,,,,,,,
diesel,US$/wmt,0.1542418428921287,0.10790467180095889,0.1322903611427977,0.12051248728856086,0.12051248728856086,0.08708478261650905,0.11259889133267294,0.08759889133267293,0.11259889133267294,0.11259889133267294,0.11259889133267294,0.11259889133267294,0.11259889133267294,0.11259889133267294,0.11259889133267294,0.08708478261650905,0.08438334959222249,0.11259889133267294,0.11259889133267294,0.08564874358958453,0.08564874358958453
"labour (incl. mtce, camp, etc)",US$/wmt,0.46428921306989435,0.18836147486247076,0.3946476507484899,0.2571218739036252,0.2571218739036252,0.08728315951529429,0.06786250826052234,0.06536250826052235,0.06786250826052234,0.06786250826052234,0.06786250826052234,0.06786250826052234,0.06786250826052234,0.06786250826052234,0.06786250826052234,0.07481413672739512,0.06008108381148289,0.06786250826052234,0.06786250826052234,0.056406129725765086,0.056406129725765086
maintenance (parts & consumables only),US$/wmt,0.2940232460511826,0.26828037322275494,0.2818279784126654,0.2752847151603116,0.2752847151603116,0.2567137681202828,0.3403327174070405,0.2569993840737072,0.3403327174070405,0.3403327174070405,0.3403327174070405,0.3403327174070405,0.3403327174070405,0.3403327174070405,0.3403327174070405,0.2567137681202828,0.25521297199567916,0.3403327174070405,0.3403327174070405,0.2559159686608803,0.2559159686608803
TOTAL,US$/wmt,0.9125543020132056,0.5645465198861845,0.808765990303953,0.6529190763524977,0.6529190763524977,0.43108171025208614,0.5207941170002358,0.4099607836669025,0.5207941170002358,0.5207941170002358,0.5207941170002358,0.5207941170002358,0.5207941170002358,0.5207941170002358,0.5207941170002358,0.41861268746418695,0.39967740539938457,0.5207941170002358,0.5207941170002358,0.3979708419762299,0.3979708419762299
Include in costs ? (switch) =>,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
insitu  tph,tph,200,3000,3000,200,200,200,150,200,150,150,150,150,150,150,150,200,200,150,150,200,200
Base Values,,,,,,,,,,,,,,,,,,,,,,
diesel,litres/wmt,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075,0.075
"labour (incl. mtce, camp, etc)",person_hours/wmt,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075,0.0075
