date,CBIX1,CBIX2,index,day
2020-03-06,50.7,50.7,3172,Friday
2020-03-07,50.7,0.0,3173,Saturday
2020-03-08,50.7,0.0,3174,Sunday
2020-03-09,50.7,0.0,3175,Monday
2020-03-10,50.7,0.0,3176,Tuesday
2020-03-11,50.7,0.0,3177,Wednesday
2020-03-12,50.8,0.0,3178,Thursday
2020-03-13,50.2,50.2,3179,Friday
2020-03-14,50.2,0.0,3180,Saturday
2020-03-15,49.9,0.0,3181,Sunday
2020-03-16,49.9,0.0,3182,Monday
2020-03-17,49.9,0.0,3183,Tuesday
2020-03-18,49.9,0.0,3184,Wednesday
2020-03-19,49.9,0.0,3185,Thursday
2020-03-20,50.0,50.0,3186,Friday
2020-03-21,50.0,0.0,3187,Saturday
2020-03-22,49.7,0.0,3188,Sunday
2020-03-23,49.7,0.0,3189,Monday
2020-03-24,49.7,0.0,3190,Tuesday
2020-03-25,49.7,0.0,3191,Wednesday
2020-03-26,49.7,0.0,3192,Thursday
2020-03-27,49.7,49.7,3193,Friday
2020-03-28,49.7,0.0,3194,Saturday
2020-03-29,49.6,0.0,3195,Sunday
2020-03-30,49.6,0.0,3196,Monday
2020-03-31,49.6,0.0,3197,Tuesday
2020-04-01,49.6,0.0,3198,Wednesday
2020-04-02,49.6,0.0,3199,Thursday
2020-04-03,49.7,49.7,3200,Friday
2020-04-04,49.4,0.0,3201,Saturday
2020-04-05,49.7,0.0,3202,Sunday
2020-04-06,49.7,0.0,3203,Monday
2020-04-07,49.7,0.0,3204,Tuesday
2020-04-08,49.7,0.0,3205,Wednesday
2020-04-09,49.3,0.0,3206,Thursday
2020-04-10,49.2,49.2,3207,Friday
2020-04-11,49.0,0.0,3208,Saturday
2020-04-12,49.3,0.0,3209,Sunday
2020-04-13,49.3,0.0,3210,Monday
2020-04-14,49.3,0.0,3211,Tuesday
2020-04-15,49.0,0.0,3212,Wednesday
2020-04-16,48.3,0.0,3213,Thursday
2020-04-17,48.3,48.3,3214,Friday
2020-04-18,48.3,0.0,3215,Saturday
2020-04-19,47.9,0.0,3216,Sunday
2020-04-20,47.9,0.0,3217,Monday
2020-04-21,47.9,0.0,3218,Tuesday
2020-04-22,47.9,0.0,3219,Wednesday
2020-04-23,47.7,0.0,3220,Thursday
2020-04-24,47.8,47.8,3221,Friday
2020-04-25,47.8,0.0,3222,Saturday
2020-04-25,47.4,0.0,3229,Saturday
2020-04-26,47.1,0.0,3230,Sunday
2020-04-26,47.4,0.0,3223,Sunday
2020-04-27,47.1,0.0,3231,Monday
2020-04-27,47.4,0.0,3224,Monday
2020-04-28,47.1,0.0,3232,Tuesday
2020-04-28,47.4,0.0,3225,Tuesday
2020-04-29,47.1,0.0,3233,Wednesday
2020-04-29,47.5,0.0,3226,Wednesday
2020-04-30,47.1,0.0,3234,Thursday
2020-04-30,47.3,0.0,3227,Thursday
2020-05-01,47.1,47.1,3235,Friday
2020-05-01,47.4,47.4,3228,Friday
2020-05-02,47.4,0.0,3236,Saturday
2020-05-03,47.0,0.0,3237,Sunday
2020-05-04,47.0,0.0,3238,Monday
2020-05-05,47.0,0.0,3239,Tuesday
2020-05-06,47.1,0.0,3240,Wednesday
2020-05-07,47.1,0.0,3241,Thursday
2020-05-08,47.0,47.0,3242,Friday
2020-05-09,46.9,0.0,3243,Saturday
2020-05-10,46.9,0.0,3244,Sunday
2020-05-11,46.9,0.0,3245,Monday
2020-05-12,46.9,0.0,3246,Tuesday
2020-05-13,46.9,0.0,3247,Wednesday
2020-05-14,47.0,0.0,3248,Thursday
2020-05-15,46.9,46.9,3249,Friday
2020-05-16,47.3,0.0,3250,Saturday
2020-05-17,47.2,0.0,3251,Sunday
2020-05-18,47.2,0.0,3252,Monday
2020-05-19,47.2,0.0,3253,Tuesday
2020-05-20,46.9,0.0,3254,Wednesday
2020-05-21,46.8,0.0,3255,Thursday
2020-05-22,46.7,46.7,3256,Friday
2020-05-23,46.8,0.0,3257,Saturday
2020-05-24,46.7,0.0,3258,Sunday
2020-05-25,46.7,0.0,3259,Monday
2020-05-26,46.7,0.0,3260,Tuesday
2020-05-27,46.4,0.0,3261,Wednesday
2020-05-28,46.4,0.0,3262,Thursday
2020-05-29,46.2,46.2,3263,Friday
NaT,nan,0.0,0,nan
